NbCI,NB_Classe,Method,Parametre_method_1,Parametre_method_2,accept_mcmc,reject_mcmc,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,6889198.934228999540210,200,21,1.467188364000000,10.784836072000001,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000154152391010,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.451425356741280,0.048721604607410,0.000080794848590,0.027847706169220,0.134390577292110,0.041859067381390,0.009561236942910,0.039532397887830,0.043672352879300,0.051021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.318710563848110,0.045185036145350,0.048701822399990,1.000000000000000,0.041180245666080,0.020145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000187781733580,0.012285471638580,0.016376606909550,0.035203741766450,0.035703404822520,0.061511357654680,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,6329365.477278999984264,600,93,8.979072809000000,69.256435709000002,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000154152391010,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.551425356741280,0.048721604607410,0.000080794848590,0.027847706169220,0.334390577292110,0.041859067381390,0.009561236942910,1.000000000000000,0.143672352879300,0.151021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.318710563848110,0.045185036145350,0.048701822399990,1.000000000000000,0.141180245666080,0.320145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000187781733580,0.012285471638580,0.016376606909550,0.035203741766450,0.035703404822520,0.061511357654680,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,6329365.477278999984264,600,93,8.979258476000000,69.262397479000001,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000154152391010,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.551425356741280,0.048721604607410,0.000080794848590,0.027847706169220,0.334390577292110,0.041859067381390,0.009561236942910,1.000000000000000,0.143672352879300,0.151021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.318710563848110,0.045185036145350,0.048701822399990,1.000000000000000,0.141180245666080,0.320145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000187781733580,0.012285471638580,0.016376606909550,0.035203741766450,0.035703404822520,0.061511357654680,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,5479990.902401000261307,800,135,15.150215508000000,117.841946618999998,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000154152391010,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.451425356741280,0.048721604607410,0.000287231112180,0.027847706169220,0.134390577292110,0.041859067381390,0.009561236942910,1.000000000000000,0.143672352879300,0.451021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.218710563848110,0.045185036145350,0.048701822399990,0.900000000000000,0.141180245666080,0.320145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000000000000100,0.012285471638580,0.016376606909550,0.000000000000100,0.035703404822520,0.061511357654680,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,3748236.071851999964565,1000,174,24.453222444000001,191.020375284000011,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000154152391010,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.451425356741280,0.048721604607410,0.000287231112180,0.027847706169220,0.000000000000100,0.141859067381390,0.009561236942910,0.800000000000000,0.143672352879300,0.451021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.118710563848110,0.145185036145350,0.148701822399990,0.900000000000000,0.141180245666080,0.320145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000000000000100,0.012285471638580,0.016376606909550,0.000000000000100,0.035703404822520,0.000000000000100,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,3591888.511686999816447,1201,261,35.946674274000003,281.920121827000003,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000000000000100,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.451425356741280,0.048721604607410,0.000287231112180,0.027847706169220,0.000000000000100,0.141859067381390,0.009561236942910,1.000000000000000,0.143672352879300,0.851021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.118710563848110,0.145185036145350,0.148701822399990,0.900000000000000,0.141180245666080,0.320145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000000000000100,0.412285471638580,0.016376606909550,0.000000000000100,0.035703404822520,0.000000000000100,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,0.000000000000000,1400,314,45.925486988000003,360.781936339000026,0.955136577646370,0.027845403420940,0.428014000063780,0.040319900029300,0.000154152391010,0.007685490147850,0.022104765855000,0.027901292364970,0.023663046980730,0.033864199254740,0.004570445630140,0.022742726932540,0.628166582507180,0.246974257389050,0.551425356741280,0.048721604607410,0.000080794848590,0.027847706169220,0.334390577292110,0.041859067381390,0.009561236942910,1.000000000000000,0.143672352879300,0.151021307756750,0.865927121551410,0.053671221302780,0.870370723435320,0.040144018559310,0.000242309801010,0.057269645475910,0.318710563848110,0.045185036145350,0.048701822399990,1.000000000000000,0.141180245666080,0.320145205207410,0.915065650967880,0.072884124070840,0.496968712835870,0.205812927850830,0.000187781733580,0.012285471638580,0.016376606909550,0.035203741766450,0.035703404822520,0.061511357654680,0.033026140233120,0.001660206638420
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,2755377.905362999998033,1401,314,45.925990490000004,360.783845138999993,0.953136577646370,0.026845403420940,0.423014000063780,0.040319900029300,0.000000000000100,0.008685490147850,0.022104765855000,0.027901292364970,0.024663046980730,0.033864199254740,0.007570445630140,0.026742726932540,0.630166582507180,0.246974257389050,0.452425356741280,0.050721604607410,0.000287231112180,0.024847706169220,0.000000000000100,0.141859067381390,0.003561236942910,1.000000000000000,0.143672352879300,0.851021307756750,0.867927121551410,0.051671221302780,0.871370723435320,0.038144018559310,0.000000000000100,0.057269645475910,0.118710563848110,0.145185036145350,0.148701822399990,0.900000000000000,0.141180245666080,0.320145205207410,0.918065650967880,0.074884124070840,0.497968712835870,0.055812927850830,0.000287231112180,0.412285471638580,0.013376606909550,0.000000000000100,0.031703404822520,0.000000000000100,0.036026140233120,0.000000000000100
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,0.000000000000000,1612,372,53.316532558000006,418.940912962000027,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
0,4,NOMAD,NOT_OPPORTUNISTIC_STRATEGY,/ORTHO_NP1_QUAD,0,0,2095899.331652000080794,2201,510,87.592071148000002,689.093707171999995,0.953136577646370,0.026845403420940,0.424014000063780,0.000000000000100,0.000000000000100,0.008685490147850,0.122104765855000,0.000000000000100,0.024663046980730,0.033864199254740,0.007570445630140,0.000000000000100,0.631166582507180,0.246974257389050,0.852425356741280,0.050721604607410,0.000287231112180,0.224847706169220,0.000000000000100,0.241859067381390,0.403561236942910,1.000000000000000,0.243672352879300,0.251021307756750,0.867927121551410,0.051671221302780,0.871370723435320,0.038144018559310,0.000287231112180,0.057269645475910,0.218710563848110,0.145185036145350,0.047701822399990,0.900000000000000,0.141180245666080,0.320145205207410,0.918065650967880,0.074884124070840,0.497968712835870,0.055812927850830,0.000287231112180,0.712285471638580,0.013376606909550,0.000000000000100,0.032703404822520,0.000000000000100,0.000000000000100,0.000000000000100
