NbCI,NB_Classe,Method,Parametre_method_1,Parametre_method_2,accept_mcmc,reject_mcmc,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3
0,4,MCMC,Gibbs,,306495,213504,-121008.323448179231491,520000,0,190.021879106000000,189.699797222999990,0.000138199664744,0.487788742359011,0.526501443742557,0.004749947278029,0.000170586026987,0.142493877667843,0.132384563743153,0.102997154259354,0.150500840474219,0.146907741435158,0.156518283695953,0.158964181695774,0.000532989535817,0.598852222939425,0.275760937346786,0.004424574101230,0.000020937773885,0.204823460911076,0.158486883964965,0.160948711940483,0.167778825749142,0.186195247122019,0.194926331154759,0.209355665571952,0.005224387967851,0.604685361018152,0.072100061521190,0.003975570768169,0.000000941376467,0.238990465208551,0.142329482417907,0.133607567277671,0.152128348764036,0.163018516098131,0.173011838352736,0.165554048448341,0.005923359146091,0.275844879731441,0.024618267134278,0.035267848936127,0.000002118148676,0.474794488598009,0.177559581106188,0.154449423468829,0.198101256306724,0.239464965277473,0.272968804383775,0.233577453161389
0,4,MCMC,Gibbs,,316448,223551,-121019.985968344641151,540000,0,197.347366263000026,197.020568134000001,0.000156083502743,0.496278719236094,0.530343236239690,0.004731960644306,0.000164979784876,0.147925636613950,0.132336753708460,0.120192931012774,0.143765760705461,0.146739652991907,0.160683198550869,0.155713007581878,0.000625572019889,0.600942028769802,0.281262295986924,0.003055532630904,0.000018782173322,0.207131354492894,0.157868850401961,0.153372101241461,0.170471118537663,0.184279540834550,0.191822218571151,0.199771907535308,0.005286853354020,0.602415333616635,0.075233735100432,0.004255353471218,0.000000943599006,0.238481180617580,0.141598428799528,0.136397682844891,0.149767228196450,0.162602310447057,0.171742429147859,0.164658634237367,0.006047973634959,0.279301906722933,0.025169741964816,0.035648623796520,0.000002084643821,0.477326119229176,0.179847547593429,0.159293192993668,0.198116011426514,0.243830680832647,0.274591212916989,0.235974084361655
0,4,MCMC,Gibbs,,326461,233538,-121005.929222011327511,560000,0,204.606848853000002,204.279113888000012,0.000142075655466,0.480728546042401,0.495636357202743,0.004367742893575,0.000162551976064,0.140772106284078,0.128994075598777,0.109757446523031,0.133115587514130,0.148860202772225,0.151950508887558,0.152455503890538,0.000701151698572,0.616365197330075,0.256073613280440,0.004608283910606,0.000018585322506,0.209680322727039,0.161145228906115,0.148422446506981,0.178289205624473,0.185541402754717,0.193151478003011,0.198670796953369,0.005189388829025,0.600610440120653,0.072950056457430,0.004336924181311,0.000000951024871,0.238021084080468,0.141238668396075,0.134108065205319,0.151440362277862,0.161132192661961,0.172096246117527,0.164044240053934,0.005989965894827,0.281789473843277,0.024535105730499,0.035823819463040,0.000002101359802,0.478385436619671,0.181996056545618,0.154789214430115,0.209898096546675,0.241377455129841,0.277502848720778,0.238764573268409
0,4,MCMC,Gibbs,,336557,243442,-121013.084645911294501,580000,0,211.809439272000020,211.479379101000006,0.000112725923207,0.482916281198970,0.489811599971107,0.008800234862310,0.000166825625719,0.146965338001443,0.129009486155685,0.150464439039372,0.121138644235920,0.153981941627619,0.159769439931991,0.167721970777553,0.000732903049337,0.632556538559021,0.263998717167507,0.003205836865295,0.000015234026261,0.216159266325943,0.164313480199829,0.167098078258923,0.173781602684896,0.188054955531618,0.199509431737622,0.201123679488600,0.005152935315636,0.599162614625637,0.072103060740263,0.004584323721652,0.000000965530630,0.237499145856753,0.140781931446056,0.135702183332679,0.149549355616303,0.161171587895990,0.171114844338880,0.163705005577845,0.006066161820005,0.284003162294694,0.025892894216815,0.036845293089914,0.000002099727264,0.479453495048074,0.183592453561435,0.158346573355015,0.209957211023066,0.241743431137311,0.281813449051816,0.239886960869662
0,4,MCMC,Gibbs,,346382,253617,-121025.640088762374944,600000,0,219.060382628000013,218.729029196999988,0.000124455970661,0.498594136415571,0.491804944780278,0.007686347353979,0.000168558822385,0.151622511816655,0.133421635072104,0.131860828105001,0.144186730344189,0.152586789457998,0.165102259682168,0.171586573534086,0.000789525789260,0.635596272298564,0.265671890525097,0.003850544196948,0.000011036716957,0.220047854986970,0.165112138583568,0.163548376734540,0.173052610364937,0.189947807715958,0.196552787046155,0.201737438403982,0.005159918117202,0.599068631440558,0.069764302698897,0.004283972087105,0.000000961189932,0.237472093173135,0.140891326204975,0.135657882644078,0.147018805622625,0.162713099249850,0.171144310589267,0.163760764834529,0.006107898427176,0.284679377731793,0.026244105979371,0.036657231643700,0.000002079460330,0.480053865150869,0.184469463614413,0.158368873941344,0.208004532584522,0.245689547174970,0.280992584652095,0.239966885988181
0,4,MCMC,Gibbs,,356239,263760,-121020.561806387588149,620000,0,226.370054180000011,226.035030193000011,0.000124904599343,0.485857670956801,0.481297671107121,0.003045985748708,0.000172027888176,0.149623245382667,0.129627264178656,0.132025760155210,0.138991929253513,0.149508851847337,0.162197758980724,0.166368719099758,0.000635069695778,0.628829349976700,0.247984749099871,0.004008998143392,0.000009992542518,0.220029882686769,0.165219102267562,0.163855917359187,0.172401102363490,0.192123135940558,0.198136215928685,0.208132769752468,0.005003746936461,0.600075433540028,0.078497899456941,0.004763877059872,0.000000950556889,0.237877804497678,0.140956711363351,0.135006001156052,0.148578880841828,0.163002619855476,0.170754629720904,0.164432127532885,0.006223403792627,0.283627320798867,0.026215951544750,0.037618019331815,0.000002104170148,0.479444794450683,0.182502942746127,0.163178291341325,0.205573122964482,0.242953372285254,0.279945211286744,0.238169431619344
0,4,MCMC,Gibbs,,366151,273848,-121019.276674385371734,640000,0,233.714127162000011,233.375510434999995,0.000108819760110,0.489386583942124,0.483094378286674,0.004662936606511,0.000169838592777,0.146708853493331,0.131379335660722,0.130441710273468,0.139421139807527,0.145476298693490,0.166297204068522,0.166713976509060,0.000648770158209,0.627134499590280,0.236798614954873,0.003227351753287,0.000009742262344,0.222760500273661,0.164128886520279,0.163030145728863,0.173608457975343,0.191541417105787,0.199611093799889,0.206871935717272,0.005399575175091,0.603167759352754,0.067404729476139,0.004075592670609,0.000000934629214,0.239041430285530,0.141123140415445,0.136738970326022,0.149344688008231,0.162506947787554,0.171509427801927,0.163999388764038,0.006045860297381,0.285357174527342,0.025300882044929,0.038334793121882,0.000002090766879,0.479949227608322,0.184426914468727,0.157894490839429,0.209653650639780,0.245465686634954,0.280455534487094,0.241495244773374
0,4,MCMC,Gibbs,,376254,283745,-121017.658082707668655,660000,0,241.122488210000029,240.779159783000011,0.000160909063109,0.489130852152604,0.497308158873355,0.006492699865904,0.000167626149463,0.141799502891764,0.129763083291979,0.138993805219486,0.128168158994916,0.144859498143324,0.157153555744841,0.154471358830880,0.000733392521912,0.629590103457511,0.216193173134491,0.004553533418262,0.000009403076471,0.222244004282109,0.162654098826982,0.171536181974939,0.165324241555259,0.188866344733826,0.196544769622055,0.199447979676878,0.005335479191464,0.604160761904194,0.070878897294914,0.004244402232031,0.000000935294000,0.239270164256937,0.141491771363422,0.140044074747081,0.148084490041893,0.162995038470585,0.171642840785320,0.165242674962653,0.006275373379309,0.285474874246047,0.025303951922433,0.035988489144608,0.000002087443319,0.479567859441390,0.184712893884420,0.160148441064712,0.207377374131420,0.244993342510929,0.280968538311441,0.240319000216730
0,4,MCMC,Gibbs,,386253,293746,-121031.156970928685041,680000,0,248.401335248000009,248.055755393999988,0.000140334999063,0.474474575175376,0.503842851591635,0.004210572565581,0.000166641964182,0.144374484147867,0.124648995156251,0.134707978215275,0.128783308546088,0.141710940094732,0.156874590279143,0.150900897431983,0.000637718043803,0.623673085177422,0.196227639110437,0.004270075788116,0.000008544472349,0.223841374259528,0.163598732615213,0.163263905923206,0.173202090594406,0.191425004058299,0.199201820997797,0.208605304938416,0.005289738593765,0.604072823454801,0.071085230931628,0.004250533587498,0.000000927185979,0.239299286043824,0.141736309468365,0.135766952518187,0.151424890640941,0.162110891015088,0.172354180036544,0.165255046233609,0.006235168389667,0.285491589950695,0.026110307066719,0.036731333223368,0.000002118286516,0.479912827244710,0.183722622972766,0.169859339050931,0.203068210074599,0.244756927496839,0.281453238640765,0.239893584744755
0,4,MCMC,Gibbs,,396108,303891,-121016.754081013452378,700000,0,255.686020826000004,255.338154975999998,0.000137970830253,0.484525497169428,0.480221838999726,0.003463285838043,0.000163533154921,0.142074899186694,0.131981693740400,0.118284213587905,0.139647784749646,0.142412799068726,0.160710279740238,0.152310245051071,0.000798158479845,0.630387021046538,0.198534837315427,0.002478653446923,0.000006611987288,0.228479601842241,0.162179880357756,0.161334740182423,0.172200146102589,0.186779245355088,0.194117989499589,0.196512912146152,0.005499487397389,0.606201135970539,0.059627157822499,0.003589796458508,0.000000956451966,0.238979499628640,0.141952292685265,0.137016741677099,0.149372767701196,0.163984452219197,0.171448091835105,0.164424222551280,0.006322660063876,0.287879061490466,0.024711327614353,0.035832586738459,0.000002170466324,0.480110248831624,0.186667316828198,0.164092487887383,0.209616808001332,0.247961746769244,0.282267219073413,0.242842933196122
