S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216704,0.000169918,0,0,0,0,0,0.251691,8.24221e-06,0,0,0,0,0,0.336536,9.76067e-07,0,0,0,0,0,0.194887,2.21275e-06,0,0,0,0,0
0.216614,0.000181731,7.87863e-05,2.18709e-08,0,2.18709e-08,0,0.251684,1.03854e-05,5.29238e-06,5.85682e-09,0,5.85682e-09,0,0.336535,1.37981e-06,5.92876e-07,5.23197e-09,0,5.23197e-09,0,0.194886,3.11845e-06,6.34234e-07,1.35729e-08,0,1.35729e-08,0
0.216517,0.000194326,0.000163061,3.42081e-08,9.4598e-11,2.33915e-08,9.4598e-11,0.251674,1.30855e-05,1.1962e-05,1.21394e-08,9.28585e-12,7.37973e-09,9.28585e-12,0.336533,1.95055e-06,1.43137e-06,1.22247e-08,2.29456e-11,7.39613e-09,2.29456e-11,0.194884,4.39486e-06,1.52839e-06,3.19014e-08,4.82746e-10,1.91285e-08,4.82746e-10
0.216413,0.000207747,0.000253182,4.19308e-08,2.42558e-10,2.50126e-08,1.4796e-10,0.251663,1.64873e-05,2.03666e-05,1.91639e-08,2.85326e-11,9.29843e-09,1.92468e-11,0.336531,2.75737e-06,2.61705e-06,2.17376e-08,7.65589e-11,1.04555e-08,5.36133e-11,0.19488,6.19366e-06,2.78882e-06,5.69789e-08,1.61738e-09,2.69579e-08,1.13463e-09
0.216303,0.000222043,0.00034953,4.74777e-08,4.23921e-10,2.67402e-08,1.81363e-10,0.251648,2.07727e-05,3.09567e-05,2.72898e-08,5.89165e-11,1.17157e-08,3.03839e-11,0.336529,3.89789e-06,4.29349e-06,3.48418e-08,1.71892e-10,1.47802e-08,9.53336e-11,0.194876,8.72865e-06,4.56542e-06,9.16122e-08,3.64394e-09,3.79916e-08,2.02656e-09
0.216184,0.000237261,0.00045251,5.2061e-08,6.29276e-10,2.85802e-08,2.05355e-10,0.251629,2.61708e-05,4.43001e-05,3.69386e-08,1.02184e-10,1.47608e-08,4.32673e-11,0.336525,5.51014e-06,6.66366e-06,5.30492e-08,3.24696e-10,2.08937e-08,1.52804e-10,0.19487,1.2301e-05,7.06943e-06,1.39754e-07,6.9023e-09,5.35411e-08,3.25836e-09
0.216058,0.000253453,0.000562547,5.62866e-08,8.54455e-10,3.0539e-08,2.25179e-10,0.251605,3.29699e-05,6.11114e-05,4.86159e-08,1.60749e-10,1.85967e-08,5.85653e-11,0.336519,7.78917e-06,1.00144e-05,7.84948e-08,5.57351e-10,2.95358e-08,2.32655e-10,0.194861,1.73352e-05,1.05985e-05,2.0697e-07,1.18729e-08,7.5454e-08,4.9706e-09
0.215923,0.000270672,0.000680095,6.04607e-08,1.09791e-09,3.26232e-08,2.43456e-10,0.251576,4.15327e-05,8.22907e-05,6.29372e-08,2.37828e-10,2.34281e-08,7.70793e-11,0.336511,1.10107e-05,1.47514e-05,1.14195e-07,9.01602e-10,4.1752e-08,3.4425e-10,0.194849,2.44291e-05,1.55721e-05,3.01105e-07,1.92342e-08,1.06333e-07,7.36129e-09
0.21578,0.000288971,0.000805629,6.47413e-08,1.35942e-09,3.48395e-08,2.6151e-10,0.251538,5.2315e-05,0.000108971,8.06604e-08,3.37614e-10,2.95127e-08,9.97853e-11,0.3365,1.55644e-05,2.14477e-05,1.6441e-07,1.40242e-09,5.90202e-08,5.00818e-10,0.194832,3.44249e-05,2.25812e-05,4.33205e-07,2.99435e-08,1.49847e-07,1.07094e-08
0.215626,0.000308405,0.00093965,6.92137e-08,1.63945e-09,3.71949e-08,2.80025e-10,0.251491,6.58893e-05,0.000142578,1.02725e-07,4.65499e-10,3.71744e-08,1.27885e-10,0.336484,2.20007e-05,3.09137e-05,2.35163e-07,2.12347e-09,8.3429e-08,7.21046e-10,0.194808,4.85085e-05,3.24584e-05,6.18832e-07,4.53513e-08,2.11161e-07,1.54077e-08
