S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216712,0.000162676,0,0,0,0,0,0.251696,3.76384e-06,0,0,0,0,0,0.336536,8.65774e-07,0,0,0,0,0,0.194887,2.3456e-06,0,0,0,0,0
0.216626,0.000176714,7.11744e-05,1.78705e-08,0,1.78705e-08,0,0.251692,4.89302e-06,2.34038e-06,2.95398e-09,0,2.95398e-09,0,0.336535,1.23081e-06,5.22709e-07,4.31506e-09,0,4.31506e-09,0,0.194885,3.29234e-06,6.85962e-07,1.46933e-08,0,1.46933e-08,0
0.216534,0.000191927,0.000148499,2.93143e-08,8.68923e-11,1.94126e-08,8.68923e-11,0.251688,6.3609e-06,5.38375e-06,5.93404e-09,1.20001e-11,3.8402e-09,1.20001e-11,0.336534,1.74975e-06,1.26612e-06,1.01219e-08,1.83948e-11,6.13442e-09,1.83948e-11,0.194883,4.62119e-06,1.64916e-06,3.443e-08,5.25067e-10,2.06239e-08,5.25067e-10
0.216433,0.000208406,0.000232484,3.73263e-08,2.29428e-10,2.10838e-08,1.42536e-10,0.251682,8.26904e-06,9.34071e-06,9.19841e-09,3.61062e-11,4.99224e-09,2.41061e-11,0.336532,2.48749e-06,2.32325e-06,1.80742e-08,6.15434e-11,8.72085e-09,4.31486e-11,0.19488,6.48635e-06,3.00145e-06,6.12991e-08,1.75543e-09,2.8948e-08,1.23036e-09
0.216324,0.00022625,0.000323683,4.3576e-08,4.10922e-10,2.28941e-08,1.81493e-10,0.251674,1.07494e-05,1.44851e-05,1.30098e-08,7.34733e-11,6.48981e-09,3.73671e-11,0.336529,3.53626e-06,3.82636e-06,2.90997e-08,1.38592e-10,1.23978e-08,7.70488e-11,0.194875,9.10422e-06,4.89987e-06,9.82296e-08,3.94596e-09,4.06317e-08,2.19053e-09
0.216206,0.000245562,0.000422692,4.8999e-08,6.22803e-10,2.48543e-08,2.11881e-10,0.251664,1.39735e-05,2.11729e-05,1.76581e-08,1.26324e-10,8.43648e-09,5.28504e-11,0.336526,5.02718e-06,5.96345e-06,4.45151e-08,2.62642e-10,1.76249e-08,1.24049e-10,0.194869,1.27785e-05,7.56478e-06,1.49329e-07,7.45621e-09,5.70305e-08,3.51025e-09
0.216078,0.000266452,0.000530153,5.41254e-08,8.61053e-10,2.69758e-08,2.3825e-10,0.251651,1.8164e-05,2.98668e-05,2.34833e-08,1.98057e-10,1.09668e-08,7.17333e-11,0.336521,7.14664e-06,9.00179e-06,6.6191e-08,4.52406e-10,2.50557e-08,1.89764e-10,0.19486,1.79354e-05,1.13055e-05,2.2036e-07,1.27925e-08,8.00469e-08,5.3363e-09
0.215938,0.000289037,0.000646756,5.92606e-08,1.12423e-09,2.92707e-08,2.63176e-10,0.251635,2.36104e-05,4.1168e-05,3.09011e-08,2.93454e-10,1.42557e-08,9.53971e-11,0.336513,1.01595e-05,1.33213e-05,9.67845e-08,7.34573e-10,3.56192e-08,2.82167e-10,0.194847,2.51727e-05,1.6556e-05,3.19405e-07,2.06671e-08,1.1235e-07,7.87458e-09
0.215788,0.000313439,0.000773242,6.4587e-08,1.41237e-09,3.17517e-08,2.88145e-10,0.251613,3.06885e-05,5.5858e-05,4.04336e-08,4.18985e-10,1.85302e-08,1.25531e-10,0.336503,1.44424e-05,1.9462e-05,1.40072e-07,1.14716e-09,5.06356e-08,4.12585e-10,0.19483,3.53294e-05,2.39256e-05,4.57806e-07,3.20811e-08,1.57687e-07,1.1414e-08
0.215624,0.000339787,0.000910408,7.02189e-08,1.72642e-09,3.44323e-08,3.14044e-10,0.251585,3.98859e-05,7.4952e-05,5.27454e-08,5.8324e-10,2.40853e-08,1.64255e-10,0.336488,2.05303e-05,2.81916e-05,2.01418e-07,1.74427e-09,7.19816e-08,5.97114e-10,0.194805,4.95819e-05,3.42688e-05,6.51474e-07,4.84408e-08,2.2131e-07,1.63598e-08
0.215447,0.000368215,0.0010591,7.62338e-08,2.06785e-09,3.73267e-08,3.41428e-10,0.251548,5.18358e-05,9.97685e-05,6.86908e-08,7.9751e-10,3.13038e-08,2.1427e-10,0.336467,2.91834e-05,4.06011e-05,2.88449e-07,2.6029e-09,1.02324e-07,8.58629e-10,0.19477,6.95796e-05,4.87849e-05,9.22729e-07,7.17214e-08,3.1059e-07,2.32805e-08
0.215255,0.000398863,0.00122024,8.26895e-08,2.43852e-09,4.04496e-08,3.70674e-10,0.2515,6.73589e-05,0.00013202,8.93719e-08,1.07656e-09,4.06824e-08,2.79046e-10,0.336437,4.14819e-05,5.82412e-05,4.12e-07,3.83254e-09,1.45452e-07,1.22964e-09,0.194721,9.76342e-05,6.91559e-05,1.30288e-06,1.04695e-07,4.3586e-07,3.29739e-08
0.215047,0.000431878,0.00139479,8.96333e-08,2.84058e-09,4.38165e-08,4.02064e-10,0.251438,8.75188e-05,0.00017393,1.16214e-07,1.43962e-09,5.28654e-08,3.63059e-10,0.336394,5.89592e-05,8.33153e-05,5.87466e-07,5.58886e-09,2.06747e-07,1.75632e-09,0.194653,0.000136983,9.77407e-05,1.83581e-06,1.51254e-07,6.11599e-07,4.65584e-08
0.214823,0.000467409,0.00158378,9.71076e-08,3.27641e-09,4.74433e-08,4.35827e-10,0.251357,0.000113692,0.000228383,1.51062e-07,1.91172e-09,6.86876e-08,4.72101e-10,0.336333,8.37926e-05,0.000118954,8.36717e-07,8.09318e-09,2.93856e-07,2.50432e-09,0.194557,0.000192157,0.000137846,2.58305e-06,2.16856e-07,8.58089e-07,6.56028e-08
