S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216701,0.000173222,0,0,0,0,0,0.251691,8.48618e-06,0,0,0,0,0,0.336536,9.80877e-07,0,0,0,0,0,0.194887,2.34378e-06,0,0,0,0,0
0.216608,0.000183969,8.2424e-05,2.5699e-08,0,2.5699e-08,0,0.251683,1.06841e-05,5.40725e-06,5.18163e-09,0,5.18163e-09,0,0.336535,1.38555e-06,5.96884e-07,4.96693e-09,0,4.96693e-09,0,0.194885,3.29078e-06,6.83788e-07,1.45916e-08,0,1.45916e-08,0
0.216509,0.000195341,0.000169975,3.9895e-08,7.69896e-11,2.72935e-08,7.69896e-11,0.251674,1.34509e-05,1.2216e-05,1.06454e-08,1.40007e-11,6.52364e-09,1.40007e-11,0.336533,1.95718e-06,1.44038e-06,1.16062e-08,2.12215e-11,7.01611e-09,2.12215e-11,0.194883,4.6204e-06,1.64425e-06,3.41439e-08,5.498e-10,2.04873e-08,5.498e-10
0.216404,0.000207367,0.000262944,4.8543e-08,1.96508e-10,2.89806e-08,1.19518e-10,0.251662,1.69338e-05,2.07888e-05,1.66811e-08,4.27645e-11,8.21306e-09,2.87638e-11,0.336531,2.76463e-06,2.63219e-06,2.06365e-08,7.08098e-11,9.91069e-09,4.95883e-11,0.19488,6.48721e-06,2.99313e-06,6.07213e-08,1.83632e-09,2.8765e-08,1.28652e-09
0.216292,0.00022008,0.00036164,5.45678e-08,3.41934e-10,3.07648e-08,1.45426e-10,0.251647,2.13178e-05,3.15821e-05,2.36089e-08,8.78367e-11,1.03397e-08,4.50721e-11,0.336528,3.90518e-06,4.316e-06,3.30704e-08,1.5898e-10,1.39994e-08,8.81704e-11,0.194875,9.1082e-06,4.88736e-06,9.72179e-08,4.12426e-09,4.03872e-08,2.28794e-09
0.216174,0.000233511,0.000466388,5.94081e-08,5.05409e-10,3.26508e-08,1.63475e-10,0.251627,2.68356e-05,4.51702e-05,3.17965e-08,1.51628e-10,1.30166e-08,6.37909e-11,0.336524,5.51624e-06,6.69475e-06,5.03365e-08,3.00275e-10,1.97749e-08,1.41295e-10,0.194869,1.2788e-05,7.54721e-06,1.47694e-07,7.78737e-09,5.67045e-08,3.66311e-09
0.216049,0.000247694,0.000577529,6.37742e-08,6.83385e-10,3.46435e-08,1.77976e-10,0.251603,3.37799e-05,6.22759e-05,4.16786e-08,2.37541e-10,1.63857e-08,8.59138e-11,0.336519,7.79185e-06,1.00551e-05,7.44508e-08,5.15341e-10,2.79329e-08,2.15066e-10,0.19486,1.79541e-05,1.1282e-05,2.17844e-07,1.33524e-08,7.96136e-08,5.565e-09
0.215916,0.00026266,0.000695421,6.80191e-08,8.7444e-10,3.67476e-08,1.91056e-10,0.251573,4.25182e-05,8.38083e-05,5.37796e-08,3.50157e-10,2.06259e-08,1.12615e-10,0.336511,1.10061e-05,1.48019e-05,1.08259e-07,8.33436e-10,3.94561e-08,3.18095e-10,0.194847,2.52068e-05,1.65258e-05,3.15663e-07,2.15606e-08,1.11776e-07,8.20823e-09
0.215775,0.000278445,0.000820437,7.23211e-08,1.07821e-09,3.8968e-08,2.03773e-10,0.251535,5.35123e-05,0.000110911,6.8741e-08,4.95469e-10,2.59614e-08,1.45312e-10,0.3365,1.5546e-05,2.15071e-05,1.55779e-07,1.29598e-09,5.57323e-08,4.62542e-10,0.19483,3.5388e-05,2.38881e-05,4.52366e-07,3.34546e-08,1.56929e-07,1.1894e-08
0.215626,0.000295081,0.000952966,7.67724e-08,1.29487e-09,4.13098e-08,2.16661e-10,0.251487,6.73421e-05,0.000145022,8.73552e-08,6.81206e-10,3.26744e-08,1.85738e-10,0.336484,2.1958e-05,3.09783e-05,2.22682e-07,1.96155e-09,7.87212e-08,6.65572e-10,0.194805,4.96791e-05,3.42243e-05,6.43696e-07,5.04995e-08,2.20313e-07,1.70449e-08
0.215468,0.000312601,0.00109341,8.14231e-08,1.52487e-09,4.37778e-08,2.29996e-10,0.251427,8.47344e-05,0.000187949,1.10606e-07,9.17239e-10,4.11188e-08,2.36033e-10,0.336461,3.10136e-05,4.43562e-05,3.16979e-07,2.91297e-09,1.1119e-07,9.51422e-10,0.19477,6.97373e-05,4.8735e-05,9.11739e-07,7.47535e-08,3.09285e-07,2.42541e-08
0.215301,0.000331039,0.0012422,8.63028e-08,1.7688e-09,4.63771e-08,2.43929e-10,0.251351,0.0001066,0.000241963,1.39722e-07,1.2161e-09,5.17385e-08,2.98858e-10,0.336429,4.38017e-05,6.32513e-05,4.49979e-07,4.26728e-09,1.57046e-07,1.35431e-09,0.194721,9.78853e-05,6.91047e-05,1.28748e-06,1.09107e-07,4.34161e-07,3.43537e-08
