S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.21671,0.000164705,0,0,0,0,0,0.251689,1.08675e-05,0,0,0,0,0,0.336536,9.3769e-07,0,0,0,0,0,0.194887,2.29894e-06,0,0,0,0,0
0.216623,0.000173397,7.78055e-05,2.42023e-08,0,2.42023e-08,0,0.251679,1.35745e-05,6.81326e-06,7.38879e-09,0,7.38879e-09,0,0.336535,1.32791e-06,5.67181e-07,5.18042e-09,0,5.18042e-09,0,0.194886,3.23204e-06,6.68137e-07,1.43728e-08,0,1.43728e-08,0
0.216532,0.000182511,0.000159728,3.84944e-08,3.41457e-11,2.54796e-08,3.41457e-11,0.251667,1.69553e-05,1.53255e-05,1.47246e-08,2.66295e-11,9.22926e-09,2.66295e-11,0.336533,1.88051e-06,1.37082e-06,1.20666e-08,2.30951e-11,7.33624e-09,2.30951e-11,0.194883,4.54387e-06,1.60781e-06,3.3718e-08,5.09593e-10,2.02066e-08,5.09593e-10
0.216436,0.000192064,0.000245963,4.75194e-08,8.84554e-11,2.68188e-08,5.43097e-11,0.251652,2.11774e-05,2.59592e-05,2.24791e-08,7.96974e-11,1.15279e-08,5.3068e-11,0.336532,2.66306e-06,2.50928e-06,2.14076e-08,7.68901e-11,1.03892e-08,5.3795e-11,0.19488,6.3881e-06,2.92922e-06,6.01053e-08,1.70507e-09,2.8408e-08,1.19548e-09
0.216335,0.000202072,0.000336714,5.37763e-08,1.55498e-10,2.82226e-08,6.70424e-11,0.251634,2.64498e-05,3.92418e-05,3.11171e-08,1.60713e-10,1.43985e-08,8.10156e-11,0.336529,3.77125e-06,4.12185e-06,3.42605e-08,1.72329e-10,1.47125e-08,9.54385e-11,0.194876,8.98079e-06,4.78726e-06,9.64412e-08,3.83613e-09,3.99381e-08,2.13105e-09
0.216229,0.000212553,0.000432197,5.86116e-08,2.31368e-10,2.96932e-08,7.58699e-11,0.251611,3.30331e-05,5.5832e-05,4.11261e-08,2.7286e-10,1.79832e-08,1.12147e-10,0.336525,5.34057e-06,6.4058e-06,5.21193e-08,3.25067e-10,2.08349e-08,1.52739e-10,0.194869,1.26256e-05,7.39969e-06,1.46809e-07,7.25548e-09,5.61474e-08,3.41935e-09
0.216118,0.000223522,0.000532632,6.27519e-08,3.1406e-10,3.12333e-08,8.26919e-11,0.251582,4.12523e-05,7.65522e-05,5.30463e-08,4.2108e-10,2.24591e-08,1.4822e-10,0.336519,7.56286e-06,9.64045e-06,7.70967e-08,5.57423e-10,2.95048e-08,2.32356e-10,0.19486,1.77493e-05,1.10726e-05,2.16945e-07,1.24606e-08,7.89345e-08,5.20515e-09
0.216001,0.000234998,0.000638252,6.65903e-08,4.02593e-10,3.28452e-08,8.85332e-11,0.251546,5.15124e-05,0.000102428,6.74999e-08,6.12261e-10,2.80473e-08,1.91181e-10,0.336512,1.07097e-05,1.42214e-05,1.12182e-07,9.01132e-10,4.17822e-08,3.43709e-10,0.194848,2.49519e-05,1.62364e-05,3.14911e-07,2.01525e-08,1.10968e-07,7.69185e-09
0.215878,0.000246995,0.000749294,7.03406e-08,4.96541e-10,3.45314e-08,9.39485e-11,0.2515,6.43179e-05,0.00013474,8.52255e-08,8.55533e-10,3.50232e-08,2.43272e-10,0.336501,1.51658e-05,2.07086e-05,1.61604e-07,1.40126e-09,5.91677e-08,5.00124e-10,0.19483,3.5076e-05,2.34959e-05,4.52036e-07,3.13178e-08,1.55998e-07,1.11653e-08
0.215749,0.000259532,0.000866005,7.41203e-08,5.95781e-10,3.62944e-08,9.92396e-11,0.251444,8.02966e-05,0.000175085,1.07115e-07,1.16269e-09,4.37296e-08,3.07156e-10,0.336485,2.14754e-05,2.98953e-05,2.31352e-07,2.12171e-09,8.37858e-08,7.20458e-10,0.194806,4.93057e-05,3.3701e-05,6.44238e-07,4.73448e-08,2.19293e-07,1.60271e-08
