S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216717,0.000156835,0,0,0,0,0,0.251696,3.10951e-06,0,0,0,0,0,0.336536,8.41355e-07,0,0,0,0,0,0.194887,2.36566e-06,0,0,0,0,0
0.216636,0.000165692,7.20803e-05,2.6183e-08,0,2.6183e-08,0,0.251693,4.10539e-06,1.94749e-06,2.13566e-09,0,2.13566e-09,0,0.336535,1.19715e-06,5.07545e-07,4.47732e-09,0,4.47732e-09,0,0.194885,3.31365e-06,7.12272e-07,1.53482e-08,0,1.53482e-08,0
0.216551,0.000175017,0.000148244,4.12726e-08,2.60977e-10,2.76616e-08,2.60977e-10,0.25169,5.42018e-06,4.51939e-06,4.26678e-09,1.00537e-11,2.81965e-09,1.00537e-11,0.336534,1.70341e-06,1.22999e-06,1.05656e-08,1.51793e-11,6.37073e-09,1.51793e-11,0.194883,4.64152e-06,1.71033e-06,3.59312e-08,5.55437e-10,2.14988e-08,5.55437e-10
0.216461,0.000184832,0.0002287,5.06736e-08,6.72359e-10,2.92185e-08,4.11382e-10,0.251684,7.15596e-06,7.91541e-06,6.61385e-09,3.01397e-11,3.72266e-09,2.0086e-11,0.336532,2.42376e-06,2.2582e-06,1.89638e-08,5.09996e-11,9.06482e-09,3.58202e-11,0.19488,6.50145e-06,3.10868e-06,6.39011e-08,1.85575e-09,3.01138e-08,1.30031e-09
0.216365,0.000195157,0.000313671,5.71991e-08,1.17745e-09,3.08569e-08,5.05086e-10,0.251678,9.44747e-06,1.23993e-05,9.39639e-09,6.12747e-11,4.91482e-09,3.11349e-11,0.33653,3.44871e-06,3.72146e-06,3.06655e-08,1.15292e-10,1.28982e-08,6.42925e-11,0.194875,9.10661e-06,5.06769e-06,1.02269e-07,4.16827e-09,4.21809e-08,2.31252e-09
0.216265,0.000206014,0.000403391,6.23151e-08,1.74757e-09,3.25807e-08,5.70128e-10,0.251669,1.24725e-05,1.83193e-05,1.28557e-08,1.05509e-10,6.48867e-09,4.42339e-11,0.336526,4.90707e-06,5.80372e-06,4.70834e-08,2.19257e-10,1.83525e-08,1.03965e-10,0.194869,1.27555e-05,7.81199e-06,1.5525e-07,7.86929e-09,5.9083e-08,3.70102e-09
0.216159,0.000217426,0.000498103,6.67872e-08,2.36869e-09,3.43933e-08,6.21121e-10,0.251657,1.64658e-05,2.61349e-05,1.72774e-08,1.66027e-10,8.56633e-09,6.05187e-11,0.336521,6.98206e-06,8.7667e-06,7.02261e-08,3.78882e-10,2.61132e-08,1.59626e-10,0.19486,1.78662e-05,1.16562e-05,2.28744e-07,1.34876e-08,8.27568e-08,5.61835e-09
0.216047,0.000229416,0.000598062,7.10171e-08,3.03439e-09,3.62985e-08,6.65696e-10,0.251641,2.17369e-05,3.6453e-05,2.30162e-08,2.47361e-10,1.1309e-08,8.1334e-11,0.336514,9.93438e-06,1.29828e-05,1.02951e-07,6.16968e-10,3.71554e-08,2.38086e-10,0.194847,2.50239e-05,1.70408e-05,3.3101e-07,2.17656e-08,1.15915e-07,8.27801e-09
0.215929,0.000242005,0.000703533,7.52177e-08,3.74225e-09,3.83001e-08,7.07859e-10,0.251621,2.8694e-05,5.00741e-05,3.05251e-08,3.55711e-10,1.49292e-08,1.0835e-10,0.336503,1.41348e-05,1.89818e-05,1.49322e-07,9.66e-10,5.28664e-08,3.49032e-10,0.194829,3.50482e-05,2.4583e-05,4.73613e-07,3.37446e-08,1.62354e-07,1.19789e-08
0.215804,0.000255217,0.000814792,7.9503e-08,4.49198e-09,4.04019e-08,7.49727e-10,0.251594,3.78757e-05,6.8055e-05,4.03914e-08,4.99409e-10,1.97075e-08,1.43698e-10,0.336489,2.01109e-05,2.75176e-05,2.15121e-07,1.47224e-09,7.52194e-08,5.06243e-10,0.194805,4.90857e-05,3.51467e-05,6.72744e-07,5.08841e-08,2.2739e-07,1.71396e-08
