S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216718,0.00015602,0,0,0,0,0,0.251696,3.77915e-06,0,0,0,0,0,0.336536,8.62766e-07,0,0,0,0,0,0.194887,2.39815e-06,0,0,0,0,0
0.216636,0.000169488,6.88211e-05,1.70865e-08,0,1.70865e-08,0,0.251692,4.93474e-06,2.35075e-06,2.74435e-09,0,2.74435e-09,0,0.336535,1.22697e-06,5.21444e-07,4.56385e-09,0,4.56385e-09,0,0.194885,3.35982e-06,7.08809e-07,1.50137e-08,0,1.50137e-08,0
0.216547,0.000184086,0.000143592,2.75265e-08,3.32623e-11,1.85616e-08,3.32623e-11,0.251688,6.4436e-06,5.42113e-06,5.49316e-09,1.77738e-11,3.58352e-09,1.77738e-11,0.336534,1.7449e-06,1.26332e-06,1.07176e-08,1.91816e-11,6.49039e-09,1.91816e-11,0.194883,4.70711e-06,1.70222e-06,3.51537e-08,5.32648e-10,2.10342e-08,5.32648e-10
0.21645,0.000199901,0.000224806,3.46029e-08,8.68481e-11,2.01602e-08,5.35859e-11,0.251682,8.41372e-06,9.4309e-06,8.5016e-09,5.33503e-11,4.67923e-09,3.55764e-11,0.336532,2.48147e-06,2.31866e-06,1.91571e-08,6.42269e-11,9.23017e-09,4.50453e-11,0.19488,6.59462e-06,3.09432e-06,6.2529e-08,1.77982e-09,2.94689e-08,1.24717e-09
0.216344,0.000217027,0.000313,4.00477e-08,1.5421e-10,2.18922e-08,6.73614e-11,0.251674,1.0986e-05,1.4667e-05,1.20257e-08,1.08411e-10,6.10989e-09,5.50607e-11,0.336529,3.52894e-06,3.81976e-06,3.08703e-08,1.44743e-10,1.31264e-08,8.05161e-11,0.194875,9.23892e-06,5.04496e-06,1.00091e-07,3.9982e-09,4.12857e-08,2.21838e-09
0.21623,0.000235565,0.00040875,4.478e-08,2.3217e-10,2.37678e-08,7.79607e-11,0.251664,1.43444e-05,2.15043e-05,1.63458e-08,1.86295e-10,7.97785e-09,7.78844e-11,0.336526,5.01854e-06,5.95474e-06,4.72604e-08,2.74489e-10,1.86673e-08,1.29746e-10,0.194869,1.29434e-05,7.77808e-06,1.5197e-07,7.54917e-09,5.78404e-08,3.55098e-09
0.216106,0.00025562,0.000512681,4.92932e-08,3.19343e-10,2.57979e-08,8.71732e-11,0.25165,1.87289e-05,3.04318e-05,2.17908e-08,2.92159e-10,1.04167e-08,1.05864e-10,0.336521,7.13686e-06,8.99116e-06,7.0321e-08,4.73121e-10,2.6547e-08,1.98632e-10,0.194859,1.81329e-05,1.16073e-05,2.23951e-07,1.29407e-08,8.10322e-08,5.39153e-09
0.215971,0.000277306,0.00062546,5.38576e-08,4.15302e-10,2.79943e-08,9.59589e-11,0.251633,2.44527e-05,4.20883e-05,2.87636e-08,4.33287e-10,1.36006e-08,1.41128e-10,0.336513,1.01492e-05,1.33095e-05,1.02886e-07,7.68676e-10,3.77525e-08,2.95555e-10,0.194847,2.54025e-05,1.69722e-05,3.24135e-07,2.0886e-08,1.13521e-07,7.94526e-09
0.215826,0.000300742,0.000747807,5.86274e-08,5.20147e-10,3.03693e-08,1.04844e-10,0.25161,3.19241e-05,5.73072e-05,3.7772e-08,6.19575e-10,1.77571e-08,1.86287e-10,0.336503,1.44328e-05,1.94507e-05,1.48983e-07,1.2011e-09,5.36872e-08,4.32423e-10,0.194829,3.55853e-05,2.44881e-05,4.63863e-07,3.23855e-08,1.59032e-07,1.14995e-08
0.215668,0.00032605,0.000880493,6.36965e-08,6.34277e-10,3.29358e-08,1.1413e-10,0.251581,4.16757e-05,7.71762e-05,4.94661e-08,8.64205e-10,2.31827e-08,2.44631e-10,0.336488,2.05238e-05,2.8184e-05,2.14339e-07,1.82727e-09,7.63464e-08,6.26167e-10,0.194804,4.98477e-05,3.5017e-05,6.59019e-07,4.88422e-08,2.22782e-07,1.64567e-08
0.215496,0.000353364,0.00102435,6.91279e-08,7.58274e-10,3.57075e-08,1.23998e-10,0.251542,5.44015e-05,0.000103115,6.46848e-08,1.18457e-09,3.02641e-08,3.20367e-10,0.336467,2.91845e-05,4.06032e-05,3.07094e-07,2.72812e-09,1.08567e-07,9.00854e-10,0.194769,6.9822e-05,4.97661e-05,9.31843e-07,7.22227e-08,3.12072e-07,2.33804e-08
0.215311,0.000382818,0.00118025,7.49689e-08,8.92845e-10,3.86987e-08,1.34571e-10,0.251491,7.10054e-05,0.000136973,8.45158e-08,1.6035e-09,3.95054e-08,4.18931e-10,0.336437,4.1498e-05,5.82633e-05,4.3882e-07,4.01882e-09,1.5438e-07,1.2907e-09,0.19472,9.77913e-05,7.04255e-05,1.31347e-06,1.05282e-07,4.37122e-07,3.30595e-08
0.21511,0.000414554,0.00134915,8.12592e-08,1.03879e-09,4.19244e-08,1.45942e-10,0.251426,9.26638e-05,0.000181166,1.10373e-07,2.15087e-09,5.15628e-08,5.47367e-10,0.336394,5.90029e-05,8.33746e-05,6.25964e-07,5.86315e-09,2.19516e-07,1.84433e-09,0.194651,0.000136947,9.93608e-05,1.84746e-06,1.51881e-07,6.12223e-07,4.65987e-08
0.214893,0.000448719,0.00153205,8.80352e-08,1.19697e-09,4.54e-08,1.58187e-10,0.25134,0.000120906,0.000238839,1.44093e-07,2.8657e-09,6.72907e-08,7.14829e-10,0.336333,8.38841e-05,0.000119079,8.919e-07,8.49404e-09,3.12113e-07,2.63089e-09,0.194555,0.000191747,0.000139882,2.5948e-06,2.17425e-07,8.57359e-07,6.55436e-08
0.214659,0.000485463,0.00173002,9.53321e-08,1.36835e-09,4.91416e-08,1.71378e-10,0.251228,0.000157717,0.000314089,1.88066e-07,3.79892e-09,8.77997e-08,9.33218e-10,0.336246,0.000119242,0.000169839,1.26983e-06,1.22426e-08,4.43729e-07,3.7486e-09,0.19442,0.000268409,0.000196618,3.64069e-06,3.09482e-07,1.20044e-06,9.20571e-08
0.214405,0.000524938,0.00194421,1.03185e-07,1.55393e-09,5.31656e-08,1.85583e-10,0.251081,0.000205672,0.00041225,2.45396e-07,5.01693e-09,1.14532e-07,1.21801e-09,0.336123,0.000169472,0.000241996,1.80692e-06,1.75797e-08,6.30765e-07,5.33704e-09,0.194232,0.000375591,0.000276038,5.10425e-06,4.38645e-07,1.68038e-06,1.29163e-07
0.214131,0.000567299,0.00217581,1.11628e-07,1.7548e-09,5.74887e-08,2.00869e-10,0.250891,0.000268095,0.000540258,3.20112e-07,6.60623e-09,1.49355e-07,1.58931e-09,0.335949,0.000240797,0.000344547,2.5701e-06,2.51741e-08,8.9647e-07,7.59439e-09,0.193969,0.000525318,0.000387173,7.15165e-06,6.19731e-07,2.35139e-06,1.81086e-07
0.213835,0.0006127,0.0024261,1.20697e-07,1.97211e-09,6.21279e-08,2.17306e-10,0.250643,0.000349277,0.000707117,4.17434e-07,8.67944e-09,1.94686e-07,2.07321e-09,0.335701,0.000342011,0.00049026,3.65427e-06,3.5976e-08,1.27376e-06,1.0802e-08,0.193602,0.000734235,0.000542611,1.00145e-05,8.73455e-07,3.28876e-06,2.53723e-07
0.213516,0.000661293,0.00269643,1.30427e-07,2.20707e-09,6.70999e-08,2.3496e-10,0.25032,0.000454721,0.000924502,5.44107e-07,1.13829e-08,2.53638e-07,2.70351e-09,0.335349,0.000485508,0.000697221,5.19386e-06,5.13347e-08,1.80916e-06,1.53587e-08,0.193089,0.00102526,0.000759866,1.40147e-05,1.22874e-06,4.59669e-06,3.5529e-07
