S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216716,0.000158198,0,0,0,0,0,0.251696,3.51541e-06,0,0,0,0,0,0.336536,8.70933e-07,0,0,0,0,0,0.194887,2.35878e-06,0,0,0,0,0
0.216633,0.000171579,6.97301e-05,1.72094e-08,0,1.72094e-08,0,0.251693,4.58992e-06,2.17154e-06,2.59749e-09,0,2.59749e-09,0,0.336535,1.23803e-06,5.26627e-07,4.5347e-09,0,4.5347e-09,0,0.194885,3.30836e-06,6.96161e-07,1.49035e-08,0,1.49035e-08,0
0.216543,0.000186056,0.000145366,2.79317e-08,3.154e-11,1.86649e-08,3.154e-11,0.251689,5.99279e-06,5.0076e-06,5.20053e-09,1.11016e-11,3.39142e-09,1.11016e-11,0.336534,1.75985e-06,1.27555e-06,1.06329e-08,1.99104e-11,6.44606e-09,1.99104e-11,0.194883,4.64019e-06,1.67297e-06,3.48534e-08,5.63038e-10,2.09032e-08,5.63038e-10
0.216445,0.000201714,0.000227388,3.52802e-08,8.2731e-11,2.02398e-08,5.1191e-11,0.251683,7.82435e-06,8.71103e-06,8.05007e-09,3.33284e-11,4.42799e-09,2.22268e-11,0.336532,2.5016e-06,2.34045e-06,1.89803e-08,6.65959e-11,9.16302e-09,4.66856e-11,0.19488,6.50812e-06,3.04337e-06,6.19421e-08,1.87976e-09,2.93181e-08,1.31672e-09
0.216339,0.000218643,0.000316315,4.09405e-08,1.4739e-10,2.19432e-08,6.46588e-11,0.251676,1.02155e-05,1.35467e-05,1.1388e-08,6.7734e-11,5.7813e-09,3.44056e-11,0.336529,3.55598e-06,3.85446e-06,3.05494e-08,1.49932e-10,1.30251e-08,8.33361e-11,0.194875,9.12794e-06,4.96577e-06,9.91002e-08,4.21987e-09,4.11203e-08,2.34011e-09
0.216225,0.000236935,0.000412706,4.583e-08,2.22422e-10,2.37847e-08,7.50326e-11,0.251666,1.33372e-05,1.98604e-05,1.54797e-08,1.16406e-10,7.54811e-09,4.86719e-11,0.336526,5.05474e-06,6.00686e-06,4.6721e-08,2.84065e-10,1.8515e-08,1.34132e-10,0.194869,1.28022e-05,7.66235e-06,1.50434e-07,7.96377e-09,5.76731e-08,3.7439e-09
0.2161,0.000256693,0.000517163,5.04527e-08,3.06416e-10,2.57747e-08,8.39936e-11,0.251654,1.74123e-05,2.81037e-05,2.0636e-08,1.82565e-10,9.85466e-09,6.61594e-11,0.33652,7.18513e-06,9.06669e-06,6.94557e-08,4.89201e-10,2.63186e-08,2.05137e-10,0.19486,1.79551e-05,1.14447e-05,2.217e-07,1.3647e-08,8.08882e-08,5.68325e-09
0.215966,0.00027802,0.00063033,5.50912e-08,3.98882e-10,2.79239e-08,9.24659e-11,0.251638,2.27318e-05,3.88658e-05,2.72383e-08,2.70763e-10,1.28657e-08,8.81973e-11,0.336513,1.02133e-05,1.34163e-05,1.01539e-07,7.94158e-10,3.74109e-08,3.04957e-10,0.194847,2.51816e-05,1.67497e-05,3.20964e-07,2.20226e-08,1.13446e-07,8.37558e-09
0.21582,0.000301029,0.000752901,5.9909e-08,4.99849e-10,3.0244e-08,1.00967e-10,0.251617,2.9675e-05,5.29158e-05,3.57672e-08,3.87178e-10,1.67962e-08,1.16415e-10,0.336502,1.45174e-05,1.95993e-05,1.46927e-07,1.23998e-09,5.31777e-08,4.45823e-10,0.194829,3.53153e-05,2.41901e-05,4.59539e-07,3.41483e-08,1.59105e-07,1.21257e-08
0.215663,0.000325836,0.000885615,6.50063e-08,6.09645e-10,3.2747e-08,1.09797e-10,0.251589,3.87367e-05,7.12574e-05,4.68377e-08,5.40045e-10,2.19264e-08,1.52867e-10,0.336488,2.0635e-05,2.83882e-05,2.11245e-07,1.88509e-09,7.55881e-08,6.4511e-10,0.194805,4.95249e-05,3.4625e-05,6.53277e-07,5.15092e-08,2.23133e-07,1.73609e-08
