S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216736,0.000138497,0,0,0,0,0,0.251697,2.42206e-06,0,0,0,0,0,0.336536,8.10878e-07,0,0,0,0,0,0.194887,2.19821e-06,0,0,0,0,0
0.216661,0.000147626,6.55462e-05,2.22374e-08,0,2.22374e-08,0,0.251695,3.22146e-06,1.51151e-06,1.94109e-09,0,1.94109e-09,0,0.336535,1.15776e-06,4.88696e-07,4.33237e-09,0,4.33237e-09,0,0.194886,3.08894e-06,6.75319e-07,1.43643e-08,0,1.43643e-08,0
0.216581,0.000157328,0.000135425,3.37477e-08,2.13109e-10,2.3703e-08,2.13109e-10,0.251692,4.28467e-06,3.52253e-06,3.85649e-09,1.14787e-11,2.58175e-09,1.14787e-11,0.336534,1.65303e-06,1.18675e-06,1.02016e-08,1.77364e-11,6.18569e-09,1.77364e-11,0.194883,4.34058e-06,1.62462e-06,3.3698e-08,5.16951e-10,2.01848e-08,5.16951e-10
0.216497,0.000167637,0.000209901,4.05048e-08,5.36527e-10,2.52609e-08,3.23417e-10,0.251688,5.69872e-06,6.19771e-06,5.96643e-09,3.42842e-11,3.43382e-09,2.28055e-11,0.336532,2.36016e-06,2.18369e-06,1.82881e-08,5.95008e-11,8.83182e-09,4.17644e-11,0.19488,6.09936e-06,2.95888e-06,6.00651e-08,1.72969e-09,2.83637e-08,1.21274e-09
0.216406,0.000178587,0.00028926,4.52123e-08,9.247e-10,2.69162e-08,3.88173e-10,0.251682,7.57936e-06,9.75604e-06,8.48531e-09,6.9567e-11,4.56707e-09,3.52827e-11,0.33653,3.36977e-06,3.60736e-06,2.9562e-08,1.34371e-10,1.26099e-08,7.48702e-11,0.194876,8.5707e-06,4.83408e-06,9.63626e-08,3.89135e-09,3.98565e-08,2.16165e-09
0.21631,0.000190211,0.000373804,4.90967e-08,1.35799e-09,2.86742e-08,4.33287e-10,0.251675,1.00805e-05,1.44889e-05,1.16467e-08,1.19745e-10,6.07426e-09,5.01782e-11,0.336526,4.81125e-06,5.64027e-06,4.54065e-08,2.55396e-10,1.80041e-08,1.21025e-10,0.19487,1.20433e-05,7.46936e-06,1.46659e-07,7.3593e-09,5.60056e-08,3.46795e-09
0.216208,0.000202546,0.000463851,5.27177e-08,1.8285e-09,3.05406e-08,4.70513e-10,0.251665,1.34067e-05,2.07836e-05,1.57273e-08,1.88618e-10,8.07871e-09,6.88731e-11,0.336521,6.86928e-06,8.54302e-06,6.7795e-08,4.41287e-10,2.57056e-08,1.85891e-10,0.194861,1.69225e-05,1.11726e-05,2.16666e-07,1.26373e-08,7.86972e-08,5.27803e-09
0.216099,0.00021563,0.000559738,5.63339e-08,2.33371e-09,3.25212e-08,5.05214e-10,0.251653,1.78299e-05,2.91554e-05,2.10727e-08,2.81622e-10,1.07444e-08,9.30037e-11,0.336514,9.80755e-06,1.26876e-05,9.95437e-08,7.18834e-10,3.67013e-08,2.77548e-10,0.194849,2.3778e-05,1.63765e-05,3.14409e-07,2.04348e-08,1.10581e-07,7.79749e-09
0.215983,0.000229501,0.000661819,6.00681e-08,2.87358e-09,3.4622e-08,5.3987e-10,0.251636,2.37116e-05,4.02894e-05,2.8128e-08,4.06236e-10,1.42892e-08,1.24614e-10,0.336504,1.40024e-05,1.86052e-05,1.44672e-07,1.12636e-09,5.23999e-08,4.07524e-10,0.194832,3.34096e-05,2.36887e-05,4.51157e-07,3.17499e-08,1.55378e-07,1.13151e-08
0.21586,0.000244197,0.000770467,6.39819e-08,3.44924e-09,3.68491e-08,5.75656e-10,0.251613,3.1532e-05,5.50962e-05,3.7475e-08,5.72572e-10,1.90029e-08,1.66336e-10,0.336489,1.9991e-05,2.70541e-05,2.08915e-07,1.71863e-09,7.48122e-08,5.92275e-10,0.194808,4.69406e-05,3.3963e-05,6.42742e-07,4.79864e-08,2.18316e-07,1.62365e-08
0.215728,0.00025976,0.000886072,6.81095e-08,4.0624e-09,3.92088e-08,6.13164e-10,0.251583,4.19289e-05,7.47866e-05,4.98807e-08,7.94182e-10,2.52704e-08,2.2161e-10,0.336469,2.85401e-05,3.91166e-05,3.00462e-07,2.57392e-09,1.06808e-07,8.55283e-10,0.194774,6.59475e-05,4.83987e-05,9.11393e-07,7.11177e-08,3.06735e-07,2.31313e-08
0.215589,0.000276229,0.00100904,7.24727e-08,4.71512e-09,4.17075e-08,6.5272e-10,0.251543,5.57492e-05,0.000100969,6.63601e-08,1.08915e-09,3.36027e-08,2.94972e-10,0.336439,4.07432e-05,5.63377e-05,4.30997e-07,3.80398e-09,1.52484e-07,1.23007e-09,0.194727,9.26423e-05,6.86799e-05,1.28833e-06,1.03917e-07,4.30937e-07,3.27997e-08
0.215441,0.000293647,0.00113981,7.7088e-08,5.40966e-09,4.43519e-08,6.94534e-10,0.25149,7.41165e-05,0.000135782,8.82582e-08,1.48158e-09,4.46786e-08,3.92423e-10,0.336397,5.81603e-05,8.09223e-05,6.17194e-07,5.56845e-09,2.17683e-07,1.76447e-09,0.19466,0.000130127,9.71708e-05,1.81737e-06,1.50282e-07,6.05375e-07,4.6365e-08
0.215283,0.000312055,0.00127883,8.19694e-08,6.14842e-09,4.71486e-08,7.38764e-10,0.251419,9.852e-05,0.000182065,1.17359e-07,2.00349e-09,5.93985e-08,5.21918e-10,0.336337,8.30156e-05,0.000116017,8.82846e-07,8.09519e-09,3.1074e-07,2.52675e-09,0.194567,0.000182746,0.00013719,2.56e-06,2.15687e-07,8.50319e-07,6.54044e-08
0.215116,0.000331495,0.00142656,8.71299e-08,6.93397e-09,5.01042e-08,7.85544e-10,0.251325,0.000130932,0.000243587,1.56027e-07,2.6975e-09,7.8956e-08,6.94006e-10,0.336251,0.000118478,0.000166109,1.26189e-06,1.17095e-08,4.43537e-07,3.6143e-09,0.194436,0.00025658,0.000193391,3.60248e-06,3.07818e-07,1.19416e-06,9.21307e-08
0.214939,0.000352008,0.00158349,9.25823e-08,7.76897e-09,5.32255e-08,8.35e-10,0.2512,0.000173961,0.000325349,2.07397e-07,3.62017e-09,1.04932e-07,9.22673e-10,0.336128,0.000169056,0.000237599,1.80271e-06,1.68756e-08,6.33003e-07,5.16608e-09,0.194252,0.00036012,0.0002723,5.06565e-06,4.37465e-07,1.67663e-06,1.29648e-07
0.21475,0.000373635,0.00175014,9.83387e-08,8.65622e-09,5.65191e-08,8.87252e-10,0.251034,0.000231048,0.00043398,2.75617e-07,4.84663e-09,1.39416e-07,1.22645e-09,0.335953,0.000241164,0.000339609,2.57425e-06,2.42557e-08,9.03237e-07,7.38015e-09,0.193993,0.000505199,0.000383051,7.11872e-06,6.19771e-07,2.35322e-06,1.82306e-07
