S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216709,0.000165604,0,0,0,0,0,0.251685,1.42686e-05,0,0,0,0,0,0.336536,9.99951e-07,0,0,0,0,0,0.194887,2.31232e-06,0,0,0,0,0
0.216623,0.000173984,7.7702e-05,2.82427e-08,0,2.82427e-08,0,0.251673,1.7547e-05,9.1862e-06,8.60905e-09,0,8.60905e-09,0,0.336535,1.41177e-06,6.06802e-07,5.33647e-09,0,5.33647e-09,0,0.194886,3.24671e-06,6.69032e-07,1.45687e-08,0,1.45687e-08,0
0.216532,0.000182752,0.000159349,4.42315e-08,1.94726e-10,2.96718e-08,1.94726e-10,0.251657,2.15778e-05,2.04845e-05,1.76434e-08,3.31554e-11,1.05871e-08,3.31554e-11,0.336533,1.9932e-06,1.46391e-06,1.24491e-08,2.41255e-11,7.53426e-09,2.41255e-11,0.194883,4.55864e-06,1.60878e-06,3.41164e-08,5.35598e-10,2.04557e-08,5.35598e-10
0.216437,0.000191922,0.000245118,5.39694e-08,4.99691e-10,3.1167e-08,3.04965e-10,0.251639,2.65334e-05,3.43795e-05,2.74804e-08,1.01104e-10,1.30191e-08,6.79489e-11,0.336531,2.81407e-06,2.67437e-06,2.21026e-08,8.04064e-11,1.06372e-08,5.62808e-11,0.19488,6.40066e-06,2.92862e-06,6.07117e-08,1.78984e-09,2.87215e-08,1.25424e-09
0.216337,0.000201508,0.000335194,6.05534e-08,8.71797e-10,3.27309e-08,3.72106e-10,0.251615,3.26255e-05,5.14667e-05,3.85333e-08,2.06938e-10,1.60091e-08,1.05833e-10,0.336528,3.97299e-06,4.38369e-06,3.53742e-08,1.8033e-10,1.50179e-08,9.99233e-11,0.194876,8.98692e-06,4.7821e-06,9.72549e-08,4.02182e-09,4.03271e-08,2.23198e-09
0.216233,0.000211525,0.000429771,6.55825e-08,1.2893e-09,3.43658e-08,4.175e-10,0.251587,4.01136e-05,7.24779e-05,5.12684e-08,3.55338e-10,1.96847e-08,1.48401e-10,0.336524,5.60915e-06,6.79726e-06,5.3782e-08,3.40252e-10,2.12028e-08,1.59923e-10,0.194869,1.26181e-05,7.3848e-06,1.47815e-07,7.59726e-09,5.66218e-08,3.57544e-09
0.216123,0.000221987,0.000529051,6.98834e-08,1.74147e-09,3.60741e-08,4.52175e-10,0.251552,4.93163e-05,9.83122e-05,6.62246e-08,5.52784e-10,2.42027e-08,1.97446e-10,0.336519,7.91905e-06,1.02051e-05,7.94671e-08,5.83394e-10,2.99345e-08,2.43142e-10,0.19486,1.7716e-05,1.10394e-05,2.18102e-07,1.30315e-08,7.94995e-08,5.43422e-09
0.216008,0.000232908,0.000633241,7.38848e-08,2.2233e-09,3.78583e-08,4.81829e-10,0.251509,6.06244e-05,0.000130074,8.4036e-08,8.07831e-10,2.97553e-08,2.55046e-10,0.33651,1.118e-05,1.50165e-05,1.1545e-07,9.42656e-10,4.22618e-08,3.59261e-10,0.194848,2.48732e-05,1.61708e-05,3.16128e-07,2.10497e-08,1.11619e-07,8.01822e-09
0.215887,0.000244301,0.000742557,7.78101e-08,2.73272e-09,3.97208e-08,5.09417e-10,0.251456,7.45162e-05,0.000169119,1.05458e-07,1.13147e-09,3.6578e-08,3.23642e-10,0.336499,1.57836e-05,2.18095e-05,1.65993e-07,1.46459e-09,5.96649e-08,5.21936e-10,0.194831,3.49206e-05,2.33755e-05,4.53138e-07,3.26717e-08,1.56712e-07,1.1622e-08
0.215761,0.000256182,0.000857221,8.17769e-08,3.2692e-09,4.16639e-08,5.36481e-10,0.251391,9.15777e-05,0.000217111,1.31398e-07,1.53761e-09,4.49598e-08,4.06142e-10,0.336483,2.22822e-05,3.13999e-05,2.3711e-07,2.21503e-09,8.42329e-08,7.50435e-10,0.194806,4.90245e-05,3.34908e-05,6.44912e-07,4.93307e-08,2.20016e-07,1.6659e-08
