S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216709,0.00016568,0,0,0,0,0,0.25169,9.97445e-06,0,0,0,0,0,0.336536,9.58761e-07,0,0,0,0,0,0.194887,2.38779e-06,0,0,0,0,0
0.216623,0.000175133,7.61122e-05,1.75869e-08,0,1.75869e-08,0,0.251681,1.24778e-05,6.30135e-06,5.92233e-09,0,5.92233e-09,0,0.336535,1.35523e-06,5.84196e-07,5.19464e-09,0,5.19464e-09,0,0.194885,3.35124e-06,6.92077e-07,1.5172e-08,0,1.5172e-08,0
0.216533,0.00018509,0.000156575,2.78656e-08,2.0161e-10,1.85904e-08,2.0161e-10,0.25167,1.56091e-05,1.41857e-05,1.17522e-08,3.85366e-11,7.4087e-09,3.85366e-11,0.336533,1.91565e-06,1.41031e-06,1.21801e-08,2.01347e-11,7.34275e-09,2.01347e-11,0.194883,4.70339e-06,1.66378e-06,3.55358e-08,5.48631e-10,2.12937e-08,5.48631e-10
0.216437,0.000195573,0.000241617,3.43434e-08,5.21052e-10,1.96473e-08,3.19441e-10,0.251656,1.95255e-05,2.40498e-05,1.7887e-08,1.15008e-10,9.26789e-09,7.64714e-11,0.336531,2.7078e-06,2.57835e-06,2.17216e-08,6.73454e-11,1.03791e-08,4.72107e-11,0.19488,6.60108e-06,3.0279e-06,6.3243e-08,1.83363e-09,2.98853e-08,1.285e-09
0.216336,0.000206605,0.000331477,3.88725e-08,9.14753e-10,2.076e-08,3.93701e-10,0.251639,2.44237e-05,3.63897e-05,2.47117e-08,2.31399e-10,1.15933e-08,1.16391e-10,0.336529,3.8275e-06,4.22968e-06,3.48988e-08,1.51539e-10,1.46711e-08,8.41939e-11,0.194875,9.26436e-06,4.94275e-06,1.0131e-07,4.12055e-09,4.19432e-08,2.28691e-09
0.21623,0.000218209,0.000426408,4.24321e-08,1.36037e-09,2.1931e-08,4.45621e-10,0.251617,3.05491e-05,5.18258e-05,3.26252e-08,3.92198e-10,1.45016e-08,1.60799e-10,0.336525,5.41018e-06,6.56414e-06,5.32364e-08,2.86809e-10,2.07377e-08,1.35269e-10,0.194869,1.3002e-05,7.63047e-06,1.53966e-07,7.78399e-09,5.88655e-08,3.66344e-09
0.216117,0.00023041,0.000526671,4.55413e-08,1.8468e-09,2.31629e-08,4.86427e-10,0.25159,3.82085e-05,7.11337e-05,4.20661e-08,6.0449e-10,1.81386e-08,2.12293e-10,0.336519,7.64723e-06,9.86414e-06,7.88879e-08,4.93155e-10,2.93128e-08,2.06347e-10,0.19486,1.82473e-05,1.14028e-05,2.27143e-07,1.33515e-08,8.26145e-08,5.56752e-09
0.215998,0.000243231,0.00063254,4.84762e-08,2.36887e-09,2.4458e-08,5.2207e-10,0.251556,4.77847e-05,9.52829e-05,5.35378e-08,8.78214e-10,2.26863e-08,2.73724e-10,0.336511,1.08092e-05,1.45289e-05,1.14896e-07,7.98928e-10,4.14333e-08,3.05773e-10,0.194847,2.5608e-05,1.66973e-05,3.29164e-07,2.15652e-08,1.15943e-07,8.21368e-09
0.215873,0.000256698,0.000744301,5.1385e-08,2.92458e-09,2.5819e-08,5.55714e-10,0.251514,5.97553e-05,0.000125485,6.7637e-08,1.22658e-09,2.83722e-08,3.4837e-10,0.3365,1.52782e-05,2.11226e-05,1.65559e-07,1.24427e-09,5.85648e-08,4.45341e-10,0.194829,3.59368e-05,2.41278e-05,4.71701e-07,3.3468e-08,1.62713e-07,1.19028e-08
0.215741,0.000270832,0.00086225,5.43485e-08,3.51364e-09,2.72484e-08,5.8906e-10,0.251461,7.47157e-05,0.000163253,8.5085e-08,1.6667e-09,3.54797e-08,4.40114e-10,0.336484,2.15944e-05,3.04427e-05,2.36951e-07,1.88598e-09,8.27784e-08,6.41714e-10,0.194804,5.04292e-05,3.45556e-05,6.71131e-07,5.05251e-08,2.28341e-07,1.70571e-08
0.215602,0.00028566,0.000986693,5.74119e-08,4.13668e-09,2.87488e-08,6.23033e-10,0.251396,9.34079e-05,0.000210476,1.06764e-07,2.22035e-09,4.43625e-08,5.53648e-10,0.336462,3.05208e-05,4.36161e-05,3.37656e-07,2.80442e-09,1.17e-07,9.18434e-10,0.194768,7.07617e-05,4.91888e-05,9.50422e-07,7.47937e-08,3.20426e-07,2.42686e-08
0.215455,0.000301205,0.00111795,6.06015e-08,4.79483e-09,3.03228e-08,6.5815e-10,0.251313,0.000116755,0.000269515,1.33762e-07,2.91506e-09,5.54609e-08,6.94715e-10,0.336431,4.3135e-05,6.22351e-05,4.79798e-07,4.11318e-09,1.65364e-07,1.30877e-09,0.194719,9.92829e-05,6.97222e-05,1.34179e-06,1.09162e-07,4.49618e-07,3.4368e-08
0.2153,0.000317491,0.00125635,6.39337e-08,5.48954e-09,3.19729e-08,6.94714e-10,0.25121,0.000145903,0.000343309,1.67425e-07,3.78545e-09,6.93232e-08,8.70392e-10,0.336387,6.09586e-05,8.85495e-05,6.8051e-07,5.9729e-09,2.33709e-07,1.85972e-09,0.19465,0.000139282,9.85321e-05,1.89039e-06,1.57682e-07,6.30842e-07,4.852e-08
0.215137,0.00033454,0.00140223,6.74198e-08,6.22246e-09,3.37016e-08,7.32914e-10,0.251082,0.000182277,0.000435527,2.09421e-07,4.87489e-09,8.66302e-08,1.08944e-09,0.336324,8.61386e-05,0.000125737,9.63987e-07,8.61059e-09,3.30278e-07,2.63769e-09,0.194552,0.000195362,0.000138949,2.65952e-06,2.2604e-07,8.84997e-07,6.83578e-08
0.214966,0.000352375,0.00155595,7.10681e-08,6.99533e-09,3.55114e-08,7.72878e-10,0.250921,0.000227635,0.000550735,2.61817e-07,6.23759e-09,1.08227e-07,1.3627e-09,0.336235,0.000121703,0.000178286,1.3644e-06,1.2347e-08,4.66706e-07,3.73646e-09,0.194416,0.000273953,0.00019564,3.73784e-06,3.2221e-07,1.24133e-06,9.61702e-08
0.214785,0.000371016,0.00171786,7.48854e-08,7.81003e-09,3.74045e-08,8.14701e-10,0.25072,0.000284152,0.000694611,3.27176e-07,7.94123e-09,1.35158e-07,1.70364e-09,0.33611,0.000171919,0.000252531,1.92996e-06,1.76355e-08,6.59397e-07,5.28846e-09,0.194225,0.000384026,0.000275136,5.24943e-06,4.57373e-07,1.74069e-06,1.35163e-07
0.214595,0.000390484,0.00188834,7.88773e-08,8.66849e-09,3.93833e-08,8.5846e-10,0.25047,0.000354501,0.000874209,4.08668e-07,1.00702e-08,1.68715e-07,2.12893e-09,0.335934,0.000242787,0.000357411,2.7287e-06,2.51161e-08,9.31468e-07,7.48061e-09,0.193957,0.000538062,0.000386574,7.36777e-06,6.47196e-07,2.44009e-06,1.89823e-07
0.214396,0.000410796,0.00206776,8.30491e-08,9.57272e-09,4.14498e-08,9.04223e-10,0.250159,0.000441957,0.00109827,5.10204e-07,1.27294e-08,2.10485e-07,2.6592e-09,0.335685,0.000342739,0.000505524,3.85648e-06,3.56927e-08,1.31544e-06,1.05766e-08,0.193582,0.000753365,0.000542711,1.0335e-05,9.1362e-07,3.41883e-06,2.66424e-07
0.214186,0.00043197,0.00225651,8.74055e-08,1.05248e-08,4.36059e-08,9.52047e-10,0.249771,0.000550504,0.00137761,6.36598e-07,1.60493e-08,2.62412e-07,3.3199e-09,0.335333,0.000483579,0.000714613,5.44824e-06,5.06405e-08,1.85699e-06,1.49479e-08,0.193059,0.00105381,0.000761326,1.44884e-05,1.28734e-06,4.78687e-06,3.73722e-07
0.213965,0.000454018,0.002455,9.19506e-08,1.15268e-08,4.58535e-08,1.00199e-09,0.249288,0.000684961,0.00172556,7.93746e-07,2.01916e-08,3.26862e-07,4.14234e-09,0.334838,0.000681773,0.00100962,7.69362e-06,7.17582e-08,2.62007e-06,2.11176e-08,0.192328,0.00147209,0.00106713,2.02963e-05,1.81126e-06,6.69588e-06,5.23913e-07
0.213734,0.000476954,0.00266361,9.66881e-08,1.25808e-08,4.8194e-08,1.05409e-09,0.248689,0.000851098,0.00215849,9.88832e-07,2.53565e-08,4.06695e-07,5.1649e-09,0.33414,0.000960164,0.00142554,1.08584e-05,1.01579e-07,3.6939e-06,2.98208e-08,0.191312,0.00205253,0.0014943,2.84059e-05,2.54518e-06,9.35362e-06,7.33929e-07
0.213491,0.000500784,0.00288276,1.01621e-07,1.36892e-08,5.06286e-08,1.1084e-09,0.247946,0.00105574,0.00269642,1.23055e-06,3.17909e-08,5.05339e-07,6.43433e-09,0.33316,0.00135019,0.0020113,1.53139e-05,1.43667e-07,5.20224e-06,4.20876e-08,0.189902,0.00285435,0.00208992,3.97065e-05,3.57236e-06,1.30417e-05,1.02718e-06
0.213253,0.000508691,0.00311287,1.06753e-07,1.48542e-08,5.31582e-08,1.16495e-09,0.247263,0.00107147,0.00336371,1.52934e-06,3.97981e-08,6.26847e-07,8.00722e-09,0.332341,0.00133928,0.00283499,2.15761e-05,2.03024e-07,7.31542e-06,5.93573e-08,0.189137,0.00277347,0.00291823,5.54093e-05,5.00818e-06,1.81365e-05,1.43582e-06
