S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216735,0.000139304,0,0,0,0,0,0.251697,2.86829e-06,0,0,0,0,0,0.336536,8.11885e-07,0,0,0,0,0,0.194887,2.19606e-06,0,0,0,0,0
0.216659,0.000150811,6.4796e-05,1.98716e-08,0,1.98716e-08,0,0.251694,3.77925e-06,1.79454e-06,2.2774e-09,0,2.2774e-09,0,0.336535,1.15702e-06,4.89037e-07,4.25219e-09,0,4.25219e-09,0,0.194886,3.08456e-06,6.75329e-07,1.46076e-08,0,1.46076e-08,0
0.216576,0.00016324,0.000134955,3.0959e-08,4.62022e-11,2.15131e-08,4.62022e-11,0.25169,4.97951e-06,4.15978e-06,4.50656e-09,1.02895e-11,3.0007e-09,1.02895e-11,0.336534,1.64888e-06,1.18628e-06,9.97907e-09,1.76384e-11,6.05983e-09,1.76384e-11,0.194883,4.33253e-06,1.62427e-06,3.42079e-08,5.39101e-10,2.05177e-08,5.39101e-10
0.216487,0.000176659,0.000210901,3.80024e-08,1.18183e-10,2.32861e-08,7.1981e-11,0.251686,6.56088e-06,7.27671e-06,6.93352e-09,3.06507e-11,3.95369e-09,2.03611e-11,0.336532,2.34983e-06,2.18023e-06,1.78336e-08,5.90324e-11,8.6359e-09,4.1394e-11,0.19488,6.08538e-06,2.95749e-06,6.08782e-08,1.80156e-09,2.88189e-08,1.26246e-09
0.21639,0.000191141,0.000293092,4.32647e-08,2.0654e-10,2.52003e-08,8.83572e-11,0.251679,8.64434e-06,1.13838e-05,9.79387e-09,6.19771e-11,5.20929e-09,3.13264e-11,0.33653,3.34873e-06,3.59696e-06,2.87443e-08,1.33008e-10,1.2307e-08,7.39753e-11,0.194876,8.54731e-06,4.83043e-06,9.75329e-08,4.0483e-09,4.04784e-08,2.24674e-09
0.216285,0.000206764,0.000382023,4.78321e-08,3.07133e-10,2.72662e-08,1.00592e-10,0.251671,1.13892e-05,1.67954e-05,1.33394e-08,1.06227e-10,6.86354e-09,4.42498e-11,0.336526,4.77224e-06,5.6162e-06,4.40323e-08,2.52241e-10,1.75387e-08,1.19234e-10,0.19487,1.20051e-05,7.46142e-06,1.48261e-07,7.6478e-09,5.68545e-08,3.5995e-09
0.216172,0.000223609,0.000478223,5.22317e-08,4.18344e-10,2.94947e-08,1.11211e-10,0.251661,1.50054e-05,2.39255e-05,1.78633e-08,1.66496e-10,9.04296e-09,6.02691e-11,0.336521,6.80082e-06,8.49401e-06,6.55788e-08,4.34891e-10,2.49943e-08,1.8265e-10,0.194861,1.68615e-05,1.11571e-05,2.18804e-07,1.31195e-08,7.9855e-08,5.47166e-09
0.21605,0.000241762,0.00058226,5.6726e-08,5.39785e-10,3.18977e-08,1.21441e-10,0.251646,1.9769e-05,3.33196e-05,2.37257e-08,2.47204e-10,1.19141e-08,8.07082e-11,0.336514,9.69161e-06,1.25953e-05,9.60628e-08,7.06918e-10,3.56188e-08,2.72027e-10,0.194849,2.36819e-05,1.6348e-05,3.1722e-07,2.11945e-08,1.12159e-07,8.07508e-09
0.215918,0.000261315,0.000694743,6.1452e-08,6.71675e-10,3.44873e-08,1.3189e-10,0.251628,2.6044e-05,4.5696e-05,3.13844e-08,3.544e-10,1.56965e-08,1.07195e-10,0.336504,1.3811e-05,1.84402e-05,1.393e-07,1.10539e-09,5.07591e-08,3.98477e-10,0.194832,3.32601e-05,2.36388e-05,4.54822e-07,3.29017e-08,1.57526e-07,1.17072e-08
0.215775,0.000282362,0.000816324,6.64876e-08,8.14553e-10,3.72764e-08,1.42878e-10,0.251603,3.43088e-05,6.20008e-05,4.14307e-08,4.96198e-10,2.06787e-08,1.41798e-10,0.33649,1.96808e-05,2.67695e-05,2.00727e-07,1.68322e-09,7.23339e-08,5.77829e-10,0.194808,4.671e-05,3.38787e-05,6.47492e-07,4.96871e-08,2.21238e-07,1.67854e-08
