S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216716,0.000158622,0,0,0,0,0,0.251696,3.72211e-06,0,0,0,0,0,0.336536,8.0633e-07,0,0,0,0,0,0.194887,2.25882e-06,0,0,0,0,0
0.216634,0.00017101,6.91206e-05,1.67137e-08,0,1.67137e-08,0,0.251692,4.86514e-06,2.26517e-06,2.42603e-09,0,2.42603e-09,0,0.336535,1.14936e-06,4.83693e-07,4.3951e-09,0,4.3951e-09,0,0.194886,3.17227e-06,6.7728e-07,1.45517e-08,0,1.45517e-08,0
0.216546,0.000184333,0.000143648,2.65031e-08,4.57332e-11,1.8019e-08,4.57332e-11,0.251688,6.35912e-06,5.22662e-06,4.92242e-09,1.01996e-11,3.17104e-09,1.01996e-11,0.336534,1.63832e-06,1.17345e-06,1.03576e-08,1.74924e-11,6.26488e-09,1.74924e-11,0.194883,4.45508e-06,1.6288e-06,3.41056e-08,5.25422e-10,2.04363e-08,5.25422e-10
0.216452,0.000198656,0.000223985,3.28762e-08,1.18253e-10,1.94228e-08,7.25198e-11,0.251682,8.31177e-06,9.09795e-06,7.69836e-09,3.08945e-11,4.1448e-09,2.06949e-11,0.336532,2.33529e-06,2.1569e-06,1.85751e-08,5.87153e-11,8.93008e-09,4.12229e-11,0.19488,6.25662e-06,2.96545e-06,6.0738e-08,1.75689e-09,2.87004e-08,1.23146e-09
0.21635,0.000214046,0.000310567,3.76204e-08,2.08211e-10,2.09319e-08,8.99584e-11,0.251674,1.08638e-05,1.41584e-05,1.09751e-08,6.326e-11,5.41752e-09,3.23656e-11,0.33653,3.32875e-06,3.55897e-06,3.00262e-08,1.32644e-10,1.27291e-08,7.39282e-11,0.194876,8.78658e-06,4.84291e-06,9.73614e-08,3.94997e-09,4.03062e-08,2.19309e-09
0.21624,0.000230578,0.000403858,4.16504e-08,3.11151e-10,2.25536e-08,1.0294e-10,0.251665,1.41992e-05,2.07728e-05,1.50039e-08,1.09402e-10,7.08092e-09,4.61415e-11,0.336526,4.74481e-06,5.55774e-06,4.61046e-08,2.52147e-10,1.81442e-08,1.19503e-10,0.194869,1.23394e-05,7.47985e-06,1.48063e-07,7.46544e-09,5.66046e-08,3.51546e-09
0.216122,0.000248326,0.000504354,4.54379e-08,4.25118e-10,2.42955e-08,1.13967e-10,0.251652,1.8558e-05,2.94181e-05,2.00864e-08,1.72481e-10,9.25486e-09,6.30798e-11,0.336522,6.76323e-06,8.407e-06,6.87953e-08,4.35642e-10,2.58628e-08,1.83495e-10,0.194861,1.73286e-05,1.11833e-05,2.18578e-07,1.28116e-08,7.94926e-08,5.34615e-09
0.215994,0.00026737,0.000612586,4.92306e-08,5.49449e-10,2.61656e-08,1.24331e-10,0.251635,2.4254e-05,4.07175e-05,2.65965e-08,2.56929e-10,1.20959e-08,8.44475e-11,0.336515,9.64015e-06,1.24685e-05,1.00927e-07,7.09445e-10,3.68646e-08,2.73803e-10,0.194848,2.43345e-05,1.63845e-05,3.16958e-07,2.07038e-08,1.11634e-07,7.89226e-09
0.215857,0.000287795,0.000729119,5.31625e-08,6.84157e-10,2.81723e-08,1.34708e-10,0.251612,3.16968e-05,5.5485e-05,3.50088e-08,3.68746e-10,1.58085e-08,1.11817e-10,0.336505,1.37407e-05,1.82579e-05,1.46529e-07,1.11113e-09,5.2546e-08,4.01686e-10,0.194831,3.41717e-05,2.36886e-05,4.54506e-07,3.21484e-08,1.56767e-07,1.14445e-08
0.21571,0.000309686,0.000854554,5.73105e-08,8.29624e-10,3.03243e-08,1.45467e-10,0.251583,4.14209e-05,7.47844e-05,4.59329e-08,5.15931e-10,2.06596e-08,1.47185e-10,0.33649,1.95849e-05,2.651e-05,2.11345e-07,1.69431e-09,7.48969e-08,5.83181e-10,0.194807,4.79834e-05,3.39458e-05,6.47087e-07,4.85594e-08,2.20139e-07,1.6411e-08
