S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216701,0.000172872,0,0,0,0,0,0.25169,9.62703e-06,0,0,0,0,0,0.336536,9.92447e-07,0,0,0,0,0,0.194887,2.36858e-06,0,0,0,0,0
0.216607,0.000182311,8.4813e-05,3.07305e-08,0,3.07305e-08,0,0.251681,1.20014e-05,6.19724e-06,6.59226e-09,0,6.59226e-09,0,0.336535,1.40117e-06,6.04627e-07,5.24497e-09,0,5.24497e-09,0,0.194885,3.32449e-06,6.89577e-07,1.47469e-08,0,1.47469e-08,0
0.216508,0.000192222,0.000174273,4.68107e-08,1.454e-10,3.24084e-08,1.454e-10,0.251671,1.4961e-05,1.39243e-05,1.3452e-08,1.83824e-11,8.21815e-09,1.83824e-11,0.336533,1.9782e-06,1.45865e-06,1.2236e-08,2.1266e-11,7.405e-09,2.1266e-11,0.194883,4.66616e-06,1.65783e-06,3.45158e-08,5.55735e-10,2.06984e-08,5.55735e-10
0.216403,0.000202623,0.000268604,5.61086e-08,3.66883e-10,3.41702e-08,2.21483e-10,0.251657,1.86499e-05,2.35579e-05,2.09249e-08,5.58931e-11,1.02448e-08,3.75107e-11,0.336531,2.79287e-06,2.66475e-06,2.17248e-08,7.08773e-11,1.04546e-08,4.96113e-11,0.19488,6.54926e-06,3.01719e-06,6.13919e-08,1.85646e-09,2.90518e-08,1.30072e-09
0.216293,0.000213534,0.000368042,6.23153e-08,6.32358e-10,3.60192e-08,2.65476e-10,0.251641,2.32475e-05,3.55678e-05,2.93839e-08,1.14242e-10,1.27708e-08,5.83487e-11,0.336528,3.94302e-06,4.36787e-06,3.477e-08,1.58961e-10,1.476e-08,8.8084e-11,0.194875,9.19223e-06,4.92546e-06,9.82982e-08,4.17001e-09,4.0776e-08,2.31355e-09
0.216176,0.000224974,0.000472837,6.71637e-08,9.272e-10,3.79588e-08,2.94842e-10,0.25162,2.89771e-05,5.05389e-05,3.92482e-08,1.96178e-10,1.59191e-08,8.19366e-11,0.336524,5.56678e-06,6.77267e-06,5.28639e-08,2.99938e-10,2.08384e-08,1.40976e-10,0.194869,1.29016e-05,7.60414e-06,1.49334e-07,7.87437e-09,5.72313e-08,3.70436e-09
0.216054,0.00023696,0.000583247,7.14694e-08,1.24498e-09,3.99923e-08,3.17782e-10,0.251594,3.61168e-05,6.92005e-05,5.10032e-08,3.05621e-10,1.98426e-08,1.09443e-10,0.336519,7.85915e-06,1.01681e-05,7.81111e-08,5.14277e-10,2.94198e-08,2.14339e-10,0.19486,1.81076e-05,1.1364e-05,2.20247e-07,1.3502e-08,8.03262e-08,5.62762e-09
0.215925,0.000249512,0.00069954,7.56181e-08,1.58314e-09,4.2123e-08,3.38155e-10,0.251562,4.50122e-05,9.24604e-05,6.5225e-08,4.47843e-10,2.47315e-08,1.42222e-10,0.336511,1.10954e-05,1.49619e-05,1.1348e-07,8.30982e-10,4.15347e-08,3.16705e-10,0.194847,2.54137e-05,1.66414e-05,3.19103e-07,2.1802e-08,1.12739e-07,8.29998e-09
0.21579,0.000262647,0.000821993,7.97937e-08,1.94092e-09,4.43543e-08,3.57784e-10,0.251522,5.60935e-05,0.00012145,8.26076e-08,6.29722e-10,3.08228e-08,1.81879e-10,0.336499,1.56639e-05,2.17301e-05,1.63161e-07,1.29109e-09,5.86377e-08,4.60111e-10,0.194829,3.56664e-05,2.40483e-05,4.57216e-07,3.38273e-08,1.58227e-07,1.20254e-08
0.215647,0.000276385,0.000950892,8.40857e-08,2.31846e-09,4.66893e-08,3.7754e-10,0.251472,6.98948e-05,0.000157576,1.03996e-07,8.60072e-10,3.84109e-08,2.3035e-10,0.336483,2.2113e-05,3.12852e-05,2.33064e-07,1.95264e-09,8.2782e-08,6.61543e-10,0.194804,5.00532e-05,3.44437e-05,6.50458e-07,5.10575e-08,2.22061e-07,1.72301e-08
0.215497,0.000290742,0.00108653,8.85393e-08,2.71631e-09,4.91314e-08,3.97848e-10,0.25141,8.70794e-05,0.00020259,1.30428e-07,1.15006e-09,4.78616e-08,2.89992e-10,0.33646,3.12163e-05,4.47745e-05,3.31533e-07,2.89761e-09,1.16865e-07,9.4497e-10,0.194769,7.02388e-05,4.90324e-05,9.21092e-07,7.55699e-08,3.11634e-07,2.45124e-08
0.215339,0.000305735,0.00122922,9.31787e-08,3.13523e-09,5.16836e-08,4.1892e-10,0.251332,0.00010847,0.000258673,1.63181e-07,1.51376e-09,5.9629e-08,3.63697e-10,0.336428,4.40649e-05,6.38172e-05,4.70339e-07,4.24182e-09,1.64974e-07,1.34422e-09,0.19472,9.85559e-05,6.95048e-05,1.30034e-06,1.10281e-07,4.3731e-07,3.47112e-08
0.215174,0.00032138,0.00137927,9.80182e-08,3.5761e-09,5.43488e-08,4.40871e-10,0.251236,0.000135085,0.000328532,2.03833e-07,1.96879e-09,7.42766e-08,4.55028e-10,0.336383,6.21977e-05,9.0698e-05,6.66092e-07,6.14883e-09,2.32878e-07,1.90701e-09,0.194651,0.000138272,9.82309e-05,1.83199e-06,1.59284e-07,6.13614e-07,4.90033e-08
0.214999,0.000337692,0.00153699,1.03067e-07,4.03987e-09,5.71299e-08,4.63769e-10,0.251116,0.000168185,0.000415532,2.54333e-07,2.53717e-09,9.25018e-08,5.68384e-10,0.336319,8.77835e-05,0.00012864,9.42224e-07,8.84954e-09,3.28707e-07,2.7007e-09,0.194554,0.000193958,0.000138533,2.57741e-06,2.28323e-07,8.60887e-07,6.90385e-08
0.214817,0.000354683,0.00170272,1.08333e-07,4.52753e-09,6.00295e-08,4.87659e-10,0.250966,0.000209323,0.00052385,3.17092e-07,3.24638e-09,1.15167e-07,7.09202e-10,0.336229,0.000123877,0.000182191,1.33178e-06,1.26698e-08,4.63926e-07,3.82029e-09,0.194418,0.000272003,0.000195066,3.62254e-06,3.25452e-07,1.20759e-06,9.71293e-08
0.214625,0.000372366,0.00187679,1.13822e-07,5.0401e-09,6.30499e-08,5.12575e-10,0.25078,0.000260414,0.000658663,3.95089e-07,4.13058e-09,1.43338e-07,8.84206e-10,0.336102,0.000174778,0.000257761,1.88134e-06,1.80696e-08,6.54678e-07,5.39976e-09,0.194228,0.000381319,0.000274348,5.0877e-06,4.61967e-07,1.69351e-06,1.36515e-07
0.214424,0.000390751,0.00205954,1.19537e-07,5.57865e-09,6.61934e-08,5.38543e-10,0.250549,0.000323802,0.000826381,4.92e-07,5.23228e-09,1.78322e-07,1.1017e-09,0.335923,0.000246526,0.000364381,2.65652e-06,2.56976e-08,9.23682e-07,7.62797e-09,0.193962,0.000534308,0.000385493,7.14113e-06,6.53697e-07,2.37411e-06,1.9173e-07
0.214213,0.000409846,0.00225131,1.25484e-07,6.14423e-09,6.94616e-08,5.65587e-10,0.250262,0.000402356,0.00103492,6.12347e-07,6.60422e-09,2.21729e-07,1.37193e-09,0.335671,0.000347592,0.000514771,3.7497e-06,3.64685e-08,1.30286e-06,1.0771e-08,0.193589,0.000748166,0.00054123,1.00176e-05,9.22809e-07,3.32663e-06,2.69113e-07
0.213992,0.000429657,0.00245245,1.31666e-07,6.73796e-09,7.2856e-08,5.93724e-10,0.249905,0.000499556,0.00129406,7.61686e-07,8.31174e-09,2.75519e-07,1.70752e-09,0.335315,0.000489823,0.000726814,5.29071e-06,5.16719e-08,1.83698e-06,1.52033e-08,0.193068,0.00104662,0.000759301,1.40443e-05,1.30032e-06,4.65812e-06,3.77513e-07
0.213761,0.000450186,0.00266331,1.38085e-07,7.36093e-09,7.63776e-08,6.22972e-10,0.249463,0.000619609,0.00161579,9.46812e-07,1.04357e-08,3.42079e-07,2.12395e-09,0.334814,0.000689722,0.00102562,7.46177e-06,7.31233e-08,2.58866e-06,2.14514e-08,0.192341,0.00146216,0.00106436,1.96754e-05,1.82958e-06,6.51629e-06,5.29259e-07
0.213518,0.000471434,0.00288425,1.44742e-07,8.01427e-09,8.0027e-08,6.53342e-10,0.248916,0.000767542,0.00201485,1.176e-06,1.30759e-08,4.24287e-07,2.64017e-09,0.33411,0.000970148,0.00144638,1.05179e-05,1.03377e-07,3.6451e-06,3.02541e-08,0.19133,0.00203887,0.00149055,2.75387e-05,2.57105e-06,9.1035e-06,7.41464e-07
0.213265,0.000493398,0.00311562,1.5164e-07,8.69911e-09,8.38042e-08,6.84842e-10,0.24824,0.000949308,0.00250918,1.45926e-06,1.63551e-08,5.25587e-07,3.27925e-09,0.333121,0.00136251,0.00203821,1.48148e-05,1.46023e-07,5.12712e-06,4.26453e-08,0.189927,0.00283563,0.00208484,3.8497e-05,3.60884e-06,1.26941e-05,1.03779e-06
0.213028,0.000488639,0.00335776,1.58776e-07,9.41659e-09,8.77085e-08,7.17476e-10,0.247619,0.000958123,0.00312058,1.80862e-06,2.04242e-08,6.50054e-07,4.06912e-09,0.332292,0.00135462,0.0028694,2.08462e-05,2.0609e-07,7.20068e-06,6.00674e-08,0.189163,0.00275585,0.00291137,5.37252e-05,5.05959e-06,1.76548e-05,1.45075e-06
0.212793,0.000483665,0.00359758,1.61275e-07,1.01678e-08,8.68626e-08,7.51244e-10,0.246994,0.000965454,0.00373772,2.09202e-06,2.54675e-08,6.5609e-07,5.0433e-09,0.331469,0.00134473,0.00369623,2.63598e-05,2.90612e-07,7.15902e-06,8.45217e-08,0.188425,0.00267533,0.00371505,6.74969e-05,7.08422e-06,1.71581e-05,2.02463e-06
0.212561,0.000478484,0.00383495,1.61562e-07,1.09309e-08,8.59783e-08,7.63067e-10,0.246366,0.000971253,0.00435964,2.32205e-06,3.13011e-08,6.6111e-07,5.83357e-09,0.330655,0.00133289,0.00451746,3.13859e-05,3.97489e-07,7.10675e-06,1.06877e-07,0.18771,0.00259436,0.00449565,7.98991e-05,9.62783e-06,1.66567e-05,2.54361e-06
0.212331,0.000473109,0.00406979,1.60776e-07,1.16953e-08,8.50574e-08,7.64424e-10,0.245736,0.000975481,0.00498534,2.50865e-06,3.77761e-08,6.65081e-07,6.475e-09,0.329849,0.00131917,0.00533184,3.59528e-05,5.24744e-07,7.04418e-06,1.27256e-07,0.18702,0.00251321,0.00525298,9.10155e-05,1.26388e-05,1.61526e-05,3.01099e-06
0.212105,0.000467549,0.00430198,1.59452e-07,1.2456e-08,8.41019e-08,7.60703e-10,0.245105,0.000978109,0.0056138,2.65969e-06,4.47714e-08,6.67976e-07,6.99532e-09,0.329054,0.00130365,0.00613821,4.00866e-05,6.70516e-07,6.97168e-06,1.45772e-07,0.186353,0.00243214,0.00598698,0.000100926,1.60687e-05,1.56474e-05,3.42991e-06
0.211881,0.000461816,0.00453145,1.57843e-07,1.32105e-08,8.31135e-08,7.54438e-10,0.244474,0.000979117,0.00624398,2.78141e-06,5.21879e-08,6.69776e-07,7.41651e-09,0.32827,0.00128642,0.00693544,4.38122e-05,8.33049e-07,6.88966e-06,1.62533e-07,0.185711,0.00235139,0.00669762,0.000109707,1.98721e-05,1.51426e-05,3.80338e-06
0.21166,0.000455919,0.00475811,1.56069e-07,1.39573e-08,8.20943e-08,7.46826e-10,0.243843,0.000978499,0.00687484,2.87874e-06,5.99438e-08,6.70466e-07,7.75592e-09,0.327499,0.00126758,0.00772245,4.71526e-05,1.01069e-06,6.7986e-06,1.77639e-07,0.185092,0.00227118,0.00738497,0.000117432,2.40064e-05,1.46399e-05,4.13429e-06
0.211442,0.000449871,0.00498187,1.5419e-07,1.46957e-08,8.10462e-08,7.38436e-10,0.243215,0.000976257,0.00750532,2.95559e-06,6.79711e-08,6.70043e-07,8.02731e-09,0.32674,0.00124722,0.00849822,5.01298e-05,1.20187e-06,6.699e-06,1.91183e-07,0.184496,0.00219171,0.00804917,0.00012417,2.84318e-05,1.41405e-05,4.4254e-06
0.211228,0.000443682,0.00520266,1.52234e-07,1.54253e-08,7.9971e-08,7.29544e-10,0.24259,0.000972405,0.00813437,3.01506e-06,7.62128e-08,6.68508e-07,8.2416e-09,0.325995,0.00122546,0.00926182,5.27644e-05,1.40512e-06,6.59141e-06,2.03254e-07,0.183923,0.00211317,0.0086904,0.000129989,3.31111e-05,1.36457e-05,4.67934e-06
0.211016,0.000437364,0.00542042,1.50217e-07,1.61456e-08,7.88708e-08,7.2029e-10,0.241968,0.000966967,0.00876095,3.05965e-06,8.46202e-08,6.6587e-07,8.40746e-09,0.325265,0.00120241,0.0100124,5.50761e-05,1.61906e-06,6.47642e-06,2.13936e-07,0.183372,0.00203573,0.00930892,0.000134952,3.80098e-05,1.31567e-05,4.89863e-06
0.210808,0.000430926,0.00563507,1.48149e-07,1.68563e-08,7.77476e-08,7.10748e-10,0.241352,0.000959978,0.00938404,3.09132e-06,9.3152e-08,6.62146e-07,8.53178e-09,0.324551,0.0011782,0.010749,5.70835e-05,1.84237e-06,6.35462e-06,2.23308e-07,0.182843,0.00195954,0.00990501,0.00013912,4.30954e-05,1.26746e-05,5.08566e-06
0.210603,0.000424382,0.00584657,1.46035e-07,1.75573e-08,7.66033e-08,7.00961e-10,0.240742,0.000951482,0.0100026,3.11168e-06,1.01772e-07,6.5736e-07,8.6201e-09,0.323852,0.00115293,0.0114711,5.88044e-05,2.07382e-06,6.22663e-06,2.31447e-07,0.182335,0.00188473,0.010479,0.000142551,4.83382e-05,1.22002e-05,5.24274e-06
0.210401,0.00041774,0.00605485,1.43881e-07,1.82482e-08,7.54399e-08,6.9096e-10,0.240139,0.000941532,0.0106158,3.12203e-06,1.10449e-07,6.51542e-07,8.67688e-09,0.32317,0.00112673,0.0121779,6.0256e-05,2.31224e-06,6.09309e-06,2.38425e-07,0.181848,0.00181141,0.0110314,0.0001453,5.37102e-05,1.17344e-05,5.37204e-06
0.210203,0.000411012,0.00625987,1.41691e-07,1.8929e-08,7.42592e-08,6.80768e-10,0.239544,0.00093019,0.0112225,3.12343e-06,1.19155e-07,6.44729e-07,8.70573e-09,0.322504,0.00109972,0.0128688,6.14545e-05,2.55655e-06,5.95463e-06,2.44311e-07,0.181381,0.0017397,0.0115624,0.00014742,5.91858e-05,1.1278e-05,5.47563e-06
