S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.2167,0.000174485,0,0,0,0,0,0.25169,9.44588e-06,0,0,0,0,0,0.336536,9.99962e-07,0,0,0,0,0,0.194887,2.34937e-06,0,0,0,0,0
0.216604,0.000185474,8.4395e-05,2.54954e-08,0,2.54954e-08,0,0.251682,1.18032e-05,6.07579e-06,5.99207e-09,0,5.99207e-09,0,0.336535,1.41173e-06,6.09113e-07,5.19975e-09,0,5.19975e-09,0,0.194885,3.2978e-06,6.84766e-07,1.45897e-08,0,1.45897e-08,0
0.216503,0.00019711,0.000174118,3.91351e-08,9.68127e-11,2.7101e-08,9.68127e-11,0.251671,1.47484e-05,1.36691e-05,1.22296e-08,1.29354e-11,7.48744e-09,1.29354e-11,0.336533,1.99305e-06,1.46937e-06,1.22025e-08,1.92961e-11,7.34091e-09,1.92961e-11,0.194883,4.62908e-06,1.64634e-06,3.41653e-08,5.32281e-10,2.04795e-08,5.32281e-10
0.216395,0.000209426,0.000269477,4.72734e-08,2.45419e-10,2.88013e-08,1.48606e-10,0.251658,1.8428e-05,2.31581e-05,1.90345e-08,3.93361e-11,9.35578e-09,2.64007e-11,0.336531,2.81373e-06,2.68415e-06,2.17726e-08,6.45792e-11,1.03637e-08,4.52831e-11,0.19488,6.49775e-06,2.99644e-06,6.07956e-08,1.77875e-09,2.87468e-08,1.24647e-09
0.216281,0.000222454,0.000370797,5.29142e-08,4.24928e-10,3.06008e-08,1.79509e-10,0.251641,2.30248e-05,3.50153e-05,2.67541e-08,8.04268e-11,1.169e-08,4.10906e-11,0.336528,3.97234e-06,4.39943e-06,3.49878e-08,1.45377e-10,1.46313e-08,8.07975e-11,0.194875,9.12068e-06,4.89187e-06,9.73808e-08,3.99678e-09,4.03513e-08,2.21803e-09
0.21616,0.000236229,0.000478421,5.74805e-08,6.25857e-10,3.25045e-08,2.00929e-10,0.251621,2.87668e-05,4.98309e-05,3.57795e-08,1.38182e-10,1.4606e-08,5.77553e-11,0.336524,5.60798e-06,6.82127e-06,5.33682e-08,2.75216e-10,2.06559e-08,1.29839e-10,0.194869,1.28023e-05,7.55273e-06,1.47988e-07,7.54956e-09,5.66398e-08,3.55278e-09
0.216031,0.000250784,0.00059271,6.16485e-08,8.44126e-10,3.45172e-08,2.18268e-10,0.251595,3.59388e-05,6.83417e-05,4.65648e-08,2.15421e-10,1.82485e-08,7.72389e-11,0.336519,7.91705e-06,1.02406e-05,7.90585e-08,4.73264e-10,2.91612e-08,1.98048e-10,0.19486,1.79696e-05,1.1288e-05,2.18323e-07,1.29487e-08,7.95026e-08,5.3991e-09
0.215894,0.000266154,0.000714042,6.57425e-08,1.07822e-09,3.66439e-08,2.34095e-10,0.251563,4.48955e-05,9.14679e-05,5.965e-08,3.15943e-10,2.27981e-08,1.00522e-10,0.33651,1.11767e-05,1.5068e-05,1.15085e-07,7.66647e-10,4.11683e-08,2.93384e-10,0.194847,2.52221e-05,1.65311e-05,3.16391e-07,2.09138e-08,1.11592e-07,7.96516e-09
0.215749,0.000282375,0.00084281,6.99209e-08,1.32786e-09,3.88898e-08,2.49642e-10,0.251523,5.60794e-05,0.000120358,7.56876e-08,4.44712e-10,2.84799e-08,1.28769e-10,0.336499,1.57782e-05,2.18832e-05,1.65718e-07,1.19372e-09,5.81184e-08,4.27077e-10,0.19483,3.54005e-05,2.38906e-05,4.53421e-07,3.24568e-08,1.5663e-07,1.1543e-08
0.215595,0.000299481,0.000979425,7.42632e-08,1.59337e-09,4.12599e-08,2.65508e-10,0.251473,7.00412e-05,0.000156445,9.54745e-08,6.08103e-10,3.55744e-08,1.63391e-10,0.336483,2.22737e-05,3.15044e-05,2.36986e-07,1.8087e-09,8.2046e-08,6.14976e-10,0.194805,4.96842e-05,3.42202e-05,6.45171e-07,4.89992e-08,2.19839e-07,1.65423e-08
0.215432,0.000317507,0.00112432,7.88123e-08,1.87537e-09,4.37594e-08,2.81997e-10,0.25141,8.74666e-05,0.000201517,1.19991e-07,8.14208e-10,4.44312e-08,2.06106e-10,0.33646,3.14419e-05,4.50867e-05,3.37395e-07,2.68815e-09,1.15822e-07,8.7945e-10,0.19477,6.97267e-05,4.8718e-05,9.13745e-07,7.25372e-08,3.08541e-07,2.3538e-08
0.21526,0.000336487,0.00127793,8.35934e-08,2.17464e-09,4.63933e-08,2.99271e-10,0.251332,0.000109208,0.000257802,1.50447e-07,1.07324e-09,5.54852e-08,2.5903e-10,0.336428,4.43819e-05,6.42598e-05,4.78948e-07,3.94021e-09,1.63496e-07,1.25206e-09,0.194721,9.78456e-05,6.90644e-05,1.29015e-06,1.05874e-07,4.33006e-07,3.33365e-08
0.215077,0.000356456,0.00144073,8.86235e-08,2.49206e-09,4.91667e-08,3.17426e-10,0.251235,0.000136323,0.000328078,1.88343e-07,1.39802e-09,6.92769e-08,3.24778e-10,0.336382,6.26429e-05,9.13237e-05,6.78581e-07,5.71758e-09,2.30783e-07,1.77736e-09,0.194653,0.000137287,9.76161e-05,1.81785e-06,1.52943e-07,6.07625e-07,4.70689e-08
0.214884,0.000377445,0.00161318,9.39156e-08,2.82859e-09,5.20845e-08,3.36527e-10,0.251113,0.000170123,0.000415802,2.35534e-07,1.8046e-09,8.64776e-08,4.06585e-10,0.336318,8.84087e-05,0.000129523,9.60187e-07,8.23577e-09,3.2574e-07,2.5182e-09,0.194556,0.000192593,0.000137677,2.5578e-06,2.19264e-07,8.52557e-07,6.63213e-08
0.214679,0.000399486,0.00179579,9.94803e-08,3.18521e-09,5.51514e-08,3.56622e-10,0.250962,0.000212231,0.000525278,2.94324e-07,2.31306e-09,1.07919e-07,5.0846e-10,0.336227,0.000124755,0.000183435,1.35746e-06,1.1799e-08,4.59721e-07,3.56323e-09,0.194422,0.000270112,0.000193877,3.59536e-06,3.12581e-07,1.19601e-06,9.3317e-08
0.214462,0.000422607,0.00198907,1.05327e-07,3.56297e-09,5.83719e-08,3.77753e-10,0.250773,0.000264646,0.00066185,3.67562e-07,2.94843e-09,1.3463e-07,6.35372e-10,0.336099,0.00017601,0.000259511,1.91789e-06,1.68365e-08,6.4872e-07,5.03749e-09,0.194233,0.000378703,0.000272697,5.05004e-06,4.43752e-07,1.67741e-06,1.31171e-07
0.214234,0.000446836,0.00219353,1.11466e-07,3.96292e-09,6.17504e-08,3.99956e-10,0.250537,0.000329829,0.000832152,4.58773e-07,3.74191e-09,1.6788e-07,7.93474e-10,0.335919,0.000248253,0.000366843,2.7084e-06,2.39537e-08,9.1524e-07,7.11725e-09,0.193968,0.000530691,0.000383206,7.08896e-06,6.27994e-07,2.35176e-06,1.84243e-07
0.213992,0.000472197,0.00240972,1.17904e-07,4.38619e-09,6.52907e-08,4.23265e-10,0.250244,0.000410791,0.0010444,5.72309e-07,4.73228e-09,2.0923e-07,9.90377e-10,0.335665,0.000350012,0.000518228,3.82315e-06,3.40045e-08,1.2909e-06,1.00508e-08,0.193597,0.000743172,0.000538066,9.94543e-06,8.86623e-07,3.29561e-06,2.58629e-07
0.213737,0.000498708,0.00263817,1.24648e-07,4.8339e-09,6.89963e-08,4.47711e-10,0.249879,0.000511198,0.00130875,7.1352e-07,5.96775e-09,2.60589e-07,1.23547e-09,0.335306,0.000493211,0.000731667,5.39454e-06,4.81921e-08,1.82004e-06,1.41876e-08,0.19308,0.00103974,0.000754929,1.39445e-05,1.24947e-06,4.61513e-06,3.62843e-07
0.213468,0.000526388,0.00287945,1.31705e-07,5.30722e-09,7.28701e-08,4.7332e-10,0.249425,0.000635486,0.00163771,8.88972e-07,7.50807e-09,3.24283e-07,1.54031e-09,0.334802,0.000694457,0.00103243,7.60836e-06,6.82111e-08,2.56467e-06,2.0019e-08,0.192357,0.00145271,0.00105833,1.95374e-05,1.75821e-06,6.45681e-06,5.08741e-07
0.213185,0.000555246,0.00313412,1.3908e-07,5.80734e-09,7.69146e-08,5.00118e-10,0.248863,0.000788968,0.00204665,1.10667e-06,9.42713e-09,4.03126e-07,1.91907e-09,0.334093,0.000976751,0.00145592,1.07247e-05,9.64455e-08,3.61114e-06,2.82344e-08,0.191351,0.00202593,0.00148225,2.73485e-05,2.471e-06,9.02138e-06,7.12792e-07
0.212886,0.00058529,0.00340276,1.46779e-07,6.33546e-09,8.11313e-08,5.28125e-10,0.248166,0.000977944,0.00255436,1.37632e-06,1.18162e-08,5.00489e-07,2.38902e-09,0.333098,0.00137168,0.00205155,1.51062e-05,1.36244e-07,5.07905e-06,3.97989e-08,0.189956,0.00281801,0.00207344,3.82355e-05,3.46876e-06,1.25811e-05,9.97766e-07
0.212612,0.000576654,0.00368593,1.54802e-07,6.89282e-09,8.55212e-08,5.57357e-10,0.247522,0.000991797,0.00318368,1.7096e-06,1.47873e-08,6.20367e-07,2.97113e-09,0.332265,0.00136217,0.00288802,2.12564e-05,1.92303e-07,7.13269e-06,5.60587e-08,0.189194,0.00274142,0.00289577,5.33668e-05,4.86372e-06,1.75e-05,1.39496e-06
0.212341,0.000567797,0.00396492,1.57327e-07,7.48064e-09,8.42594e-08,5.87824e-10,0.246871,0.00100415,0.00382197,1.98215e-06,1.84779e-08,6.29154e-07,3.6906e-09,0.33144,0.00135065,0.00371906,2.69571e-05,2.71185e-07,7.0832e-06,7.8882e-08,0.188455,0.00266393,0.00369617,6.70852e-05,6.81072e-06,1.70243e-05,1.947e-06
0.212076,0.000558738,0.00423964,1.57225e-07,8.07805e-09,8.29652e-08,5.97413e-10,0.246214,0.00101493,0.00446828,2.20569e-06,2.27569e-08,6.36993e-07,4.27898e-09,0.330624,0.00133719,0.00454345,3.22272e-05,3.71222e-07,7.02329e-06,1.00037e-07,0.187741,0.00258583,0.00447432,7.94725e-05,9.25822e-06,1.65431e-05,2.44749e-06
0.211815,0.000549496,0.00450997,1.55853e-07,8.67508e-09,8.16415e-08,5.97025e-10,0.245552,0.00102405,0.00512156,2.38944e-06,2.75184e-08,6.43829e-07,4.76154e-09,0.329817,0.00132188,0.00535995,3.70845e-05,4.90816e-07,6.95332e-06,1.19594e-07,0.187049,0.00250739,0.00523003,9.06075e-05,1.21576e-05,1.60581e-05,2.89942e-06
0.211558,0.000540092,0.00477583,1.53855e-07,9.26689e-09,8.02911e-08,5.91815e-10,0.244885,0.00103146,0.00578074,2.54065e-06,3.26766e-08,6.49617e-07,5.15821e-09,0.329022,0.0013048,0.00616743,4.15463e-05,6.28436e-07,6.8737e-06,1.3762e-07,0.186381,0.00242885,0.00596316,0.000100565,1.54633e-05,1.5571e-05,3.30567e-06
0.211306,0.000530542,0.00503715,1.51538e-07,9.85112e-09,7.89169e-08,5.84228e-10,0.244215,0.0010371,0.00644472,2.66502e-06,3.81612e-08,6.54315e-07,5.48463e-09,0.32824,0.00128605,0.00696478,4.56291e-05,7.82613e-07,6.78488e-06,1.54177e-07,0.185737,0.00235047,0.00667366,0.000109419,1.91323e-05,1.50833e-05,3.66897e-06
0.211059,0.000520868,0.00529384,1.49049e-07,1.04266e-08,7.75216e-08,5.75429e-10,0.243543,0.00104092,0.00711236,2.76702e-06,4.39143e-08,6.57891e-07,5.7531e-09,0.32747,0.00126573,0.00775095,4.93488e-05,9.51941e-07,6.68738e-06,1.69328e-07,0.185115,0.00227246,0.00736153,0.000117237,2.31243e-05,1.45965e-05,3.99197e-06
0.210817,0.000511086,0.00554585,1.4646e-07,1.09925e-08,7.6108e-08,5.65978e-10,0.242871,0.00104291,0.00778247,2.85017e-06,4.98876e-08,6.60318e-07,5.9733e-09,0.326714,0.00124396,0.00852498,5.2721e-05,1.13507e-06,6.58173e-06,1.83132e-07,0.184516,0.00219503,0.00802687,0.000124087,2.74015e-05,1.41121e-05,4.27721e-06
0.21058,0.000501216,0.00579313,1.43809e-07,1.15487e-08,7.46787e-08,5.56148e-10,0.2422,0.00104304,0.00845388,2.91724e-06,5.60404e-08,6.61578e-07,6.1528e-09,0.325973,0.00122084,0.00928595,5.57606e-05,1.33072e-06,6.46851e-06,1.95646e-07,0.183939,0.00211836,0.00866981,0.000130031,3.19286e-05,1.36312e-05,4.5271e-06
0.210347,0.000491273,0.00603563,1.41116e-07,1.20948e-08,7.32365e-08,5.46082e-10,0.24153,0.00104131,0.00912539,2.9704e-06,6.2338e-08,6.61662e-07,6.29758e-09,0.325247,0.00119651,0.010033,5.84824e-05,1.53765e-06,6.34833e-06,2.06926e-07,0.183384,0.00204264,0.00929055,0.000135131,3.66725e-05,1.31551e-05,4.74397e-06
0.210119,0.000481277,0.00627332,1.38392e-07,1.26306e-08,7.17837e-08,5.35853e-10,0.240863,0.00103774,0.0097958,3.01138e-06,6.87504e-08,6.60567e-07,6.41235e-09,0.324538,0.00117108,0.0107655,6.09006e-05,1.75467e-06,6.2218e-06,2.17027e-07,0.182851,0.001968,0.00988936,0.000139445,4.16026e-05,1.26848e-05,4.93004e-06
0.209897,0.000471242,0.00650618,1.35645e-07,1.31561e-08,7.0323e-08,5.25509e-10,0.2402,0.00103235,0.0104639,3.04154e-06,7.52512e-08,6.583e-07,6.50081e-09,0.323845,0.00114467,0.0114825,6.30293e-05,1.98067e-06,6.08955e-06,2.26e-07,0.182339,0.0018946,0.0104665,0.000143028,4.669e-05,1.22214e-05,5.08742e-06
0.209679,0.000461185,0.00673418,1.32882e-07,1.36712e-08,6.88568e-08,5.1508e-10,0.239543,0.00102517,0.0111286,3.06199e-06,8.18171e-08,6.54878e-07,6.56592e-09,0.323169,0.00111742,0.0121837,6.48822e-05,2.21457e-06,5.95224e-06,2.339e-07,0.181847,0.00182255,0.0110224,0.000145933,5.19081e-05,1.17655e-05,5.21814e-06
0.209466,0.000451121,0.00695732,1.30109e-07,1.41758e-08,6.73873e-08,5.04589e-10,0.238892,0.00101625,0.0117886,3.07362e-06,8.84272e-08,6.50322e-07,6.61007e-09,0.32251,0.00108943,0.0128683,6.64729e-05,2.45535e-06,5.81051e-06,2.40776e-07,0.181375,0.00175197,0.0115573,0.000148211,5.72323e-05,1.13181e-05,5.32414e-06
