S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216708,0.000166097,0,0,0,0,0,0.251689,1.10055e-05,0,0,0,0,0,0.336536,9.65265e-07,0,0,0,0,0,0.194887,2.3612e-06,0,0,0,0,0
0.216622,0.000177126,7.54907e-05,2.1452e-08,0,2.1452e-08,0,0.251679,1.36977e-05,6.88722e-06,7.24189e-09,0,7.24189e-09,0,0.336535,1.36454e-06,5.86691e-07,5.2313e-09,0,5.2313e-09,0,0.194885,3.3126e-06,6.88157e-07,1.44713e-08,0,1.44713e-08,0
0.216529,0.000188851,0.000156005,3.35969e-08,5.60842e-11,2.28765e-08,5.60842e-11,0.251667,1.70479e-05,1.5461e-05,1.43893e-08,3.45721e-11,9.0134e-09,3.45721e-11,0.336533,1.92897e-06,1.41643e-06,1.22343e-08,2.14853e-11,7.3952e-09,2.14853e-11,0.194883,4.64733e-06,1.65399e-06,3.38285e-08,5.51242e-10,2.03023e-08,5.51242e-10
0.216431,0.00020131,0.000241854,4.11806e-08,1.4392e-10,2.43908e-08,8.78361e-11,0.251652,2.12169e-05,2.61332e-05,2.18995e-08,1.03265e-10,1.1218e-08,6.86931e-11,0.336531,2.72687e-06,2.58974e-06,2.17711e-08,7.17324e-11,1.04542e-08,5.0247e-11,0.19488,6.51982e-06,3.00934e-06,6.01017e-08,1.83984e-09,2.84825e-08,1.2886e-09
0.216326,0.000214544,0.000333369,4.65796e-08,2.51583e-10,2.59999e-08,1.07663e-10,0.251634,2.64043e-05,3.94163e-05,3.02179e-08,2.07812e-10,1.39613e-08,1.04546e-10,0.336529,3.85478e-06,4.24868e-06,3.49171e-08,1.61148e-10,1.47784e-08,8.94155e-11,0.194875,9.14668e-06,4.91114e-06,9.61351e-08,4.12923e-09,3.99586e-08,2.2894e-09
0.216215,0.000228593,0.000430902,5.09869e-08,3.73361e-10,2.7709e-08,1.21778e-10,0.251611,3.28584e-05,5.59477e-05,3.98064e-08,3.52069e-10,1.73747e-08,1.44258e-10,0.336525,5.44921e-06,6.5941e-06,5.31902e-08,3.04555e-10,2.08912e-08,1.43407e-10,0.194869,1.28318e-05,7.57949e-06,1.45915e-07,7.79122e-09,5.60581e-08,3.66198e-09
0.216096,0.000243501,0.000534823,5.5004e-08,5.06662e-10,2.95236e-08,1.33301e-10,0.251582,4.08873e-05,7.65204e-05,5.11711e-08,5.42101e-10,2.16216e-08,1.90032e-10,0.336519,7.70305e-06,9.90991e-06,7.87343e-08,5.23011e-10,2.95323e-08,2.18456e-10,0.19486,1.80012e-05,1.13232e-05,2.15028e-07,1.33494e-08,7.86432e-08,5.55819e-09
0.215969,0.000259312,0.000645521,5.89369e-08,6.50465e-10,3.1449e-08,1.43803e-10,0.251546,5.08741e-05,0.000102121,6.48906e-08,7.86387e-10,2.69048e-08,2.44286e-10,0.336511,1.0889e-05,1.45974e-05,1.14578e-07,8.46379e-10,4.17471e-08,3.23367e-10,0.194847,2.52527e-05,1.65754e-05,3.11311e-07,2.15403e-08,1.10326e-07,8.19087e-09
0.215835,0.000276071,0.000763407,6.29444e-08,8.0455e-10,3.3491e-08,1.54085e-10,0.251502,6.32939e-05,0.000133974,8.16466e-08,1.09617e-09,3.34764e-08,3.09782e-10,0.3365,1.53923e-05,2.12239e-05,1.65e-07,1.31696e-09,5.90134e-08,4.7058e-10,0.19483,3.54242e-05,2.39436e-05,4.45748e-07,3.33987e-08,1.54769e-07,1.18585e-08
0.215691,0.000293823,0.000888912,6.71115e-08,9.69112e-10,3.56554e-08,1.64562e-10,0.251447,7.8736e-05,0.000173604,1.02258e-07,1.48594e-09,4.16489e-08,3.89773e-10,0.336484,2.17576e-05,3.05911e-05,2.36048e-07,1.99463e-09,8.34195e-08,6.77668e-10,0.194805,4.96904e-05,3.42799e-05,6.33744e-07,5.03782e-08,2.17108e-07,1.69795e-08
0.215539,0.000312615,0.00102249,7.14867e-08,1.14457e-09,3.79482e-08,1.75457e-10,0.251379,9.79306e-05,0.000222902,1.27719e-07,1.97411e-09,5.18102e-08,4.88168e-10,0.336462,3.07541e-05,4.38322e-05,3.36266e-07,2.96409e-09,1.17916e-07,9.69467e-10,0.19477,6.96975e-05,4.87791e-05,8.96897e-07,7.45188e-08,3.04542e-07,2.41406e-08
0.215377,0.000332495,0.00116461,7.61003e-08,1.33146e-09,4.03753e-08,1.86895e-10,0.251293,0.000121781,0.000284219,1.5925e-07,2.58383e-09,6.44407e-08,6.09719e-10,0.33643,4.34684e-05,6.25484e-05,4.77726e-07,4.34516e-09,1.66673e-07,1.38107e-09,0.194721,9.77514e-05,6.91163e-05,1.26548e-06,1.08683e-07,4.27161e-07,3.41646e-08
0.215205,0.00035351,0.00131576,8.09735e-08,1.53042e-09,4.29429e-08,1.98957e-10,0.251187,0.000151405,0.00036047,1.98351e-07,3.34408e-09,8.01351e-08,7.60247e-10,0.336386,6.14348e-05,8.90025e-05,6.77485e-07,6.30722e-09,2.35579e-07,1.96205e-09,0.194653,0.00013708,9.76398e-05,1.78193e-06,1.56888e-07,5.99098e-07,4.82048e-08
0.215022,0.000375706,0.00147647,8.6123e-08,1.74212e-09,4.5657e-08,2.11698e-10,0.251056,0.000188179,0.000455269,2.4687e-07,4.29099e-09,9.96281e-08,9.46911e-10,0.336323,8.68188e-05,0.000126391,9.59637e-07,9.0897e-09,3.32949e-07,2.78248e-09,0.194557,0.000192198,0.000137639,2.50569e-06,2.24766e-07,8.40135e-07,6.78775e-08
0.214828,0.000399131,0.00164727,9.15631e-08,1.96728e-09,4.85237e-08,2.25161e-10,0.250892,0.000233799,0.000573093,3.07085e-07,5.46952e-09,1.23826e-07,1.17854e-09,0.336233,0.000122674,0.000179228,1.3582e-06,1.3031e-08,4.70519e-07,3.9413e-09,0.194422,0.000269413,0.000193722,3.51999e-06,3.20213e-07,1.17794e-06,9.54469e-08
0.214622,0.00042383,0.00182872,9.73072e-08,2.20666e-09,5.15491e-08,2.39383e-10,0.250689,0.000290347,0.000719482,3.81804e-07,6.93552e-09,1.53846e-07,1.466e-09,0.336108,0.000173305,0.000253886,1.92121e-06,1.86092e-08,6.6484e-07,5.57824e-09,0.194234,0.000377517,0.000272337,4.94128e-06,4.54296e-07,1.65117e-06,1.34084e-07
