S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216704,0.000170385,0,0,0,0,0,0.251691,8.55088e-06,0,0,0,0,0,0.336536,9.80623e-07,0,0,0,0,0,0.194887,2.15136e-06,0,0,0,0,0
0.216615,0.000183675,7.55811e-05,1.62685e-08,0,1.62685e-08,0,0.251683,1.06625e-05,5.56588e-06,6.8044e-09,0,6.8044e-09,0,0.336535,1.38551e-06,5.96536e-07,5.10523e-09,0,5.10523e-09,0,0.194886,3.03415e-06,6.14728e-07,1.30437e-08,0,1.30437e-08,0
0.216519,0.000197962,0.000157065,2.60658e-08,3.79151e-11,1.75374e-08,3.79151e-11,0.251674,1.32953e-05,1.25074e-05,1.40773e-08,1.69327e-11,8.48475e-09,1.69327e-11,0.336533,1.95755e-06,1.43974e-06,1.19308e-08,2.05708e-11,7.21308e-09,2.05708e-11,0.194884,4.27916e-06,1.48203e-06,3.06304e-08,4.85419e-10,1.83961e-08,4.85419e-10
0.216416,0.000213314,0.000244891,3.25659e-08,9.86636e-11,1.89016e-08,6.07485e-11,0.251662,1.65778e-05,2.1164e-05,2.21499e-08,5.19639e-11,1.05798e-08,3.50312e-11,0.336531,2.76578e-06,2.63142e-06,2.12164e-08,6.86441e-11,1.01912e-08,4.80734e-11,0.194881,6.03502e-06,2.70551e-06,5.46743e-08,1.62532e-09,2.59447e-08,1.1399e-09
0.216305,0.000229805,0.000339531,3.74393e-08,1.74561e-10,2.03675e-08,7.58975e-11,0.251647,2.06699e-05,3.19586e-05,3.13967e-08,1.07084e-10,1.31919e-08,5.51198e-11,0.336528,3.90768e-06,4.31543e-06,3.40048e-08,1.54132e-10,1.43989e-08,8.54883e-11,0.194876,8.51128e-06,4.43131e-06,8.7872e-08,3.66001e-09,3.65905e-08,2.03469e-09
0.216185,0.000247508,0.000441488,4.15686e-08,2.61816e-10,2.1942e-08,8.72554e-11,0.251628,2.57711e-05,4.54184e-05,4.2253e-08,1.85214e-10,1.64482e-08,7.81306e-11,0.336524,5.521e-06,6.695e-06,5.17674e-08,2.9115e-10,2.03438e-08,1.37017e-10,0.19487,1.20035e-05,6.86551e-06,1.34023e-07,6.93014e-09,5.16041e-08,3.27013e-09
0.216056,0.000266505,0.0005513,4.54236e-08,3.58695e-10,2.36323e-08,9.6879e-11,0.251605,3.21295e-05,6.22006e-05,5.52351e-08,2.90361e-10,2.05075e-08,1.05146e-10,0.336519,7.80034e-06,1.00573e-05,7.65808e-08,4.99739e-10,2.87429e-08,2.08589e-10,0.194862,1.69282e-05,1.02987e-05,1.98484e-07,1.19178e-08,7.27773e-08,4.98763e-09
0.215918,0.000286876,0.00066954,4.92583e-08,4.64559e-10,2.54461e-08,1.05863e-10,0.251576,4.00541e-05,8.31238e-05,7.09647e-08,4.27813e-10,2.55672e-08,1.37452e-10,0.336511,1.10206e-05,1.48079e-05,1.11377e-07,8.0831e-10,4.06094e-08,3.08571e-10,0.19485,2.3873e-05,1.51407e-05,2.88803e-07,1.93043e-08,1.02636e-07,7.38651e-09
0.215769,0.000308709,0.000796819,5.32136e-08,5.79359e-10,2.73912e-08,1.148e-10,0.25154,4.9929e-05,0.000109208,9.01988e-08,6.04408e-10,3.18732e-08,1.76595e-10,0.336499,1.55699e-05,2.152e-05,1.60297e-07,1.25709e-09,5.73741e-08,4.48778e-10,0.194833,3.36659e-05,2.19693e-05,4.15624e-07,3.0052e-08,1.44743e-07,1.07477e-08
0.215608,0.000332093,0.000933784,5.73717e-08,7.03378e-10,2.94758e-08,1.24019e-10,0.251495,6.22321e-05,0.000141723,1.13865e-07,8.28868e-10,3.97312e-08,2.24459e-10,0.336484,2.19967e-05,3.1003e-05,2.29188e-07,1.90298e-09,8.10585e-08,6.45893e-10,0.19481,4.74738e-05,3.15993e-05,5.9395e-07,4.55193e-08,2.04117e-07,1.54673e-08
0.215436,0.00035712,0.00108112,6.17842e-08,8.37087e-10,3.17086e-08,1.33709e-10,0.25144,7.75569e-05,0.000182251,1.43107e-07,1.11222e-09,4.95215e-08,2.83353e-10,0.336461,3.10753e-05,4.44006e-05,3.26308e-07,2.82646e-09,1.14517e-07,9.23479e-10,0.194776,6.69409e-05,4.51792e-05,8.44927e-07,6.7623e-08,2.87835e-07,2.21037e-08
0.215251,0.000383884,0.00123957,6.64869e-08,9.81081e-10,3.40981e-08,1.43993e-10,0.25137,9.66399e-05,0.000232759,1.79335e-07,1.46834e-09,6.17162e-08,3.56121e-10,0.336429,4.38986e-05,6.33279e-05,4.6332e-07,4.14127e-09,1.61781e-07,1.31481e-09,0.194729,9.43827e-05,6.43279e-05,1.19836e-06,9.90667e-08,4.05864e-07,3.14437e-08
0.215052,0.000412484,0.00140989,7.15077e-08,1.13603e-09,3.66537e-08,1.54953e-10,0.251283,0.000120394,0.000295694,2.24296e-07,1.91462e-09,7.69016e-08,4.46275e-10,0.336384,6.20093e-05,9.00657e-05,6.56692e-07,6.00815e-09,2.28541e-07,1.86688e-09,0.194663,0.000133058,9.13265e-05,1.69624e-06,1.43663e-07,5.72245e-07,4.45966e-08
