S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216706,0.000168372,0,0,0,0,0,0.251686,1.39995e-05,0,0,0,0,0,0.336536,1.00999e-06,0,0,0,0,0,0.194887,2.30185e-06,0,0,0,0,0
0.21662,0.000174572,7.96822e-05,2.54127e-08,0,2.54127e-08,0,0.251673,1.72201e-05,9.00961e-06,8.64674e-09,0,8.64674e-09,0,0.336535,1.42465e-06,6.13134e-07,5.4001e-09,0,5.4001e-09,0,0.194886,3.23482e-06,6.64033e-07,1.44737e-08,0,1.44737e-08,0
0.216531,0.000180966,0.000162311,3.94377e-08,1.46215e-10,2.63486e-08,1.46215e-10,0.251658,2.11807e-05,2.00933e-05,1.77292e-08,2.46236e-11,1.06359e-08,2.46236e-11,0.336533,2.00955e-06,1.47836e-06,1.26299e-08,2.14139e-11,7.61718e-09,2.14139e-11,0.194883,4.54592e-06,1.59759e-06,3.3902e-08,5.31273e-10,2.03401e-08,5.31273e-10
0.216439,0.000187556,0.000247973,4.76265e-08,3.73125e-10,2.73136e-08,2.2691e-10,0.25164,2.60511e-05,3.37276e-05,2.76262e-08,7.51116e-11,1.30821e-08,5.0488e-11,0.336531,2.83458e-06,2.69916e-06,2.24685e-08,7.14973e-11,1.07445e-08,5.00835e-11,0.19488,6.38839e-06,2.90988e-06,6.03503e-08,1.77568e-09,2.85841e-08,1.24441e-09
0.216343,0.000194346,0.000336757,5.28388e-08,6.4715e-10,2.83083e-08,2.74025e-10,0.251617,3.20399e-05,5.04981e-05,3.87533e-08,1.53784e-10,1.60903e-08,7.8672e-11,0.336528,3.99831e-06,4.42147e-06,3.60125e-08,1.60595e-10,1.51556e-08,8.90978e-11,0.194876,8.97753e-06,4.75438e-06,9.67176e-08,3.99091e-09,4.01693e-08,2.21523e-09
0.216244,0.000201337,0.000428757,5.65483e-08,9.51165e-10,2.9333e-08,3.04015e-10,0.251589,3.94028e-05,7.11247e-05,5.15804e-08,2.64143e-10,1.97892e-08,1.10359e-10,0.336524,5.63977e-06,6.85116e-06,5.48071e-08,3.03401e-10,2.13778e-08,1.42806e-10,0.194869,1.26159e-05,7.34675e-06,1.47074e-07,7.54103e-09,5.64495e-08,3.55013e-09
0.216142,0.000208533,0.000524067,5.95141e-08,1.27652e-09,3.03882e-08,3.25358e-10,0.251555,4.84539e-05,9.6492e-05,6.66506e-08,4.1103e-10,2.43369e-08,1.46887e-10,0.336518,7.95504e-06,1.02786e-05,8.10301e-08,5.20736e-10,3.01542e-08,2.17335e-10,0.194861,1.77285e-05,1.099e-05,2.17135e-07,1.29395e-08,7.9327e-08,5.39851e-09
0.216035,0.000215936,0.000622785,6.21278e-08,1.61895e-09,3.14744e-08,3.42422e-10,0.251512,5.95784e-05,0.000127687,8.46038e-08,6.00833e-10,2.99273e-08,1.89803e-10,0.33651,1.12207e-05,1.51134e-05,1.17751e-07,8.42057e-10,4.25332e-08,3.21321e-10,0.194848,2.49124e-05,1.611e-05,3.1493e-07,2.09097e-08,1.11474e-07,7.9702e-09
0.215926,0.000223548,0.000725007,6.45914e-08,1.97641e-09,3.25917e-08,3.5746e-10,0.25146,7.32481e-05,0.000166045,1.06203e-07,8.41763e-10,3.67983e-08,2.40929e-10,0.336499,1.58266e-05,2.19331e-05,1.69298e-07,1.30899e-09,5.99935e-08,4.66937e-10,0.194831,3.50063e-05,2.3305e-05,4.51736e-07,3.24696e-08,1.56646e-07,1.15599e-08
0.215812,0.00023137,0.000830832,6.70091e-08,2.34804e-09,3.37405e-08,3.71635e-10,0.251396,9.0041e-05,0.000213203,1.32364e-07,1.1442e-09,4.52413e-08,3.02437e-10,0.336483,2.23225e-05,3.15524e-05,2.41775e-07,1.98034e-09,8.46198e-08,6.71345e-10,0.194806,4.91877e-05,3.34154e-05,6.43391e-07,4.90511e-08,2.20115e-07,1.65815e-08
0.215694,0.000239404,0.000940361,6.9435e-08,2.73359e-09,3.49212e-08,3.85545e-10,0.251318,0.000110664,0.000271174,1.64198e-07,1.52114e-09,5.56133e-08,3.76938e-10,0.33646,3.14837e-05,4.51201e-05,3.43785e-07,2.93909e-09,1.19352e-07,9.58747e-10,0.194772,6.91099e-05,4.76219e-05,9.12144e-07,7.26675e-08,3.09286e-07,2.36164e-08
0.215573,0.000247651,0.00105369,7.18971e-08,3.13309e-09,3.61337e-08,3.99503e-10,0.251221,0.00013598,0.000342422,2.0305e-07,1.98873e-09,6.83509e-08,4.67591e-10,0.336428,4.44024e-05,6.42562e-05,4.87459e-07,4.30235e-09,1.68334e-07,1.36326e-09,0.194723,9.70926e-05,6.75827e-05,1.28923e-06,1.06149e-07,4.34554e-07,3.34813e-08
0.215447,0.000256111,0.00117093,7.44099e-08,3.54676e-09,3.73784e-08,4.13669e-10,0.251102,0.000167042,0.00042997,2.50558e-07,2.56696e-09,8.39872e-08,5.78231e-10,0.336382,6.26177e-05,9.12446e-05,6.89901e-07,6.23535e-09,2.37406e-07,1.933e-09,0.194655,0.000136389,9.56257e-05,1.81852e-06,1.53471e-07,6.10505e-07,4.73228e-08
0.215317,0.000264784,0.00129217,7.6981e-08,3.97488e-09,3.86553e-08,4.28127e-10,0.250957,0.00020513,0.000537516,3.08716e-07,3.28048e-09,1.03172e-07,7.13522e-10,0.336318,8.82969e-05,0.000129305,9.75214e-07,8.97112e-09,3.34798e-07,2.73577e-09,0.19456,0.000191555,0.000135019,2.56154e-06,2.20222e-07,8.57592e-07,6.67507e-08
0.215183,0.00027367,0.00141752,7.96143e-08,4.41781e-09,3.99644e-08,4.4292e-10,0.250778,0.000251799,0.000669585,3.79951e-07,4.15962e-09,1.26697e-07,8.79142e-10,0.336228,0.00012449,0.000182973,1.37736e-06,1.28383e-08,4.72097e-07,3.86717e-09,0.194426,0.00026897,0.000190346,3.60464e-06,3.14247e-07,1.20447e-06,9.40244e-08
0.215044,0.000282767,0.00154707,8.23118e-08,4.87588e-09,4.13055e-08,4.58071e-10,0.250558,0.00030893,0.000831701,4.67214e-07,5.24162e-09,1.55522e-07,1.082e-09,0.336101,0.000175484,0.00025864,1.94417e-06,1.83001e-08,6.65609e-07,5.46186e-09,0.194238,0.000377543,0.000268033,5.0688e-06,4.46559e-07,1.69125e-06,1.32312e-07
0.214901,0.000292075,0.00168093,8.50743e-08,5.34947e-09,4.26786e-08,4.73592e-10,0.25029,0.000378788,0.0010306,5.74085e-07,6.57212e-09,1.90809e-07,1.3305e-09,0.335921,0.000247299,0.000365303,2.74298e-06,2.60097e-08,9.3826e-07,7.70953e-09,0.193975,0.000529687,0.000377079,7.12341e-06,6.32615e-07,2.37394e-06,1.86056e-07
0.214753,0.00030159,0.00181919,8.7902e-08,5.83895e-09,4.40834e-08,4.89486e-10,0.24996,0.000464089,0.00127448,7.04904e-07,8.20697e-09,2.33956e-07,1.63484e-09,0.335669,0.000348368,0.000515617,3.86846e-06,3.68868e-08,1.32223e-06,1.08772e-08,0.193606,0.000742641,0.000530069,1.00052e-05,8.94088e-07,3.3306e-06,2.61473e-07
0.214601,0.000311311,0.00196196,9.07946e-08,6.34471e-09,4.55196e-08,5.05755e-10,0.249557,0.000568068,0.00157327,8.64907e-07,1.02143e-08,2.86642e-07,2.00738e-09,0.335313,0.000490477,0.000727363,5.4536e-06,5.22271e-08,1.86262e-06,1.53402e-08,0.193089,0.00104023,0.000744568,1.40445e-05,1.26134e-06,4.66962e-06,3.67253e-07
0.214444,0.000321233,0.00210934,9.37516e-08,6.86711e-09,4.69868e-08,5.22399e-10,0.249065,0.000694549,0.00193901,1.06039e-06,1.26774e-08,3.50864e-07,2.46303e-09,0.334813,0.000690025,0.00102549,7.68486e-06,7.38531e-08,2.62243e-06,2.1626e-08,0.192368,0.00145513,0.00104502,1.97005e-05,1.77686e-06,6.5408e-06,5.1552e-07
0.214281,0.000331352,0.0022614,9.67723e-08,7.40652e-09,4.84844e-08,5.39412e-10,0.248464,0.000848003,0.00238619,1.29887e-06,1.56971e-08,4.28984e-07,3.0197e-09,0.334111,0.00096971,0.0014449,1.0823e-05,1.04327e-07,3.68935e-06,3.0474e-08,0.191362,0.00203174,0.00146531,2.76091e-05,2.49999e-06,9.14964e-06,7.2313e-07
0.214114,0.000341664,0.00241826,9.98554e-08,7.96331e-09,5.00117e-08,5.56792e-10,0.247732,0.00103359,0.00293216,1.58928e-06,1.93959e-08,5.23764e-07,3.69883e-09,0.333126,0.00136069,0.00203431,1.52314e-05,1.47245e-07,5.18475e-06,4.29181e-08,0.189966,0.00282951,0.00205215,3.8645e-05,3.51341e-06,1.27753e-05,1.01342e-06
0.213953,0.00034079,0.00258001,1.03e-07,8.53784e-09,5.15681e-08,5.74531e-10,0.247052,0.00104797,0.00359763,1.94215e-06,2.39218e-08,6.38392e-07,4.52586e-09,0.332302,0.00135144,0.00286138,2.14141e-05,2.07645e-07,7.27519e-06,6.03995e-08,0.189208,0.00275297,0.00286942,5.4002e-05,4.93192e-06,1.77916e-05,1.41851e-06
