S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216709,0.000165205,0,0,0,0,0,0.251693,6.27035e-06,0,0,0,0,0,0.336536,9.19642e-07,0,0,0,0,0,0.194887,2.39204e-06,0,0,0,0,0
0.216624,0.000175923,7.42409e-05,2.60317e-08,0,2.60317e-08,0,0.251688,7.9829e-06,3.92313e-06,3.87748e-09,0,3.87748e-09,0,0.336535,1.3036e-06,5.5878e-07,5.04387e-09,0,5.04387e-09,0,0.194885,3.35437e-06,6.98491e-07,1.51218e-08,0,1.51218e-08,0
0.216534,0.000187301,0.00015331,4.17951e-08,1.94537e-10,2.77206e-08,1.94537e-10,0.25168,1.0163e-05,8.91855e-06,7.9897e-09,1.58823e-11,4.9365e-09,1.58823e-11,0.336534,1.84785e-06,1.35119e-06,1.18369e-08,1.91016e-11,7.1497e-09,1.91016e-11,0.194883,4.70383e-06,1.67838e-06,3.53831e-08,5.50324e-10,2.12054e-08,5.50324e-10
0.216437,0.000199375,0.0002375,5.21107e-08,5.06874e-10,2.95134e-08,3.12338e-10,0.251671,1.29383e-05,1.52789e-05,1.25759e-08,4.86083e-11,6.28466e-09,3.2726e-11,0.336532,2.61932e-06,2.47475e-06,2.11346e-08,6.39291e-11,1.01347e-08,4.48275e-11,0.19488,6.59612e-06,3.05285e-06,6.29104e-08,1.83801e-09,2.97363e-08,1.28769e-09
0.216335,0.000212182,0.00032712,5.95905e-08,8.96301e-10,3.14159e-08,3.89427e-10,0.25166,1.6471e-05,2.33765e-05,1.79033e-08,1.00119e-10,8.00085e-09,5.15111e-11,0.336529,3.71287e-06,4.06767e-06,3.40061e-08,1.43968e-10,1.43659e-08,8.00388e-11,0.194875,9.2496e-06,4.9806e-06,1.00682e-07,4.12749e-09,4.16989e-08,2.28948e-09
0.216226,0.000225759,0.000422498,6.56526e-08,1.34163e-09,3.34339e-08,4.45324e-10,0.251645,2.09676e-05,3.36856e-05,2.42828e-08,1.73452e-10,1.01854e-08,7.33323e-11,0.336525,5.26293e-06,6.32591e-06,5.19651e-08,2.72752e-10,2.03636e-08,1.28784e-10,0.194869,1.29703e-05,7.68416e-06,1.52869e-07,7.79156e-09,5.84734e-08,3.66407e-09
0.21611,0.000240147,0.000523981,7.10696e-08,1.83225e-09,3.55733e-08,4.90627e-10,0.251626,2.66906e-05,4.68093e-05,3.20867e-08,2.72914e-10,1.2966e-08,9.94627e-11,0.33652,7.46005e-06,9.52717e-06,7.71557e-08,4.69549e-10,2.8865e-08,1.96797e-10,0.19486,1.81875e-05,1.14756e-05,2.2532e-07,1.33549e-08,8.19949e-08,5.56332e-09
0.215987,0.000255386,0.000631932,7.62655e-08,2.36336e-09,3.78405e-08,5.31108e-10,0.251602,3.3974e-05,6.35153e-05,4.17706e-08,4.04342e-10,1.65051e-08,1.31428e-10,0.336512,1.05743e-05,1.40651e-05,1.12615e-07,7.61745e-10,4.09153e-08,2.92196e-10,0.194847,2.55026e-05,1.67923e-05,3.26229e-07,2.15549e-08,1.14976e-07,8.2e-09
0.215856,0.000271517,0.000746734,8.1476e-08,2.9333e-09,4.02417e-08,5.69938e-10,0.251571,4.32419e-05,8.47803e-05,5.38998e-08,5.75436e-10,2.1009e-08,1.71093e-10,0.336501,1.49883e-05,2.04976e-05,1.62648e-07,1.18823e-09,5.79956e-08,4.26485e-10,0.194829,3.57587e-05,2.42477e-05,4.67082e-07,3.34272e-08,1.6122e-07,1.18723e-08
0.215717,0.000288583,0.000868787,8.6835e-08,3.54217e-09,4.27835e-08,6.08876e-10,0.251533,5.50333e-05,0.000111846,6.91817e-08,7.96211e-10,2.67401e-08,2.20775e-10,0.336486,2.12444e-05,2.96155e-05,2.33352e-07,1.80419e-09,8.22048e-08,6.15963e-10,0.194804,5.01371e-05,3.47016e-05,6.63978e-07,5.04256e-08,2.26057e-07,1.69984e-08
0.215569,0.000306626,0.000998511,9.24215e-08,4.1911e-09,4.54726e-08,6.48924e-10,0.251483,7.00324e-05,0.000146293,8.85065e-08,1.07958e-09,3.40317e-08,2.8337e-10,0.336464,3.01108e-05,4.25393e-05,3.33369e-07,2.68792e-09,1.16517e-07,8.83726e-10,0.194769,7.02924e-05,4.93593e-05,9.39477e-07,7.45895e-08,3.16953e-07,2.41639e-08
0.215412,0.00032569,0.00113635,9.8285e-08,4.88177e-09,4.83157e-08,6.90673e-10,0.25142,8.91071e-05,0.000190128,1.12998e-07,1.44211e-09,4.3307e-08,3.62525e-10,0.336433,4.26755e-05,6.08571e-05,4.74942e-07,3.95042e-09,1.65145e-07,1.2625e-09,0.19472,9.85414e-05,6.99096e-05,1.32519e-06,1.0878e-07,4.44369e-07,3.41901e-08
0.215246,0.000345817,0.00128275,1.04459e-07,5.61626e-09,5.13195e-08,7.34491e-10,0.25134,0.000113357,0.000245903,1.44079e-07,1.90495e-09,5.51024e-08,4.62844e-10,0.336389,6.04792e-05,8.68187e-05,6.75416e-07,5.74906e-09,2.34058e-07,1.79865e-09,0.194651,0.000138126,9.87188e-05,1.86541e-06,1.57007e-07,6.22952e-07,4.82273e-08
0.215069,0.000367052,0.0014382,1.10969e-07,6.39689e-09,5.44911e-08,7.80631e-10,0.251238,0.000144174,0.000316857,1.83549e-07,2.4951e-09,7.00983e-08,5.90152e-10,0.336326,8.57023e-05,0.000123611,9.59362e-07,8.30693e-09,3.31704e-07,2.55786e-09,0.194554,0.000193577,0.000139101,2.62214e-06,2.24894e-07,8.73192e-07,6.78872e-08
0.214881,0.000389436,0.0016032,1.17834e-07,7.22617e-09,5.78371e-08,8.29278e-10,0.251109,0.000183317,0.000407099,2.33684e-07,3.24692e-09,8.91551e-08,7.51819e-10,0.336238,0.000121428,0.000175749,1.36157e-06,1.19401e-08,4.70042e-07,3.63319e-09,0.194419,0.000271222,0.000195695,3.68217e-06,3.20321e-07,1.22374e-06,9.54266e-08
0.214683,0.000413013,0.00177826,1.25074e-07,8.10676e-09,6.13642e-08,8.80585e-10,0.250944,0.000233001,0.000521843,2.97367e-07,4.2041e-09,1.1336e-07,9.57176e-10,0.336113,0.000172015,0.00024962,1.93128e-06,1.70965e-08,6.65985e-07,5.15638e-09,0.194229,0.000379878,0.000274989,5.16687e-06,4.54325e-07,1.71459e-06,1.34004e-07
0.214472,0.000437822,0.00196392,1.32703e-07,9.04144e-09,6.50792e-08,9.34684e-10,0.250735,0.000296015,0.000667685,3.78236e-07,5.42212e-09,1.44084e-07,1.21802e-09,0.335936,0.000243609,0.000354267,2.73815e-06,2.44104e-08,9.4343e-07,7.31392e-09,0.193964,0.000531806,0.00038605,7.24577e-06,6.42361e-07,2.40148e-06,1.88036e-07
