S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216719,0.00015556,0,0,0,0,0,0.251695,4.66642e-06,0,0,0,0,0,0.336536,8.15503e-07,0,0,0,0,0,0.194887,2.28674e-06,0,0,0,0,0
0.216638,0.000165707,7.00683e-05,2.04449e-08,0,2.04449e-08,0,0.251691,6.02101e-06,2.9305e-06,3.26457e-09,0,3.26457e-09,0,0.336535,1.16365e-06,4.88979e-07,4.1262e-09,0,4.1262e-09,0,0.194886,3.20696e-06,6.95364e-07,1.47827e-08,0,1.47827e-08,0
0.216553,0.000176485,0.000144717,3.253e-08,1.3069e-10,2.17786e-08,1.3069e-10,0.251685,7.76872e-06,6.7127e-06,6.44916e-09,1.64711e-11,4.21222e-09,1.64711e-11,0.336534,1.66043e-06,1.18704e-06,9.66148e-09,1.99271e-11,5.88773e-09,1.99271e-11,0.194883,4.49748e-06,1.6709e-06,3.46222e-08,5.42357e-10,2.07315e-08,5.42357e-10
0.216462,0.000187928,0.000224226,4.03017e-08,3.38631e-10,2.31951e-08,2.07941e-10,0.251678,1.00236e-05,1.15934e-05,9.85397e-09,4.90098e-11,5.4349e-09,3.25387e-11,0.336532,2.36928e-06,2.18342e-06,1.72375e-08,6.65865e-11,8.40128e-09,4.66594e-11,0.19488,6.30728e-06,3.03934e-06,6.16072e-08,1.8126e-09,2.90742e-08,1.27024e-09
0.216365,0.000200073,0.000308893,4.58927e-08,5.96252e-10,2.4699e-08,2.57621e-10,0.251669,1.29326e-05,1.78913e-05,1.37645e-08,9.87271e-11,7.01237e-09,4.97173e-11,0.33653,3.38074e-06,3.60545e-06,2.7753e-08,1.49834e-10,1.19879e-08,8.32472e-11,0.194876,8.84529e-06,4.95876e-06,9.86635e-08,4.07288e-09,4.07737e-08,2.26028e-09
0.216262,0.000212956,0.000399033,5.04289e-08,8.89612e-10,2.62951e-08,2.9336e-10,0.251657,1.66856e-05,2.60172e-05,1.84791e-08,1.68174e-10,9.04752e-09,6.94474e-11,0.336526,4.82396e-06,5.63479e-06,4.2488e-08,2.83865e-10,1.71055e-08,1.34031e-10,0.194869,1.24044e-05,7.65082e-06,1.49891e-07,7.69271e-09,5.71808e-08,3.61983e-09
0.216153,0.000226616,0.000494978,5.45076e-08,1.21197e-09,2.79884e-08,3.22357e-10,0.251641,2.15268e-05,3.65014e-05,2.43352e-08,2.61409e-10,1.1673e-08,9.32349e-11,0.336521,6.88324e-06,8.53068e-06,6.32666e-08,4.89057e-10,2.44078e-08,2.05192e-10,0.19486,1.73954e-05,1.14264e-05,2.21035e-07,1.3192e-08,8.01889e-08,5.49928e-09
0.216036,0.000241094,0.000597077,5.84478e-08,1.5604e-09,2.97837e-08,3.48429e-10,0.251622,2.77715e-05,5.00278e-05,3.17347e-08,3.84191e-10,1.50599e-08,1.22781e-10,0.336514,9.82149e-06,1.2663e-05,9.26897e-08,7.94598e-10,3.48271e-08,3.05541e-10,0.194848,2.43939e-05,1.67213e-05,3.20151e-07,2.13015e-08,1.12453e-07,8.10946e-09
0.215912,0.00025643,0.0007057,6.24227e-08,1.93401e-09,3.16865e-08,3.73616e-10,0.251596,3.58257e-05,6.7478e-05,4.11737e-08,5.44305e-10,1.94286e-08,1.60115e-10,0.336504,1.40138e-05,1.85595e-05,1.34466e-07,1.24224e-09,4.96937e-08,4.47638e-10,0.194831,3.42069e-05,2.41467e-05,4.58527e-07,3.30473e-08,1.57695e-07,1.17459e-08
0.21578,0.000272665,0.000821232,6.65284e-08,2.33304e-09,3.3702e-08,3.99025e-10,0.251563,4.62124e-05,8.99892e-05,5.32761e-08,7.52044e-10,2.50632e-08,2.07738e-10,0.33649,1.99951e-05,2.6973e-05,1.93886e-07,1.89163e-09,7.09054e-08,6.49394e-10,0.194806,4.79653e-05,3.45594e-05,6.51991e-07,4.98701e-08,2.21132e-07,1.68227e-08
0.21564,0.000289843,0.000944079,7.08214e-08,2.75831e-09,3.58358e-08,4.2527e-10,0.251521,5.9605e-05,0.000119027,6.88353e-08,1.02084e-09,3.23296e-08,2.688e-10,0.336469,2.85285e-05,3.89778e-05,2.78494e-07,2.82799e-09,1.01169e-07,9.36358e-10,0.194772,6.72533e-05,4.91604e-05,9.22723e-07,7.37907e-08,3.10074e-07,2.39206e-08
0.215491,0.000308007,0.00107467,7.53366e-08,3.21102e-09,3.80935e-08,4.52712e-10,0.251466,7.68695e-05,0.00015648,8.88659e-08,1.36815e-09,4.16989e-08,3.47302e-10,0.33644,4.07018e-05,5.6106e-05,3.99052e-07,4.17295e-09,1.44345e-07,1.34497e-09,0.194724,9.42889e-05,6.96329e-05,1.30181e-06,1.07644e-07,4.34762e-07,3.38534e-08
0.215334,0.000327199,0.00121344,8.00982e-08,3.69259e-09,4.04807e-08,4.81574e-10,0.251396,9.91193e-05,0.000204782,1.14669e-07,1.81651e-09,5.37769e-08,4.48365e-10,0.336398,5.8066e-05,8.05432e-05,5.70905e-07,6.10014e-09,2.05939e-07,1.92719e-09,0.194657,0.000132176,9.83356e-05,1.83279e-06,1.55406e-07,6.09535e-07,4.77615e-08
0.215166,0.000347465,0.00136085,8.51246e-08,4.20461e-09,4.30031e-08,5.12012e-10,0.251305,0.000127784,0.000267064,1.47916e-07,2.39507e-09,6.93426e-08,5.78554e-10,0.336338,8.28307e-05,0.000115406,8.15937e-07,8.85728e-09,2.93796e-07,2.75714e-09,0.194563,0.000185255,0.000138572,2.57665e-06,2.22648e-07,8.54459e-07,6.72424e-08
0.214988,0.000368847,0.0015174,9.04314e-08,4.74875e-09,4.56666e-08,5.44142e-10,0.251187,0.000164695,0.000347358,1.9075e-07,3.14136e-09,8.93959e-08,7.46296e-10,0.336252,0.000118142,0.000165137,1.16534e-06,1.27978e-08,4.19098e-07,3.9405e-09,0.194431,0.000259585,0.000194966,3.61876e-06,3.17182e-07,1.19759e-06,9.45338e-08
