S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216713,0.000160926,0,0,0,0,0,0.251695,4.78922e-06,0,0,0,0,0,0.336536,8.40957e-07,0,0,0,0,0,0.194887,2.34982e-06,0,0,0,0,0
0.216629,0.000169604,7.57898e-05,2.29846e-08,0,2.29846e-08,0,0.25169,6.18231e-06,2.92129e-06,3.39854e-09,0,3.39854e-09,0,0.336535,1.19792e-06,5.062e-07,4.49017e-09,0,4.49017e-09,0,0.194885,3.29411e-06,7.01817e-07,1.5203e-08,0,1.5203e-08,0
0.21654,0.000178716,0.000155677,3.66121e-08,6.91508e-11,2.42241e-08,6.91508e-11,0.251685,7.98051e-06,6.69334e-06,6.75867e-09,1.26233e-11,4.3871e-09,1.26233e-11,0.336534,1.70639e-06,1.22756e-06,1.05789e-08,1.6495e-11,6.39611e-09,1.6495e-11,0.194883,4.61783e-06,1.68606e-06,3.55652e-08,5.52166e-10,2.13124e-08,5.52166e-10
0.216446,0.000188279,0.000239862,4.52583e-08,1.79301e-10,2.55255e-08,1.1015e-10,0.251678,1.03016e-05,1.15632e-05,1.03795e-08,3.77273e-11,5.66314e-09,2.5104e-11,0.336532,2.43069e-06,2.25537e-06,1.89659e-08,5.53574e-11,9.11103e-09,3.88625e-11,0.19488,6.47345e-06,3.06619e-06,6.32191e-08,1.84388e-09,2.98767e-08,1.29171e-09
0.216347,0.00019831,0.000328555,5.12841e-08,3.15464e-10,2.68913e-08,1.36163e-10,0.251668,1.32975e-05,1.785e-05,1.45532e-08,7.62801e-11,7.31023e-09,3.85529e-11,0.33653,3.46241e-06,3.71971e-06,3.0646e-08,1.2503e-10,1.29783e-08,6.96724e-11,0.194875,9.07465e-06,5.00126e-06,1.0115e-07,4.13997e-09,4.18823e-08,2.29609e-09
0.216243,0.000208829,0.000421974,5.59646e-08,4.69755e-10,2.83241e-08,1.54292e-10,0.251656,1.71641e-05,2.59654e-05,1.95917e-08,1.30336e-10,9.43617e-09,5.40556e-11,0.336526,4.93202e-06,5.80583e-06,4.70354e-08,2.3761e-10,1.8487e-08,1.1258e-10,0.194869,1.27209e-05,7.71421e-06,1.5354e-07,7.81369e-09,5.87117e-08,3.67373e-09
0.216134,0.000219853,0.00052035,5.99896e-08,6.38129e-10,2.98264e-08,1.68374e-10,0.251641,2.21545e-05,3.64409e-05,2.58515e-08,2.03106e-10,1.21801e-08,7.27702e-11,0.336521,7.02535e-06,8.77762e-06,7.01497e-08,4.10398e-10,2.63338e-08,1.72788e-10,0.19486,1.7832e-05,1.15176e-05,2.26247e-07,1.33902e-08,8.23026e-08,5.5765e-09
0.216019,0.0002314,0.000623919,6.37335e-08,8.18612e-10,3.14009e-08,1.80483e-10,0.251621,2.85945e-05,4.99623e-05,3.3761e-08,2.99127e-10,1.57213e-08,9.60213e-11,0.336514,1.00071e-05,1.3011e-05,1.02859e-07,6.68098e-10,3.75109e-08,2.577e-10,0.194847,2.49961e-05,1.68494e-05,3.27477e-07,2.16074e-08,1.15371e-07,8.21716e-09
0.215898,0.00024349,0.000732929,6.74006e-08,1.01036e-09,3.30503e-08,1.91747e-10,0.251595,3.69044e-05,6.74141e-05,4.38504e-08,4.24527e-10,2.02913e-08,1.254e-10,0.336503,1.42541e-05,1.90412e-05,1.4925e-07,1.04596e-09,5.34314e-08,3.7786e-10,0.19483,3.50373e-05,2.43235e-05,4.68731e-07,3.35012e-08,1.61721e-07,1.18938e-08
0.21577,0.00025614,0.000847634,7.11038e-08,1.21314e-09,3.4777e-08,2.02779e-10,0.251562,4.76259e-05,8.99379e-05,5.67878e-08,5.87402e-10,2.61882e-08,1.62875e-10,0.336489,2.0303e-05,2.76309e-05,2.15142e-07,1.59424e-09,7.61076e-08,5.4828e-10,0.194805,4.91097e-05,3.48002e-05,6.66122e-07,5.05252e-08,2.26686e-07,1.70241e-08
