S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216721,0.000152954,0,0,0,0,0,0.251697,2.96618e-06,0,0,0,0,0,0.336536,8.65842e-07,0,0,0,0,0,0.194887,2.39664e-06,0,0,0,0,0
0.21664,0.000165237,6.85335e-05,2.09e-08,0,2.09e-08,0,0.251694,3.91378e-06,1.85612e-06,1.98231e-09,0,1.98231e-09,0,0.336535,1.23104e-06,5.23735e-07,4.61429e-09,0,4.61429e-09,0,0.194885,3.35559e-06,7.18861e-07,1.52753e-08,0,1.52753e-08,0
0.216553,0.000178472,0.00014258,3.38538e-08,4.15707e-11,2.25783e-08,4.15707e-11,0.25169,5.16406e-06,4.30583e-06,3.97434e-09,8.22532e-12,2.61559e-09,8.22532e-12,0.336534,1.75028e-06,1.26867e-06,1.08616e-08,1.85165e-11,6.56054e-09,1.85165e-11,0.194883,4.69821e-06,1.72575e-06,3.56827e-08,5.82951e-10,2.13873e-08,5.82951e-10
0.216459,0.000192731,0.000222562,4.26509e-08,1.08907e-10,2.43868e-08,6.73362e-11,0.251685,6.81368e-06,7.53853e-06,6.17533e-09,2.47163e-11,3.45116e-09,1.6491e-11,0.336532,2.48852e-06,2.32808e-06,1.94518e-08,6.21023e-11,9.32768e-09,4.35858e-11,0.19488,6.57799e-06,3.13588e-06,6.33384e-08,1.94471e-09,2.99447e-08,1.36176e-09
0.216357,0.000208083,0.000308938,4.93452e-08,1.93741e-10,2.63351e-08,8.48339e-11,0.251679,8.99014e-06,1.18042e-05,8.78643e-09,5.03401e-11,4.5536e-09,2.56237e-11,0.336529,3.53811e-06,3.83459e-06,3.13931e-08,1.4016e-10,1.32619e-08,7.80573e-11,0.194875,9.20981e-06,5.11057e-06,1.01201e-07,4.36189e-09,4.19258e-08,2.41718e-09
0.216247,0.000224608,0.000402195,5.50546e-08,2.9189e-10,2.8433e-08,9.81491e-11,0.25167,1.18616e-05,1.74326e-05,1.20307e-08,8.67982e-11,6.00814e-09,3.64582e-11,0.336526,5.03038e-06,5.97675e-06,4.81173e-08,2.66136e-10,1.88555e-08,1.25976e-10,0.194869,1.28945e-05,7.87564e-06,1.53409e-07,8.22402e-09,5.87001e-08,3.86213e-09
0.216129,0.000242384,0.000502859,6.03927e-08,4.01395e-10,3.06909e-08,1.09505e-10,0.251659,1.56498e-05,2.48589e-05,1.61735e-08,1.36718e-10,7.92714e-09,4.99199e-11,0.336521,7.15197e-06,9.02262e-06,7.16586e-08,4.59223e-10,2.68081e-08,1.93087e-10,0.194859,1.80529e-05,1.17473e-05,2.25753e-07,1.40786e-08,8.21847e-08,5.85455e-09
0.216001,0.000261497,0.000611491,6.57017e-08,5.21518e-10,3.31199e-08,1.20123e-10,0.251644,2.06472e-05,3.46569e-05,2.15448e-08,2.03828e-10,1.04588e-08,6.71098e-11,0.336513,1.01682e-05,1.33533e-05,1.04908e-07,7.46778e-10,3.81146e-08,2.87555e-10,0.194847,2.52745e-05,1.7168e-05,3.26334e-07,2.2694e-08,1.15063e-07,8.61539e-09
0.215863,0.000282036,0.000728689,7.11775e-08,6.52201e-10,3.57315e-08,1.30683e-10,0.251625,2.72393e-05,4.75839e-05,2.85663e-08,2.93225e-10,1.37986e-08,8.93973e-11,0.336503,1.44564e-05,1.95106e-05,1.51975e-07,1.16776e-09,5.41891e-08,4.20981e-10,0.194829,3.53837e-05,2.47575e-05,4.6649e-07,3.51478e-08,1.61091e-07,1.24539e-08
0.215715,0.000304094,0.000855092,7.69382e-08,7.93775e-10,3.8538e-08,1.41574e-10,0.251599,3.5934e-05,6.4638e-05,3.77846e-08,4.11757e-10,1.82041e-08,1.18532e-10,0.336488,2.05524e-05,2.82648e-05,2.18699e-07,1.77761e-09,7.70417e-08,6.09853e-10,0.194804,4.9534e-05,3.53828e-05,6.62088e-07,5.29505e-08,2.25523e-07,1.78027e-08
