S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216707,0.000166878,0,0,0,0,0,0.251695,4.47847e-06,0,0,0,0,0,0.336536,8.999e-07,0,0,0,0,0,0.194887,2.41323e-06,0,0,0,0,0
0.216624,0.000175354,7.50017e-05,2.56058e-08,0,2.56058e-08,0,0.251691,5.82654e-06,2.81213e-06,3.29067e-09,0,3.29067e-09,0,0.336535,1.27713e-06,5.45113e-07,4.75146e-09,0,4.75146e-09,0,0.194885,3.38295e-06,7.06548e-07,1.5104e-08,0,1.5104e-08,0
0.216536,0.000184228,0.000153825,4.02688e-08,3.38848e-10,2.69064e-08,3.38848e-10,0.251685,7.58031e-06,6.47137e-06,6.93732e-09,9.22331e-12,4.28119e-09,9.22331e-12,0.336534,1.81248e-06,1.31907e-06,1.1134e-08,1.98936e-11,6.74321e-09,1.98936e-11,0.194883,4.74231e-06,1.69737e-06,3.53807e-08,5.40903e-10,2.11734e-08,5.40903e-10
0.216444,0.000193513,0.000236643,4.92823e-08,8.71737e-10,2.8268e-08,5.32889e-10,0.251678,9.86181e-06,1.12325e-05,1.11694e-08,2.86677e-11,5.56982e-09,1.94444e-11,0.336532,2.57223e-06,2.41778e-06,1.98587e-08,6.651e-11,9.56985e-09,4.66164e-11,0.19488,6.64787e-06,3.08666e-06,6.29616e-08,1.80795e-09,2.96814e-08,1.26705e-09
0.216347,0.000203225,0.000323639,5.54108e-08,1.5239e-09,2.96927e-08,6.52167e-10,0.251669,1.28297e-05,1.74271e-05,1.62618e-08,5.99741e-11,7.2462e-09,3.13064e-11,0.336529,3.65044e-06,3.97732e-06,3.19327e-08,1.49655e-10,1.35813e-08,8.31455e-11,0.194875,9.31905e-06,5.03452e-06,1.00832e-07,4.06272e-09,4.16081e-08,2.25477e-09
0.216246,0.000213379,0.000415002,6.00991e-08,2.25717e-09,3.11829e-08,7.33267e-10,0.251657,1.66904e-05,2.54863e-05,2.2553e-08,1.05554e-10,9.42695e-09,4.55797e-11,0.336525,5.18059e-06,6.19087e-06,4.87832e-08,2.83353e-10,1.92743e-08,1.33697e-10,0.194868,1.30634e-05,7.76534e-06,1.53172e-07,7.67369e-09,5.83266e-08,3.61097e-09
0.216139,0.00022399,0.000510931,6.41038e-08,3.05248e-09,3.27409e-08,7.95309e-10,0.251642,2.17121e-05,3.59708e-05,3.04677e-08,1.68767e-10,1.22637e-08,6.3213e-11,0.33652,7.35205e-06,9.3325e-06,7.24338e-08,4.876e-10,2.73534e-08,2.04248e-10,0.194859,1.83118e-05,1.15937e-05,2.2584e-07,1.31591e-08,8.17617e-08,5.48537e-09
0.216027,0.000235074,0.000611632,6.78218e-08,3.90078e-09,3.43691e-08,8.48303e-10,0.251622,2.82434e-05,4.96101e-05,4.05461e-08,2.54164e-10,1.59535e-08,8.53971e-11,0.336512,1.04336e-05,1.37912e-05,1.05754e-07,7.90869e-10,3.88187e-08,3.03269e-10,0.194846,2.56683e-05,1.69603e-05,3.27043e-07,2.12468e-08,1.14611e-07,8.08774e-09
0.21591,0.000246646,0.000717315,7.14628e-08,4.79829e-09,3.60698e-08,8.97505e-10,0.251595,3.67373e-05,6.73524e-05,5.34801e-08,3.67809e-10,2.07525e-08,1.13645e-10,0.336502,1.48064e-05,2.01189e-05,1.52816e-07,1.23365e-09,5.50891e-08,4.42777e-10,0.194829,3.5979e-05,2.44832e-05,4.6828e-07,3.29588e-08,1.60654e-07,1.1712e-08
0.215787,0.00025872,0.000828201,7.51384e-08,5.74398e-09,3.78454e-08,9.45688e-10,0.251561,4.77822e-05,9.04308e-05,7.01611e-08,5.17707e-10,2.69936e-08,1.49898e-10,0.336486,2.10116e-05,2.90988e-05,2.19395e-07,1.87346e-09,7.81778e-08,6.39818e-10,0.194803,5.04291e-05,3.50283e-05,6.65666e-07,4.97288e-08,2.25187e-07,1.677e-08
0.215658,0.000271313,0.000944516,7.89093e-08,6.7383e-09,3.96981e-08,9.94328e-10,0.251517,6.21415e-05,0.000120448,9.1741e-08,7.14359e-10,3.51091e-08,1.96652e-10,0.336465,2.98161e-05,4.18423e-05,3.13683e-07,2.79204e-09,1.10941e-07,9.18572e-10,0.194768,7.06781e-05,4.98086e-05,9.41774e-07,7.35675e-08,3.15628e-07,2.38387e-08
0.215523,0.000284437,0.00106649,8.28093e-08,7.78253e-09,4.16303e-08,1.04423e-09,0.251459,8.0806e-05,0.000159485,1.1971e-07,9.71497e-10,4.566e-08,2.57138e-10,0.336434,4.23082e-05,5.99259e-05,4.47301e-07,4.10538e-09,1.57429e-07,1.31334e-09,0.194718,9.90488e-05,7.05241e-05,1.32822e-06,1.07294e-07,4.42364e-07,3.37267e-08
0.215382,0.000298107,0.00119437,8.68583e-08,8.87837e-09,4.36441e-08,1.09584e-09,0.251384,0.000105059,0.000210248,1.56001e-07,1.30703e-09,5.93741e-08,3.35533e-10,0.33639,6.003e-05,8.55861e-05,6.36736e-07,5.97816e-09,2.23387e-07,1.87278e-09,0.194649,0.00013879,9.9555e-05,1.8693e-06,1.5486e-07,6.19932e-07,4.75662e-08
0.215233,0.000312338,0.00132839,9.10689e-08,1.00278e-08,4.57417e-08,1.14942e-09,0.251287,0.000136562,0.000276246,2.03114e-07,1.74428e-09,7.71947e-08,4.3725e-10,0.336329,8.51671e-05,0.000121995,9.05363e-07,8.64407e-09,3.16958e-07,2.66591e-09,0.194552,0.000194442,0.000140234,2.62699e-06,2.21803e-07,8.68666e-07,6.69431e-08
0.215078,0.00032714,0.00146881,9.54496e-08,1.12329e-08,4.79251e-08,1.20514e-09,0.25116,0.000177463,0.000362035,2.6429e-07,2.31358e-09,1.00343e-07,5.69301e-10,0.336241,0.000120814,0.00017365,1.28632e-06,1.24347e-08,4.49681e-07,3.79061e-09,0.194416,0.000272341,0.000197225,3.688e-06,3.15881e-07,1.21698e-06,9.40772e-08
0.214916,0.000342527,0.00161588,1.00007e-07,1.2496e-08,5.01964e-08,1.26311e-09,0.250995,0.000230531,0.000473519,3.43722e-07,3.05435e-09,1.30395e-07,7.40769e-10,0.336117,0.000171349,0.000246925,1.82658e-06,1.78203e-08,6.37896e-07,5.38563e-09,0.194225,0.000381316,0.000277048,5.17359e-06,4.47955e-07,1.70454e-06,1.32074e-07
0.214746,0.000358508,0.00176988,1.04746e-07,1.38195e-08,5.25574e-08,1.32342e-09,0.250781,0.000299327,0.000618339,4.4683e-07,4.01776e-09,1.69388e-07,9.63407e-10,0.33594,0.000242956,0.00035085,2.59265e-06,2.54679e-08,9.04718e-07,7.64761e-09,0.193959,0.000533635,0.000388812,7.25304e-06,6.33231e-07,2.3866e-06,1.85276e-07
