S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216719,0.000155708,0,0,0,0,0,0.251696,3.07721e-06,0,0,0,0,0,0.336536,8.66805e-07,0,0,0,0,0,0.194887,2.40024e-06,0,0,0,0,0
0.216636,0.000169887,6.8247e-05,1.89187e-08,0,1.89187e-08,0,0.251694,4.04522e-06,1.94126e-06,2.1091e-09,0,2.1091e-09,0,0.336535,1.23309e-06,5.23552e-07,4.5843e-09,0,4.5843e-09,0,0.194885,3.36025e-06,7.15333e-07,1.53539e-08,0,1.53539e-08,0
0.216546,0.000185323,0.000142718,3.08329e-08,4.01001e-11,2.06415e-08,4.01001e-11,0.25169,5.3177e-06,4.49385e-06,4.20978e-09,1.19241e-11,2.77257e-09,1.19241e-11,0.336534,1.75414e-06,1.26865e-06,1.07757e-08,1.89762e-11,6.52145e-09,1.89762e-11,0.194883,4.70423e-06,1.71717e-06,3.58862e-08,5.64175e-10,2.14949e-08,5.64175e-10
0.216448,0.000202121,0.000223959,3.91266e-08,1.05454e-10,2.2517e-08,6.53536e-11,0.251685,6.99038e-06,7.84985e-06,6.51341e-09,3.57246e-11,3.64472e-09,2.38005e-11,0.336532,2.49536e-06,2.32888e-06,1.9277e-08,6.3581e-11,9.27717e-09,4.46048e-11,0.19488,6.5857e-06,3.12009e-06,6.37283e-08,1.88281e-09,3.00921e-08,1.31863e-09
0.216341,0.000220394,0.000312568,4.56354e-08,1.88387e-10,2.4558e-08,8.29329e-11,0.251678,9.18906e-06,1.22618e-05,9.22962e-09,7.25489e-11,4.79116e-09,3.68244e-11,0.336529,3.54978e-06,3.8374e-06,3.10864e-08,1.43376e-10,1.31973e-08,7.97952e-11,0.194875,9.21959e-06,5.08445e-06,1.0186e-07,4.22449e-09,4.21275e-08,2.34169e-09
0.216225,0.000240261,0.000409188,5.13617e-08,2.85115e-10,2.67781e-08,9.67289e-11,0.251669,1.20791e-05,1.80616e-05,1.25875e-08,1.2473e-10,6.29812e-09,5.21808e-11,0.336526,5.04972e-06,5.98358e-06,4.76221e-08,2.72055e-10,1.87738e-08,1.28679e-10,0.194869,1.29067e-05,7.83477e-06,1.5445e-07,7.96733e-09,5.8976e-08,3.74284e-09
0.216098,0.00026185,0.000514518,5.68603e-08,3.93982e-10,2.9192e-08,1.08867e-10,0.251658,1.58776e-05,2.56856e-05,1.68565e-08,1.95895e-10,8.27891e-09,7.1165e-11,0.33652,7.1834e-06,9.03685e-06,7.09e-08,4.69182e-10,2.67066e-08,1.97127e-10,0.194859,1.80681e-05,1.16853e-05,2.27329e-07,1.36426e-08,8.25619e-08,5.67524e-09
0.21596,0.000285298,0.000629314,6.24455e-08,5.14504e-10,3.18151e-08,1.20521e-10,0.251643,2.087e-05,3.57073e-05,2.2369e-08,2.91195e-10,1.08824e-08,9.53001e-11,0.336513,1.02185e-05,1.33804e-05,1.03786e-07,7.62664e-10,3.7991e-08,2.93483e-10,0.194847,2.5293e-05,1.7076e-05,3.28655e-07,2.19957e-08,1.15579e-07,8.35316e-09
0.215809,0.000310749,0.00075439,6.83032e-08,6.46863e-10,3.46641e-08,1.3236e-10,0.251623,2.74309e-05,4.88801e-05,2.95471e-08,4.17661e-10,1.43041e-08,1.26466e-10,0.336503,1.45357e-05,1.95595e-05,1.50357e-07,1.19228e-09,5.40428e-08,4.29612e-10,0.194829,3.54057e-05,2.46225e-05,4.69844e-07,3.40721e-08,1.61795e-07,1.20764e-08
0.215645,0.000338357,0.000890623,7.45511e-08,7.91639e-10,3.77564e-08,1.44776e-10,0.251597,3.60525e-05,6.61942e-05,3.89354e-08,5.84709e-10,1.8801e-08,1.67048e-10,0.336488,2.06765e-05,2.83493e-05,2.16407e-07,1.81466e-09,7.68756e-08,6.22386e-10,0.194804,4.95595e-05,3.51865e-05,6.66871e-07,5.13364e-08,2.26484e-07,1.72643e-08
