S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216706,0.000167915,0,0,0,0,0,0.251693,6.23305e-06,0,0,0,0,0,0.336536,9.03141e-07,0,0,0,0,0,0.194887,2.41088e-06,0,0,0,0,0
0.216619,0.000178214,7.73095e-05,2.56714e-08,0,2.56714e-08,0,0.251688,7.98838e-06,3.92634e-06,4.30212e-09,0,4.30212e-09,0,0.336535,1.28087e-06,5.47894e-07,4.69267e-09,0,4.69267e-09,0,0.194885,3.38056e-06,7.05496e-07,1.50012e-08,0,1.50012e-08,0
0.216526,0.000189108,0.000159373,4.08026e-08,1.58081e-10,2.7246e-08,1.58081e-10,0.25168,1.02379e-05,8.95928e-06,8.93316e-09,1.27372e-11,5.51367e-09,1.27372e-11,0.336534,1.81658e-06,1.3253e-06,1.09691e-08,2.06213e-11,6.65534e-09,2.06213e-11,0.194883,4.74024e-06,1.69511e-06,3.51445e-08,5.31705e-10,2.10348e-08,5.31705e-10
0.216427,0.000200625,0.000246459,5.04584e-08,4.09338e-10,2.89114e-08,2.51257e-10,0.251671,1.31205e-05,1.54102e-05,1.41667e-08,3.91853e-11,7.06629e-09,2.64481e-11,0.336532,2.57634e-06,2.42817e-06,1.95223e-08,6.88236e-11,9.43886e-09,4.82023e-11,0.19488,6.64675e-06,3.08309e-06,6.2551e-08,1.77737e-09,2.94951e-08,1.24567e-09
0.216323,0.000212795,0.000338851,5.73183e-08,7.20055e-10,3.06722e-08,3.10717e-10,0.251659,1.68144e-05,2.36779e-05,2.03162e-08,8.11282e-11,9.05594e-09,4.19429e-11,0.336529,3.65384e-06,3.99261e-06,3.13326e-08,1.54612e-10,1.33865e-08,8.57882e-11,0.194875,9.31997e-06,5.02963e-06,1.00192e-07,3.99445e-09,4.13579e-08,2.21707e-09
0.216212,0.000225651,0.000436851,6.28015e-08,1.07301e-09,3.25329e-08,3.52959e-10,0.251644,2.15475e-05,3.42739e-05,2.77536e-08,1.41278e-10,1.16055e-08,6.01495e-11,0.336525,5.18194e-06,6.21162e-06,4.77878e-08,2.92298e-10,1.89851e-08,1.37687e-10,0.194868,1.30682e-05,7.75934e-06,1.52229e-07,7.54567e-09,5.79915e-08,3.55122e-09
0.216094,0.000239223,0.000540772,6.76625e-08,1.45974e-09,3.44983e-08,3.86724e-10,0.251624,2.76118e-05,4.78528e-05,3.6932e-08,2.23447e-10,1.48724e-08,8.21692e-11,0.33652,7.34908e-06,9.35892e-06,7.08545e-08,5.02296e-10,2.69251e-08,2.09997e-10,0.194859,1.83235e-05,1.15871e-05,2.24496e-07,1.29413e-08,8.13138e-08,5.39564e-09
0.21597,0.000253543,0.000650943,7.23044e-08,1.87639e-09,3.65732e-08,4.16657e-10,0.251599,3.53808e-05,6.52535e-05,4.84129e-08,3.3279e-10,1.9058e-08,1.09343e-10,0.336512,1.04224e-05,1.38227e-05,1.03319e-07,8.13656e-10,3.81855e-08,3.1136e-10,0.194846,2.56915e-05,1.69545e-05,3.25169e-07,2.08984e-08,1.14014e-07,7.9571e-09
0.215838,0.000268645,0.00076771,7.6945e-08,2.32164e-09,3.87625e-08,4.45241e-10,0.251567,4.53325e-05,8.75505e-05,6.29007e-08,4.76125e-10,2.44202e-08,1.43335e-10,0.336502,1.47807e-05,2.01534e-05,1.49131e-07,1.26768e-09,5.41543e-08,4.54021e-10,0.194828,3.60212e-05,2.44804e-05,4.65704e-07,3.24238e-08,1.5986e-07,1.15254e-08
0.215698,0.00028456,0.000891432,8.17044e-08,2.79545e-09,4.10713e-08,4.73818e-10,0.251525,5.8078e-05,0.000116119,8.12849e-08,6.62353e-10,3.1289e-08,1.86228e-10,0.336486,2.09611e-05,2.91316e-05,2.1389e-07,1.92301e-09,7.68e-08,6.55336e-10,0.194803,5.05018e-05,3.50325e-05,6.62163e-07,4.89303e-08,2.24134e-07,1.65065e-08
