S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216713,0.000161708,0,0,0,0,0,0.25169,9.03499e-06,0,0,0,0,0,0.336536,9.32705e-07,0,0,0,0,0,0.194887,2.3501e-06,0,0,0,0,0
0.216628,0.000171068,7.55357e-05,2.65834e-08,0,2.65834e-08,0,0.251683,1.13809e-05,5.61749e-06,5.56855e-09,0,5.56855e-09,0,0.336535,1.32144e-06,5.6617e-07,4.85207e-09,0,4.85207e-09,0,0.194885,3.2984e-06,6.86558e-07,1.49571e-08,0,1.49571e-08,0
0.216538,0.000180934,0.000155456,4.19984e-08,2.91536e-10,2.81221e-08,2.91536e-10,0.251672,1.43355e-05,1.26948e-05,1.13137e-08,2.74743e-11,7.01438e-09,2.74743e-11,0.336533,1.87218e-06,1.36863e-06,1.13802e-08,1.97319e-11,6.87431e-09,1.97319e-11,0.194883,4.62935e-06,1.65051e-06,3.50606e-08,5.38048e-10,2.09926e-08,5.38048e-10
0.216443,0.00019133,0.000239992,5.16667e-08,7.52126e-10,2.9744e-08,4.6059e-10,0.25166,1.80567e-05,2.16103e-05,1.75704e-08,8.32941e-11,8.83541e-09,5.58198e-11,0.336532,2.65246e-06,2.50585e-06,2.03075e-08,6.60116e-11,9.73937e-09,4.62797e-11,0.19488,6.49731e-06,3.00375e-06,6.24399e-08,1.79927e-09,2.94634e-08,1.26122e-09
0.216343,0.000202279,0.000329388,5.84225e-08,1.31875e-09,3.14529e-08,5.66621e-10,0.251644,2.2743e-05,3.2841e-05,2.46945e-08,1.69983e-10,1.11289e-08,8.66893e-11,0.336529,3.75792e-06,4.11731e-06,3.2657e-08,1.48596e-10,1.37985e-08,8.25846e-11,0.194875,9.11893e-06,4.90334e-06,1.0008e-07,4.0454e-09,4.1352e-08,2.24613e-09
0.216236,0.000213805,0.000423902,6.37489e-08,1.95946e-09,3.32528e-08,6.4071e-10,0.251624,2.86443e-05,4.69869e-05,3.30832e-08,2.91822e-10,1.40172e-08,1.21838e-10,0.336525,5.32406e-06,6.40063e-06,4.98761e-08,2.81402e-10,1.95492e-08,1.32806e-10,0.194869,1.27982e-05,7.5697e-06,1.52168e-07,7.64555e-09,5.80372e-08,3.60015e-09
0.216124,0.000225933,0.000523802,6.8424e-08,2.65858e-09,3.51477e-08,6.99124e-10,0.251599,3.60749e-05,6.48038e-05,4.3197e-08,4.55048e-10,1.76544e-08,1.63227e-10,0.336519,7.54285e-06,9.63579e-06,7.40139e-08,4.84233e-10,2.76965e-08,2.02831e-10,0.19486,1.79617e-05,1.13121e-05,2.24576e-07,1.31194e-08,8.14539e-08,5.47389e-09
0.216006,0.000238688,0.00062937,7.28582e-08,3.40898e-09,3.71415e-08,7.50395e-10,0.251567,4.54299e-05,8.7243e-05,5.55853e-08,6.68175e-10,2.22341e-08,2.13126e-10,0.336512,1.06862e-05,1.42194e-05,1.07972e-07,7.85225e-10,3.9239e-08,3.00992e-10,0.194847,2.52078e-05,1.65647e-05,3.25543e-07,2.11981e-08,1.14317e-07,8.07861e-09
0.215881,0.000252095,0.000740898,7.72695e-08,4.208e-09,3.92382e-08,7.99024e-10,0.251527,5.72057e-05,0.000115501,7.09157e-08,9.42423e-10,2.79999e-08,2.74248e-10,0.336501,1.51392e-05,2.07134e-05,1.55859e-07,1.22431e-09,5.55911e-08,4.39088e-10,0.19483,3.5376e-05,2.39366e-05,4.66626e-07,3.29087e-08,1.60434e-07,1.17107e-08
0.215749,0.000266178,0.00085869,8.17762e-08,5.0554e-09,4.14422e-08,8.47403e-10,0.251476,7.20258e-05,0.000151085,9.00097e-08,1.29231e-09,3.52577e-08,3.49886e-10,0.336485,2.14473e-05,2.99136e-05,2.23494e-07,1.85814e-09,7.87562e-08,6.3383e-10,0.194805,4.96435e-05,3.42823e-05,6.64037e-07,4.96945e-08,2.2515e-07,1.67858e-08
0.21561,0.000280963,0.000983062,8.64437e-08,5.95223e-09,4.37573e-08,8.96826e-10,0.251413,9.06727e-05,0.000195887,1.13886e-07,1.7364e-09,4.43918e-08,4.44092e-10,0.336463,3.03827e-05,4.29476e-05,3.19119e-07,2.76703e-09,1.11572e-07,9.08882e-10,0.19477,6.96609e-05,4.88007e-05,9.40518e-07,7.35817e-08,3.15955e-07,2.38872e-08
0.215463,0.000296474,0.00111434,9.13106e-08,6.90025e-09,4.61878e-08,9.48015e-10,0.251333,0.000114127,0.000252288,1.43812e-07,2.29829e-09,5.58845e-08,5.61892e-10,0.336432,4.30389e-05,6.14119e-05,4.54405e-07,4.06479e-09,1.58055e-07,1.29776e-09,0.194721,9.77409e-05,6.91736e-05,1.32796e-06,1.07415e-07,4.43355e-07,3.38329e-08
0.215309,0.000312736,0.00125287,9.64011e-08,7.90164e-09,4.87377e-08,1.00139e-09,0.251232,0.000143616,0.000323278,1.81374e-07,3.00784e-09,7.034e-08,7.09545e-10,0.336388,6.0963e-05,8.75679e-05,6.45876e-07,5.91271e-09,2.23895e-07,1.84792e-09,0.194653,0.000137123,9.77588e-05,1.87109e-06,1.55185e-07,6.2207e-07,4.77704e-08
