S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216719,0.000155402,0,0,0,0,0,0.251696,3.61086e-06,0,0,0,0,0,0.336536,8.13084e-07,0,0,0,0,0,0.194887,2.28406e-06,0,0,0,0,0
0.21664,0.000165611,6.90883e-05,1.61645e-08,0,1.61645e-08,0,0.251693,4.72691e-06,2.25242e-06,2.66473e-09,0,2.66473e-09,0,0.336535,1.16025e-06,4.87521e-07,4.11272e-09,0,4.11272e-09,0,0.194886,3.20261e-06,6.93531e-07,1.47773e-08,0,1.47773e-08,0
0.216555,0.00017646,0.000142723,2.57902e-08,2.32127e-11,1.72264e-08,2.32127e-11,0.251688,6.18784e-06,5.20184e-06,5.31684e-09,1.45531e-11,3.48834e-09,1.45531e-11,0.336534,1.65564e-06,1.1835e-06,9.66497e-09,1.79204e-11,5.86873e-09,1.79204e-11,0.194883,4.49052e-06,1.66634e-06,3.45811e-08,5.39935e-10,2.07201e-08,5.39935e-10
0.216465,0.000187985,0.000221186,3.20184e-08,6.02482e-11,1.8355e-08,3.70355e-11,0.251682,8.10021e-06,9.0634e-06,8.21483e-09,4.35903e-11,4.56648e-09,2.90373e-11,0.336532,2.36253e-06,2.17691e-06,1.72957e-08,6.00336e-11,8.37449e-09,4.21132e-11,0.19488,6.29633e-06,3.03072e-06,6.14894e-08,1.80346e-09,2.90526e-08,1.26353e-09
0.216369,0.000200223,0.000304775,3.65168e-08,1.06228e-10,1.95538e-08,4.59794e-11,0.251675,1.06034e-05,1.41188e-05,1.16147e-08,8.84546e-11,5.97776e-09,4.48643e-11,0.33653,3.37124e-06,3.59473e-06,2.79149e-08,1.35396e-10,1.19501e-08,7.53628e-11,0.194876,8.82826e-06,4.9441e-06,9.84124e-08,4.05016e-09,4.07357e-08,2.2467e-09
0.216267,0.000213213,0.000393807,4.0173e-08,1.58667e-10,2.08267e-08,5.24392e-11,0.251665,1.38799e-05,2.07367e-05,1.57949e-08,1.51887e-10,7.82507e-09,6.34321e-11,0.336526,4.81059e-06,5.61813e-06,4.28191e-08,2.5703e-10,1.70523e-08,1.21634e-10,0.194869,1.23782e-05,7.62721e-06,1.49427e-07,7.64595e-09,5.71167e-08,3.59579e-09
0.216159,0.000226993,0.000488616,4.34611e-08,2.16356e-10,2.21778e-08,5.76896e-11,0.251652,1.81683e-05,2.93997e-05,2.10813e-08,2.38149e-10,1.0243e-08,8.6262e-11,0.336521,6.86443e-06,8.50565e-06,6.38569e-08,4.43606e-10,2.43328e-08,1.86576e-10,0.19486,1.73553e-05,1.13895e-05,2.20245e-07,1.31057e-08,8.00838e-08,5.45976e-09
0.216043,0.000241607,0.000589553,4.66365e-08,2.78768e-10,2.36113e-08,6.24115e-11,0.251635,2.37808e-05,4.07394e-05,2.78735e-08,3.53282e-10,1.34078e-08,1.15133e-10,0.336514,9.79503e-06,1.26262e-05,9.36645e-08,7.2185e-10,3.47215e-08,2.78244e-10,0.194848,2.43331e-05,1.66649e-05,3.18873e-07,2.1153e-08,1.12285e-07,8.04732e-09
0.21592,0.000257095,0.000696988,4.98389e-08,3.45739e-10,2.51313e-08,6.69715e-11,0.251613,3.11257e-05,5.55823e-05,3.66762e-08,5.0551e-10,1.75497e-08,1.52228e-10,0.336504,1.39766e-05,1.8506e-05,1.36002e-07,1.12997e-09,4.95449e-08,4.08125e-10,0.194831,3.41152e-05,2.40615e-05,4.56529e-07,3.2804e-08,1.57429e-07,1.1651e-08
0.215789,0.000273502,0.000811311,5.31466e-08,4.1731e-10,2.67424e-08,7.15702e-11,0.251584,4.07364e-05,7.50095e-05,4.81367e-08,7.05812e-10,2.297e-08,2.00302e-10,0.33649,1.99428e-05,2.68962e-05,1.96232e-07,1.72258e-09,7.06959e-08,5.92602e-10,0.194807,4.78277e-05,3.44318e-05,6.48938e-07,4.94847e-08,2.20717e-07,1.66807e-08
0.21565,0.000290872,0.000932929,5.66056e-08,4.9363e-10,2.8449e-08,7.63202e-11,0.251546,5.33103e-05,0.000100435,6.30934e-08,9.68705e-10,3.00625e-08,2.62893e-10,0.336469,2.84549e-05,3.8868e-05,2.82006e-07,2.57762e-09,1.00874e-07,8.55044e-10,0.194772,6.70476e-05,4.89707e-05,9.18133e-07,7.31956e-08,3.09433e-07,2.37109e-08
0.215503,0.00030925,0.00106227,6.02449e-08,5.74917e-10,3.02558e-08,8.12874e-11,0.251496,6.97578e-05,0.000133709,8.26356e-08,1.31328e-09,3.93417e-08,3.44576e-10,0.33644,4.05985e-05,5.59499e-05,4.04235e-07,3.80641e-09,1.4393e-07,1.22879e-09,0.194725,9.39828e-05,6.93523e-05,1.29498e-06,1.06742e-07,4.33782e-07,3.35467e-08
0.215346,0.000328681,0.00119979,6.40846e-08,6.61431e-10,3.21674e-08,8.65135e-11,0.251431,9.12669e-05,0.000177249,1.08183e-07,1.76459e-09,5.14796e-08,4.51304e-10,0.336398,5.79209e-05,8.03219e-05,5.78483e-07,5.56778e-09,2.05354e-07,1.76138e-09,0.194658,0.000131722,9.79221e-05,1.82273e-06,1.54058e-07,6.08046e-07,4.73161e-08
0.215179,0.000349212,0.00134594,6.814e-08,7.53458e-10,3.41886e-08,9.20274e-11,0.251346,0.000119386,0.000234214,1.41587e-07,2.35541e-09,6.73528e-08,5.90829e-10,0.336338,8.2627e-05,0.000115093,8.26942e-07,8.08841e-09,2.92974e-07,2.52063e-09,0.194564,0.000184584,0.000137965,2.56192e-06,2.20657e-07,8.52212e-07,6.65989e-08
0.215002,0.000370888,0.00150123,7.24241e-08,8.51309e-10,3.63241e-08,9.78511e-11,0.251234,0.000156131,0.00030873,1.85259e-07,3.12867e-09,8.8104e-08,7.73259e-10,0.336253,0.000117856,0.000164696,1.18125e-06,1.16916e-08,4.17941e-07,3.60324e-09,0.194433,0.000258598,0.000194077,3.59728e-06,3.14265e-07,1.19422e-06,9.36074e-08
0.214814,0.000393755,0.00166615,7.69484e-08,9.55313e-10,3.85788e-08,1.04003e-10,0.251089,0.000204121,0.00040618,2.42344e-07,4.14044e-09,1.15221e-07,1.01177e-09,0.336132,0.000168075,0.000235447,1.68649e-06,1.68387e-08,5.96136e-07,5.14706e-09,0.194249,0.000362164,0.000272689,5.04728e-06,4.45702e-07,1.67306e-06,1.31437e-07
0.214615,0.000417858,0.00184124,8.1724e-08,1.06581e-09,4.09574e-08,1.105e-10,0.250899,0.000266751,0.000533583,3.16929e-07,5.46397e-09,1.50636e-07,1.32353e-09,0.335958,0.00023963,0.000336347,2.40686e-06,2.41873e-08,8.50152e-07,7.34854e-09,0.193992,0.000506964,0.000382784,7.07743e-06,6.3012e-07,2.34311e-06,1.84418e-07
0.214404,0.00044324,0.00202705,8.67611e-08,1.18317e-09,4.34645e-08,1.17358e-10,0.250651,0.00034841,0.000700078,4.14329e-07,7.19484e-09,1.96856e-07,1.73087e-09,0.335712,0.00034152,0.000480202,3.43374e-06,3.46747e-08,1.21209e-06,1.04874e-08,0.193633,0.000709183,0.000536899,9.91851e-06,8.88715e-07,3.27994e-06,2.58595e-07
0.21418,0.000469944,0.00222415,9.20699e-08,1.30776e-09,4.61047e-08,1.24592e-10,0.250327,0.000454746,0.000917541,5.41426e-07,9.45765e-09,2.57118e-07,2.26281e-09,0.33536,0.000486476,0.000685225,4.89697e-06,4.96365e-08,1.72747e-06,1.49618e-08,0.193131,0.00099113,0.000752487,1.38917e-05,1.25112e-06,4.58824e-06,3.62403e-07
0.213943,0.000498008,0.00243312,9.76601e-08,1.43998e-09,4.88823e-08,1.32215e-10,0.249904,0.00059299,0.00120137,7.07112e-07,1.24146e-08,3.35592e-07,2.95693e-09,0.33486,0.000692434,0.00097727,6.98083e-06,7.09742e-08,2.46068e-06,2.13376e-08,0.192431,0.00138335,0.00105379,1.94427e-05,1.75869e-06,6.41237e-06,5.07576e-07
0.213692,0.000527471,0.00265457,1.03541e-07,1.58022e-09,5.18015e-08,1.40243e-10,0.249355,0.000772332,0.00157149,9.22824e-07,1.62764e-08,4.37612e-07,3.8618e-09,0.334149,0.000984525,0.00139296,9.94609e-06,1.01392e-07,3.50245e-06,3.04176e-08,0.191458,0.00192725,0.00147432,2.71871e-05,2.46909e-06,8.94996e-06,7.10398e-07
0.213427,0.000558364,0.00288912,1.09721e-07,1.72891e-09,5.48661e-08,1.48688e-10,0.24864,0.00100434,0.00205355,1.20319e-06,2.13163e-08,5.69962e-07,5.03989e-09,0.333141,0.00139769,0.00198399,1.41606e-05,1.4473e-07,4.97989e-06,4.33382e-08,0.19011,0.00267815,0.0020602,3.79702e-05,3.46245e-06,1.24689e-05,9.93362e-07
0.213189,0.000548063,0.00313741,1.16209e-07,1.88647e-09,5.80796e-08,1.57563e-10,0.248004,0.00101314,0.00268042,1.56679e-06,2.78874e-08,7.41177e-07,6.57109e-09,0.332305,0.00138798,0.00282307,2.01407e-05,2.06432e-07,7.06973e-06,6.17022e-08,0.189348,0.00260934,0.00287436,5.29427e-05,4.84981e-06,1.7327e-05,1.38735e-06
0.212955,0.000537692,0.00338112,1.18574e-07,2.05335e-09,5.70081e-08,1.66879e-10,0.247364,0.00102037,0.00331289,1.82279e-06,3.64442e-08,7.47671e-07,8.55685e-09,0.331478,0.00137626,0.00365676,2.56115e-05,2.94191e-07,7.02064e-06,8.77591e-08,0.188609,0.00253931,0.00366801,6.65416e-05,6.78423e-06,1.68818e-05,1.93442e-06
0.212727,0.000527266,0.00362022,1.18749e-07,2.22363e-09,5.59293e-08,1.70277e-10,0.246722,0.001026,0.00394995,2.00378e-06,4.63991e-08,7.5301e-07,9.95492e-09,0.330659,0.0013626,0.00448382,3.0602e-05,4.05788e-07,6.96137e-06,1.11597e-07,0.187892,0.00246836,0.00444074,7.88443e-05,9.21553e-06,1.64287e-05,2.4313e-06
0.212503,0.000516801,0.00385469,1.17757e-07,2.39415e-09,5.48448e-08,1.70527e-10,0.246077,0.00102997,0.00459058,2.13213e-06,5.73426e-08,7.5716e-07,1.09434e-08,0.329851,0.00134707,0.00530305,3.51394e-05,5.3913e-07,6.89227e-06,1.33342e-07,0.187198,0.00239675,0.00519224,8.99251e-05,1.20963e-05,1.59697e-05,2.88081e-06
0.212283,0.000506313,0.0040845,1.16143e-07,2.56326e-09,5.37563e-08,1.69103e-10,0.245431,0.00103227,0.00523372,2.22314e-06,6.89869e-08,7.60093e-07,1.16444e-08,0.329054,0.00132977,0.00611329,3.92491e-05,6.92244e-07,6.81373e-06,1.53113e-07,0.186527,0.00232472,0.00592227,9.98555e-05,1.5382e-05,1.55064e-05,3.28568e-06
0.212069,0.000495816,0.00430965,1.14197e-07,2.73004e-09,5.26654e-08,1.66785e-10,0.244786,0.00103288,0.00587833,2.28728e-06,8.11283e-08,7.6179e-07,1.21414e-08,0.328269,0.00131079,0.00691347,4.2955e-05,8.63264e-07,6.7262e-06,1.7102e-07,0.185879,0.00225253,0.00663069,0.000108704,1.90305e-05,1.50404e-05,3.64852e-06
0.211859,0.000485324,0.00453013,1.12074e-07,2.89403e-09,5.15735e-08,1.6399e-10,0.244142,0.00103179,0.00652333,2.33174e-06,9.362e-08,7.62237e-07,1.24917e-08,0.327497,0.00129023,0.00770253,4.62798e-05,1.05043e-06,6.63018e-06,1.87168e-07,0.185252,0.00218039,0.00731742,0.000116537,2.30024e-05,1.45733e-05,3.97183e-06
0.211653,0.000474851,0.00474595,1.09858e-07,3.05497e-09,5.04822e-08,1.60942e-10,0.2435,0.001029,0.00716767,2.36145e-06,1.06355e-07,7.61432e-07,1.27345e-08,0.326739,0.0012682,0.0084795,4.92447e-05,1.25209e-06,6.52618e-06,2.01655e-07,0.184648,0.00210852,0.00798243,0.000123417,2.72604e-05,1.41066e-05,4.25803e-06
0.211453,0.000464408,0.00495711,1.07594e-07,3.21273e-09,4.93927e-08,1.57759e-10,0.242862,0.00102455,0.00781028,2.37978e-06,1.19251e-07,7.5938e-07,1.28967e-08,0.325995,0.00124483,0.00924348,5.187e-05,1.46666e-06,6.41478e-06,2.14574e-07,0.184065,0.00203711,0.00862581,0.000129406,3.17698e-05,1.36416e-05,4.50943e-06
0.211257,0.00045401,0.00516363,1.05309e-07,3.36724e-09,4.83066e-08,1.54509e-10,0.242228,0.00101845,0.00845012,2.38906e-06,1.32248e-07,7.56091e-07,1.29968e-08,0.325267,0.00122023,0.00999364,5.41751e-05,1.69268e-06,6.29656e-06,2.26014e-07,0.183504,0.00196634,0.00924765,0.000134562,3.64981e-05,1.31796e-05,4.72824e-06
0.211065,0.000443666,0.00536552,1.03017e-07,3.51847e-09,4.72249e-08,1.51227e-10,0.2416,0.00101074,0.00908615,2.39094e-06,1.45296e-07,7.51588e-07,1.30476e-08,0.324555,0.00119452,0.0107292,5.61784e-05,1.92873e-06,6.17212e-06,2.36058e-07,0.182965,0.00189639,0.00984813,0.00013894,4.14147e-05,1.27218e-05,4.91661e-06
0.210878,0.000433388,0.00556281,1.00726e-07,3.6664e-09,4.6149e-08,1.47935e-10,0.240978,0.00100147,0.00971738,2.38653e-06,1.58354e-07,7.45898e-07,1.30578e-08,0.323859,0.00116782,0.0114495,5.78975e-05,2.17352e-06,6.04207e-06,2.44786e-07,0.182446,0.00182739,0.0104275,0.000142593,4.64913e-05,1.22692e-05,5.07658e-06
0.210695,0.000423187,0.00575554,9.84438e-08,3.81105e-09,4.50799e-08,1.44646e-10,0.240363,0.000990697,0.0103428,2.37667e-06,1.71387e-07,7.39058e-07,1.30337e-08,0.323181,0.00114027,0.0121539,5.93492e-05,2.4258e-06,5.90704e-06,2.52277e-07,0.181947,0.00175948,0.010986,0.000145574,5.17013e-05,1.18227e-05,5.21008e-06
0.210517,0.000413071,0.00594372,9.61734e-08,3.95242e-09,4.40188e-08,1.41368e-10,0.239757,0.000978491,0.0109615,2.36195e-06,1.84367e-07,7.3111e-07,1.29799e-08,0.32252,0.00111197,0.0128419,6.05499e-05,2.6844e-06,5.76766e-06,2.58603e-07,0.181468,0.00169278,0.0115239,0.000147931,5.70203e-05,1.13834e-05,5.319e-06
0.210344,0.000403051,0.00612741,9.39184e-08,4.09053e-09,4.29666e-08,1.38108e-10,0.239159,0.000964925,0.0115726,2.34285e-06,1.97267e-07,7.22103e-07,1.28995e-08,0.321876,0.00108306,0.0135131,6.1515e-05,2.94823e-06,5.62455e-06,2.63834e-07,0.181008,0.0016274,0.0120417,0.00014971,6.24255e-05,1.09519e-05,5.40511e-06
0.210174,0.000393133,0.00630664,9.16813e-08,4.2254e-09,4.19243e-08,1.3487e-10,0.238572,0.000950077,0.0121753,2.31972e-06,2.10062e-07,7.12091e-07,1.27952e-08,0.321251,0.00105365,0.0141669,6.22597e-05,3.21627e-06,5.47831e-06,2.6804e-07,0.180568,0.00156342,0.0125397,0.000150956,6.78956e-05,1.05289e-05,5.47011e-06
