S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216706,0.000168599,0,0,0,0,0,0.251687,1.28705e-05,0,0,0,0,0,0.336536,1.0048e-06,0,0,0,0,0,0.194887,2.26511e-06,0,0,0,0,0
0.216616,0.000179157,7.87373e-05,2.40515e-08,0,2.40515e-08,0,0.251675,1.58657e-05,8.21754e-06,7.18197e-09,0,7.18197e-09,0,0.336535,1.41756e-06,6.1021e-07,5.37828e-09,0,5.37828e-09,0,0.194886,3.18606e-06,6.55214e-07,1.40157e-08,0,1.40157e-08,0
0.216521,0.000190337,0.000162417,3.77375e-08,4.26976e-11,2.55577e-08,4.26976e-11,0.251662,1.95572e-05,1.83488e-05,1.47031e-08,1.53699e-11,8.85332e-09,1.53699e-11,0.336533,1.99989e-06,1.47143e-06,1.26064e-08,2.02157e-11,7.58765e-09,2.02157e-11,0.194883,4.48143e-06,1.57719e-06,3.28198e-08,5.49152e-10,1.97142e-08,5.49152e-10
0.216421,0.00020217,0.000251325,4.6263e-08,1.09691e-10,2.71525e-08,6.69936e-11,0.251645,2.41068e-05,3.08383e-05,2.28891e-08,4.68357e-11,1.09133e-08,3.14657e-11,0.336531,2.82142e-06,2.68675e-06,2.24682e-08,6.76002e-11,1.07046e-08,4.73845e-11,0.19488,6.30344e-06,2.87435e-06,5.84181e-08,1.83507e-09,2.77295e-08,1.28592e-09
0.216314,0.00021469,0.000345763,5.22684e-08,1.9182e-10,2.88406e-08,8.21285e-11,0.251624,2.97133e-05,4.62342e-05,3.20954e-08,9.582e-11,1.3452e-08,4.89843e-11,0.336528,3.9804e-06,4.4016e-06,3.6068e-08,1.52053e-10,1.51019e-08,8.44527e-11,0.194876,8.86614e-06,4.69922e-06,9.36281e-08,4.12397e-09,3.90034e-08,2.2889e-09
0.2162,0.000227928,0.00044605,5.70956e-08,2.8461e-10,3.06266e-08,9.27897e-11,0.251598,3.66215e-05,6.52114e-05,4.27225e-08,1.64506e-10,1.65805e-08,6.86865e-11,0.336524,5.61545e-06,6.82116e-06,5.49622e-08,2.87624e-10,2.13055e-08,1.35571e-10,0.19487,1.24706e-05,7.26628e-06,1.42409e-07,7.79244e-09,5.48605e-08,3.66847e-09
0.21608,0.00024192,0.000552523,6.14286e-08,3.85969e-10,3.25151e-08,1.01359e-10,0.251566,4.51326e-05,8.86013e-05,5.52333e-08,2.55936e-10,2.04355e-08,9.14293e-11,0.336519,7.92205e-06,1.02349e-05,8.13449e-08,4.94215e-10,3.00572e-08,2.0659e-10,0.194861,1.75401e-05,1.08772e-05,2.10325e-07,1.33722e-08,7.71636e-08,5.57976e-09
0.215952,0.000256699,0.000665531,6.56188e-08,4.9502e-10,3.45111e-08,1.09051e-10,0.251526,5.56168e-05,0.000117428,7.01728e-08,3.74139e-10,2.51848e-08,1.18203e-10,0.33651,1.1176e-05,1.5051e-05,1.1831e-07,7.99972e-10,4.24035e-08,3.05757e-10,0.194849,2.46699e-05,1.59564e-05,3.052e-07,2.1613e-08,1.08532e-07,8.2408e-09
0.215816,0.0002723,0.000785444,6.9849e-08,6.1151e-10,3.66194e-08,1.1649e-10,0.251478,6.85287e-05,0.000152951,8.81915e-08,5.24314e-10,3.10351e-08,1.50175e-10,0.336499,1.57661e-05,2.18456e-05,1.70221e-07,1.24467e-09,5.98204e-08,4.44701e-10,0.194831,3.46968e-05,2.31004e-05,4.3803e-07,3.35711e-08,1.52649e-07,1.19581e-08
0.215673,0.00028876,0.000912645,7.42169e-08,7.3551e-10,3.88451e-08,1.24e-10,0.251418,8.44269e-05,0.000196721,1.10073e-07,7.13051e-10,3.82403e-08,1.88736e-10,0.336483,2.2241e-05,3.1431e-05,2.43231e-07,1.88449e-09,8.43897e-08,6.39822e-10,0.194807,4.87969e-05,3.31482e-05,6.24278e-07,5.07337e-08,2.14692e-07,1.71626e-08
