S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216727,0.000147642,0,0,0,0,0,0.251696,3.95193e-06,0,0,0,0,0,0.336536,7.98985e-07,0,0,0,0,0,0.194887,2.21545e-06,0,0,0,0,0
0.21665,0.000157624,6.64177e-05,2.64402e-08,0,2.64402e-08,0,0.251692,5.16843e-06,2.46238e-06,3.02912e-09,0,3.02912e-09,0,0.336535,1.14119e-06,4.7741e-07,4.1613e-09,0,4.1613e-09,0,0.194886,3.11008e-06,6.77886e-07,1.42132e-08,0,1.42132e-08,0
0.216569,0.000168253,0.000137338,4.23069e-08,1.51942e-10,2.82279e-08,1.51942e-10,0.251687,6.75932e-06,5.68376e-06,5.94687e-09,1.49474e-11,3.96155e-09,1.49474e-11,0.336534,1.62997e-06,1.15961e-06,9.77618e-09,1.8063e-11,5.94361e-09,1.8063e-11,0.194883,4.36596e-06,1.62987e-06,3.32877e-08,5.19958e-10,1.99528e-08,5.19958e-10
0.216482,0.000179565,0.000213047,5.26589e-08,3.95064e-10,3.01312e-08,2.43122e-10,0.251681,8.83977e-06,9.89739e-06,9.07859e-09,4.42925e-11,5.18095e-09,2.93452e-11,0.336532,2.32809e-06,2.13428e-06,1.74932e-08,6.04985e-11,8.48928e-09,4.24356e-11,0.19488,6.12894e-06,2.96661e-06,5.92404e-08,1.73771e-09,2.80099e-08,1.21775e-09
0.216389,0.0001916,0.00029385,6.0197e-08,6.97675e-10,3.2157e-08,3.02611e-10,0.251673,1.15604e-05,1.54084e-05,1.27258e-08,8.90914e-11,6.7756e-09,4.47988e-11,0.33653,3.3252e-06,3.52666e-06,2.82365e-08,1.36431e-10,1.21252e-08,7.59328e-11,0.194876,8.60374e-06,4.84345e-06,9.48998e-08,3.90488e-09,3.93203e-08,2.16717e-09
0.21629,0.000204399,0.00038007,6.63662e-08,1.0436e-09,3.43123e-08,3.4593e-10,0.251662,1.51179e-05,2.26157e-05,1.72015e-08,1.51888e-10,8.86091e-09,6.27963e-11,0.336526,4.74933e-06,5.51564e-06,4.33243e-08,2.58998e-10,1.73184e-08,1.22566e-10,0.19487,1.20777e-05,7.47842e-06,1.44233e-07,7.37657e-09,5.51975e-08,3.47169e-09
0.216184,0.000218006,0.000472051,7.19434e-08,1.42499e-09,3.66045e-08,3.81382e-10,0.251648,1.97697e-05,3.20413e-05,2.28618e-08,2.3677e-10,1.15877e-08,8.4882e-11,0.336522,6.78336e-06,8.3567e-06,6.46375e-08,4.47056e-10,2.47356e-08,1.88058e-10,0.194861,1.69541e-05,1.11776e-05,2.12804e-07,1.2653e-08,7.74847e-08,5.27641e-09
0.216072,0.000232462,0.000570155,7.73498e-08,1.83842e-09,3.90411e-08,4.13432e-10,0.251629,2.58517e-05,4.43672e-05,3.01372e-08,3.49583e-10,1.51533e-08,1.12813e-10,0.336515,9.68841e-06,1.24147e-05,9.48607e-08,7.27628e-10,3.53293e-08,2.80572e-10,0.194849,2.37988e-05,1.63706e-05,3.08423e-07,2.04379e-08,1.08769e-07,7.78494e-09
0.215952,0.000247816,0.000674765,8.28176e-08,2.28292e-09,4.16301e-08,4.445e-10,0.251605,3.38031e-05,6.04851e-05,3.95673e-08,4.98296e-10,1.98151e-08,1.48714e-10,0.336505,1.38374e-05,1.82108e-05,1.37827e-07,1.13939e-09,5.04595e-08,4.11762e-10,0.194832,3.34058e-05,2.36604e-05,4.42044e-07,3.17208e-08,1.52682e-07,1.12829e-08
0.215824,0.000264112,0.000786285,8.84786e-08,2.75884e-09,4.43796e-08,4.75922e-10,0.251574,4.41971e-05,8.15607e-05,5.18426e-08,6.93543e-10,2.59097e-08,1.95247e-10,0.33649,1.97627e-05,2.64892e-05,1.99007e-07,1.73766e-09,7.20683e-08,5.98265e-10,0.194808,4.68887e-05,3.38931e-05,6.29042e-07,4.7892e-08,2.14315e-07,1.61711e-08
0.215688,0.000281399,0.000905137,9.44113e-08,3.26729e-09,4.72979e-08,5.08453e-10,0.251533,5.77821e-05,0.000109117,6.78549e-08,9.49364e-10,3.38767e-08,2.5582e-10,0.33647,2.82244e-05,3.83127e-05,2.86215e-07,2.60149e-09,1.02929e-07,8.63831e-10,0.194774,6.58095e-05,4.8256e-05,8.90984e-07,7.0904e-08,3.00815e-07,2.3012e-08
0.215543,0.000299726,0.00103177,1.00666e-07,3.80984e-09,5.03937e-08,5.42547e-10,0.251479,7.55338e-05,0.000145143,8.87622e-08,1.2842e-09,4.42894e-08,3.34834e-10,0.336441,4.03073e-05,5.51987e-05,4.10604e-07,3.84386e-09,1.46999e-07,1.24237e-09,0.194727,9.23571e-05,6.84149e-05,1.25812e-06,1.03499e-07,4.22202e-07,3.25945e-08
0.215388,0.000319143,0.00116665,1.07279e-07,4.38833e-09,5.36758e-08,5.78491e-10,0.251408,9.87242e-05,0.000192237,1.16072e-07,1.7222e-09,5.78959e-08,4.38002e-10,0.336399,5.75595e-05,7.93138e-05,5.88098e-07,5.62617e-09,2.0993e-07,1.78231e-09,0.194661,0.000129598,9.67062e-05,1.77289e-06,1.49524e-07,5.92518e-07,4.60255e-08
