S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216717,0.000157005,0,0,0,0,0,0.251696,3.81395e-06,0,0,0,0,0,0.336536,8.26811e-07,0,0,0,0,0,0.194887,2.25777e-06,0,0,0,0,0
0.216636,0.000168827,6.98648e-05,2.40125e-08,0,2.40125e-08,0,0.251692,4.96619e-06,2.37504e-06,2.7546e-09,0,2.7546e-09,0,0.336535,1.17894e-06,4.98167e-07,4.41901e-09,0,4.41901e-09,0,0.194886,3.1691e-06,6.80584e-07,1.42688e-08,0,1.42688e-08,0
0.216548,0.000181506,0.000145002,3.81627e-08,6.72691e-11,2.58206e-08,6.72691e-11,0.251688,6.46648e-06,5.46841e-06,5.53726e-09,1.2282e-11,3.5868e-09,1.2282e-11,0.336534,1.68104e-06,1.2088e-06,1.03965e-08,1.72741e-11,6.30102e-09,1.72741e-11,0.194883,4.44825e-06,1.63625e-06,3.33856e-08,5.35699e-10,2.00283e-08,5.35699e-10
0.216453,0.000195099,0.000225788,4.73748e-08,1.74179e-10,2.77597e-08,1.0691e-10,0.251682,8.41989e-06,9.49684e-06,8.59115e-09,3.69712e-11,4.67037e-09,2.46892e-11,0.336532,2.39696e-06,2.22238e-06,1.862e-08,5.79145e-11,8.98454e-09,4.06405e-11,0.19488,6.24367e-06,2.97802e-06,5.93652e-08,1.7891e-09,2.81123e-08,1.2534e-09
0.216352,0.000209665,0.000312626,5.41887e-08,3.06895e-10,2.98386e-08,1.32717e-10,0.251674,1.09632e-05,1.47426e-05,1.21644e-08,7.52769e-11,6.08121e-09,3.83057e-11,0.33653,3.41777e-06,3.66788e-06,3.00678e-08,1.30701e-10,1.28109e-08,7.27863e-11,0.194876,8.76369e-06,4.86167e-06,9.50321e-08,4.01787e-09,3.94591e-08,2.22877e-09
0.216243,0.000225269,0.000405951,5.99187e-08,4.587e-10,3.20665e-08,1.51805e-10,0.251664,1.42745e-05,2.15732e-05,1.65314e-08,1.29515e-10,7.9181e-09,5.42377e-11,0.336526,4.8733e-06,5.72923e-06,4.61334e-08,2.48237e-10,1.82668e-08,1.17536e-10,0.19487,1.23007e-05,7.50591e-06,1.44347e-07,7.58569e-09,5.53853e-08,3.56782e-09
0.216126,0.000241974,0.000506221,6.52502e-08,6.26557e-10,3.44528e-08,1.67857e-10,0.25165,1.85853e-05,3.0467e-05,2.20151e-08,2.03224e-10,1.03096e-08,7.3709e-11,0.336521,6.94864e-06,8.66867e-06,6.88023e-08,4.28575e-10,2.60461e-08,1.80337e-10,0.194861,1.72649e-05,1.12176e-05,2.12864e-07,1.30049e-08,7.77387e-08,5.41925e-09
0.216,0.00025985,0.000613927,7.05455e-08,8.0935e-10,3.70078e-08,1.82793e-10,0.251633,2.4197e-05,4.20468e-05,2.90114e-08,3.01383e-10,1.34231e-08,9.81593e-11,0.336514,9.90768e-06,1.28601e-05,1.00904e-07,6.97525e-10,3.7138e-08,2.68951e-10,0.194848,2.4232e-05,1.64276e-05,3.08378e-07,2.09966e-08,1.09112e-07,7.99163e-09
0.215866,0.000278969,0.00072959,7.60012e-08,1.00698e-09,3.97418e-08,1.97627e-10,0.251611,3.15017e-05,5.71233e-05,3.80183e-08,4.30737e-10,1.74761e-08,1.29354e-10,0.336504,1.41266e-05,1.88366e-05,1.4647e-07,1.09196e-09,5.2953e-08,3.94436e-10,0.194831,3.40096e-05,2.37402e-05,4.41822e-07,3.25741e-08,1.53143e-07,1.15775e-08
0.215721,0.000299404,0.000853764,8.17294e-08,1.21989e-09,4.26658e-08,2.12911e-10,0.251582,4.1009e-05,7.67511e-05,4.96717e-08,6.00251e-10,2.27519e-08,1.69514e-10,0.336489,2.01416e-05,2.73583e-05,2.11249e-07,1.66452e-09,7.55016e-08,5.72557e-10,0.194807,4.77302e-05,3.40037e-05,6.28534e-07,4.91616e-08,2.14936e-07,1.65875e-08
