S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216738,0.000135797,0,0,0,0,0,0.251697,2.20669e-06,0,0,0,0,0,0.336536,8.09498e-07,0,0,0,0,0,0.194887,2.20355e-06,0,0,0,0,0
0.216667,0.00014416,6.30545e-05,2.11455e-08,0,2.11455e-08,0,0.251695,2.94293e-06,1.37786e-06,1.74403e-09,0,1.74403e-09,0,0.336535,1.15572e-06,4.89357e-07,4.35781e-09,0,4.35781e-09,0,0.194886,3.09383e-06,6.79157e-07,1.44945e-08,0,1.44945e-08,0
0.216591,0.000153013,0.000130004,3.20914e-08,4.6469e-11,2.24477e-08,4.6469e-11,0.251692,3.92477e-06,3.21605e-06,3.44155e-09,9.4222e-12,2.32591e-09,9.4222e-12,0.336534,1.65002e-06,1.18834e-06,1.02285e-08,2.02407e-11,6.22164e-09,2.02407e-11,0.194883,4.34379e-06,1.63306e-06,3.39696e-08,5.20486e-10,2.03505e-08,5.20486e-10
0.216511,0.000162381,0.000201069,3.84621e-08,1.16993e-10,2.38263e-08,7.05236e-11,0.251689,5.23415e-06,5.66791e-06,5.30343e-09,2.80153e-11,3.1019e-09,1.85931e-11,0.336532,2.35573e-06,2.18659e-06,1.82873e-08,6.77488e-11,8.88263e-09,4.75081e-11,0.19488,6.0987e-06,2.97269e-06,6.04906e-08,1.74031e-09,2.85724e-08,1.21983e-09
0.216425,0.000172292,0.000276489,4.28263e-08,2.01516e-10,2.52851e-08,8.45236e-11,0.251684,6.98028e-06,8.93801e-06,7.5293e-09,5.66672e-11,4.13675e-09,2.86519e-11,0.33653,3.36325e-06,3.61206e-06,2.9496e-08,1.52688e-10,1.26817e-08,8.49388e-11,0.194876,8.56255e-06,4.85385e-06,9.69533e-08,3.91249e-09,4.01158e-08,2.17218e-09
0.216335,0.000182771,0.000356512,4.63599e-08,2.95631e-10,2.68283e-08,9.41145e-11,0.251677,9.3088e-06,1.32992e-05,1.03332e-08,9.73445e-11,5.51679e-09,4.06773e-11,0.336526,4.80165e-06,5.64745e-06,4.52258e-08,2.89688e-10,1.81055e-08,1.37e-10,0.19487,1.20216e-05,7.49529e-06,1.47421e-07,7.39402e-09,5.63224e-08,3.48153e-09
0.216239,0.000193848,0.000441404,4.96033e-08,3.97511e-10,2.84601e-08,1.0188e-10,0.251668,1.24138e-05,1.91153e-05,1.39672e-08,1.5317e-10,7.3571e-09,5.58255e-11,0.336521,6.85518e-06,8.55357e-06,6.74321e-08,4.99748e-10,2.58489e-08,2.1006e-10,0.194861,1.68778e-05,1.12041e-05,2.17593e-07,1.26878e-08,7.90755e-08,5.29378e-09
0.216137,0.000205552,0.00053144,5.28073e-08,5.06518e-10,3.0185e-08,1.09007e-10,0.251656,1.65542e-05,2.68715e-05,1.87458e-08,2.28628e-10,9.81114e-09,7.5458e-11,0.336514,9.78684e-06,1.27028e-05,9.89047e-08,8.1295e-10,3.69038e-08,3.13202e-10,0.194849,2.36952e-05,1.64113e-05,3.15471e-07,2.05014e-08,1.11018e-07,7.81363e-09
0.216029,0.000217911,0.000626913,5.6091e-08,6.22567e-10,3.20073e-08,1.16049e-10,0.25164,2.20747e-05,3.72146e-05,2.50749e-08,3.29903e-10,1.30834e-08,1.01275e-10,0.336504,1.3972e-05,1.86266e-05,1.43624e-07,1.27233e-09,5.26859e-08,4.59383e-10,0.194832,3.32652e-05,2.37221e-05,4.52281e-07,3.18298e-08,1.55861e-07,1.13284e-08
0.215915,0.000230956,0.000728126,5.9513e-08,7.45831e-10,3.39318e-08,1.23265e-10,0.251619,2.94348e-05,5.1007e-05,3.34866e-08,4.65371e-10,1.74465e-08,1.35468e-10,0.33649,1.99465e-05,2.70839e-05,2.07273e-07,1.93943e-09,7.52162e-08,6.67093e-10,0.194808,4.66982e-05,3.39859e-05,6.43778e-07,4.80709e-08,2.18811e-07,1.62411e-08
