S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3
0.216708,0.000165886,0,0,0,0,0,0.251689,1.01406e-05,0,0,0,0,0,0.336536,9.63261e-07,0,0,0,0,0,0.194887,2.38841e-06,0,0,0,0,0
0.216623,0.000176022,7.5294e-05,1.77787e-08,0,1.77787e-08,0,0.25168,1.26259e-05,6.42357e-06,6.62785e-09,0,6.62785e-09,0,0.336535,1.35881e-06,5.87478e-07,5.1556e-09,0,5.1556e-09,0,0.194885,3.35047e-06,6.92788e-07,1.43343e-08,0,1.43343e-08,0
0.216532,0.00018674,0.000155197,2.80708e-08,2.4274e-10,1.88649e-08,2.4274e-10,0.251669,1.57198e-05,1.44231e-05,1.31999e-08,2.76046e-11,8.25219e-09,2.76046e-11,0.336533,1.91677e-06,1.41658e-06,1.20218e-08,2.23144e-11,7.27266e-09,2.23144e-11,0.194883,4.70002e-06,1.665e-06,3.3551e-08,5.21261e-10,2.01082e-08,5.21261e-10
0.216436,0.000198072,0.000239969,3.45489e-08,6.26004e-10,2.00137e-08,3.83264e-10,0.251656,1.95713e-05,2.4384e-05,2.01281e-08,8.25814e-11,1.02743e-08,5.49768e-11,0.336531,2.70384e-06,2.58648e-06,2.13331e-08,7.43472e-11,1.0259e-08,5.20328e-11,0.19488,6.59312e-06,3.02917e-06,5.96721e-08,1.74133e-09,2.82077e-08,1.22007e-09
0.216334,0.000210045,0.000329888,3.91177e-08,1.09772e-09,2.12281e-08,4.71712e-10,0.251638,2.43654e-05,3.67864e-05,2.78173e-08,1.66414e-10,1.27916e-08,8.38323e-11,0.336529,3.81409e-06,4.23711e-06,3.4123e-08,1.66681e-10,1.44716e-08,9.23339e-11,0.194875,9.24866e-06,4.94312e-06,9.55303e-08,3.91127e-09,3.95694e-08,2.16995e-09
0.216226,0.000222691,0.000425243,4.27667e-08,1.63181e-09,2.25113e-08,5.34092e-10,0.251617,3.03325e-05,5.22276e-05,3.66907e-08,2.82271e-10,1.59251e-08,1.15857e-10,0.336525,5.38019e-06,6.5658e-06,5.18469e-08,3.14372e-10,2.04139e-08,1.47691e-10,0.194869,1.29736e-05,7.62828e-06,1.45096e-07,7.38519e-09,5.55069e-08,3.47391e-09
0.216112,0.000236042,0.00052634,4.60116e-08,2.21572e-09,2.38667e-08,5.83913e-10,0.25159,3.77586e-05,7.14508e-05,4.72148e-08,4.35086e-10,1.98251e-08,1.52815e-10,0.336519,7.58928e-06,9.85096e-06,7.65558e-08,5.38775e-10,2.87961e-08,2.24403e-10,0.19486,1.81986e-05,1.13952e-05,2.13935e-07,1.26615e-08,7.78628e-08,5.27635e-09
0.215991,0.000250129,0.000633498,4.91226e-08,2.84394e-09,2.52975e-08,6.28217e-10,0.251557,4.69992e-05,9.53807e-05,5.99246e-08,6.31733e-10,2.46787e-08,1.96647e-10,0.336511,1.07053e-05,1.44853e-05,1.1114e-07,8.70123e-10,4.06197e-08,3.31348e-10,0.194847,2.55272e-05,1.66794e-05,3.09851e-07,2.04412e-08,1.09221e-07,7.77964e-09
0.215862,0.000264984,0.000747052,5.22433e-08,3.51463e-09,2.68073e-08,6.70693e-10,0.251516,5.84959e-05,0.000125167,7.54522e-08,8.81315e-10,3.07184e-08,2.49583e-10,0.3365,1.51004e-05,2.10225e-05,1.59676e-07,1.35116e-09,5.72973e-08,4.81037e-10,0.194829,3.58059e-05,2.40919e-05,4.43785e-07,3.17087e-08,1.53204e-07,1.12676e-08
0.215726,0.000280641,0.00086735,5.54513e-08,4.22793e-09,2.83994e-08,7.13301e-10,0.251464,7.27965e-05,0.00016224,9.45577e-08,1.19557e-09,3.82325e-08,3.14254e-10,0.336485,2.12995e-05,3.0244e-05,2.2791e-07,2.04227e-09,8.08211e-08,6.91109e-10,0.194804,5.02211e-05,3.44893e-05,6.31078e-07,4.78468e-08,2.14893e-07,1.6138e-08
0.215582,0.000297133,0.000994756,5.87904e-08,4.98503e-09,3.00774e-08,7.57101e-10,0.2514,9.058e-05,0.000208377,1.18167e-07,1.5894e-09,4.75793e-08,3.93828e-10,0.336463,3.00425e-05,4.32512e-05,3.23943e-07,3.02871e-09,1.14e-07,9.86436e-10,0.194769,7.04353e-05,4.90729e-05,8.93238e-07,7.07956e-08,3.01408e-07,2.29488e-08
0.21543,0.000314491,0.00112965,6.22869e-08,5.78773e-09,3.18448e-08,8.02692e-10,0.251321,0.000112688,0.000265784,1.47414e-07,2.08155e-09,5.92024e-08,4.92158e-10,0.336432,4.23722e-05,6.15978e-05,4.592e-07,4.43079e-09,1.60794e-07,1.40209e-09,0.19472,9.87769e-05,6.95266e-05,1.26041e-06,1.03278e-07,4.22725e-07,3.24822e-08
0.215269,0.00033275,0.00127242,6.59577e-08,6.63816e-09,3.37052e-08,8.50431e-10,0.251222,0.00014016,0.000337202,1.83697e-07,2.69553e-09,7.36518e-08,6.13971e-10,0.336389,5.97581e-05,8.74742e-05,6.49786e-07,6.4183e-09,2.26786e-07,1.98751e-09,0.194651,0.000138505,9.82106e-05,1.77484e-06,1.49112e-07,5.9282e-07,4.58342e-08
0.215099,0.000351942,0.00142348,6.98154e-08,7.53871e-09,3.56621e-08,9.00551e-10,0.251099,0.000174281,0.000426032,2.28737e-07,3.46061e-09,9.16074e-08,7.65086e-10,0.336328,8.42699e-05,0.000123968,9.18402e-07,9.2307e-09,3.1984e-07,2.8124e-09,0.194554,0.000194178,0.000138431,2.49572e-06,2.13653e-07,8.31253e-07,6.45413e-08
0.214919,0.000372098,0.00158326,7.38698e-08,8.49193e-09,3.7719e-08,9.53222e-10,0.250946,0.000216634,0.000536487,2.84662e-07,4.41329e-09,1.13909e-07,9.52678e-10,0.336241,0.00011882,0.000175432,1.29704e-06,1.32057e-08,4.51033e-07,3.97502e-09,0.194419,0.000272161,0.00019482,3.50588e-06,3.04409e-07,1.16538e-06,9.07555e-08
0.214729,0.00039325,0.00175219,7.81294e-08,9.50051e-09,3.98792e-08,1.00858e-09,0.250756,0.000269163,0.000673784,3.5409e-07,5.59889e-09,1.4159e-07,1.1856e-09,0.336119,0.000167505,0.000247995,1.83074e-06,1.88195e-08,6.35955e-07,5.61382e-09,0.194229,0.00038133,0.000273854,4.92125e-06,4.31898e-07,1.6334e-06,1.2749e-07
0.214528,0.000415426,0.00193071,8.2602e-08,1.05672e-08,4.21461e-08,1.06674e-09,0.25052,0.000334251,0.000844373,4.40252e-07,7.07366e-09,1.75923e-07,1.47477e-09,0.335948,0.000236075,0.00035029,2.58295e-06,2.67433e-08,8.96527e-07,7.9238e-09,0.193963,0.00053403,0.00038459,6.90378e-06,6.10857e-07,2.2886e-06,1.78959e-07
0.214316,0.000438654,0.00211931,8.72946e-08,1.1695e-08,4.45228e-08,1.1278e-09,0.250228,0.000414804,0.00105621,5.47113e-07,8.90728e-09,2.18464e-07,1.83362e-09,0.335706,0.000332592,0.000494461,3.64286e-06,3.79228e-08,1.26353e-06,1.11795e-08,0.193592,0.00074737,0.000539671,9.67946e-06,8.6191e-07,3.20504e-06,2.51053e-07
0.214093,0.000462961,0.00231845,9.22139e-08,1.28869e-08,4.70122e-08,1.19187e-09,0.249865,0.000514345,0.00131911,6.79534e-07,1.1186e-08,2.71113e-07,2.2787e-09,0.335366,0.000468323,0.000697576,5.13579e-06,5.36898e-08,1.78011e-06,1.5767e-08,0.193073,0.00104494,0.000756704,1.35629e-05,1.2139e-06,4.48542e-06,3.51989e-07
