NbCI,NB_Classe,Method,Parametre_method_1,Parametre_method_2,accept_mcmc,reject_mcmc,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
4,2,MCMC,Metropolis,,0,0,9605029.469965528696775,1,0,0.000281762000000,0.000280666000000,0.366876782338099,0.042403072286232,0.247036025525471,0.098032200488182,0.000241452277420,0.029945461154602,0.025062071780773,0.038610780511037,0.058428457327132,0.031622630252627,0.045431257021142,0.007887968242908,0.220403865657561,0.696880442667648,0.556078755812369,0.009126532250712,0.000173527390169,0.064822033897059,0.022686086118823,0.016299952554176,0.001011001742613,0.068509298677924,0.021868190747848,0.000014573329759
