death,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,7,8,4,19,15,18,30,30,43,34,63,80,78,112,93,132,93,175,134,166,148,164,115,101,234,147,148,115,132,94,86,122,189,181,144,142,83,67,165,138,123,112,120,66,43,48,145,84,98,94,69,26,86,36,84,71,63,18,16,54,52,28,53,27,10,14,21,33,27,13,23,11,8,26,15,32,28,20,5,6,5,10,13,15,6,2,3,15,11,2,9,4,2,6,5,4,4,3,8,1,0,5,2,3,3,2,0,2,6,2,3,2,6,1,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,2,2,4,2,2,3,0,3,6,10,4,5,0,2,5,8,3,2,4,0,0,6,5,0,2,4,2,0,1,2,3,3,1,1,2,2,2,6,7,2,4,2,10,5,16,16,38,8,6,13,13,13,9,21,5,7,21,36,13,13,23,17,12,35,32,29,16,29,23,8,45,59,46,45,55,27,26,70,60,56,87,50,39,29,113,106,87,118,73,44,39,98,74,89,53,85,43,44,85,82,73,51,48,21,54,90,73,75,83,59,23,27,62,66,61,58,39,25,17,71,66,61,63,53,29
hosp_day_end,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,258,234,222,307,284,294,291,336,219,340,364,370,316,287,390,295,286,423,286,296,213,285,185,217,297,266,251,202,195,172,202,294,219,261,252,230,196,174,255,189,225,211,185,130,152,207,167,174,217,220,181,174,228,230,224,229,284,202,220
prev_low,2746,3474,4382,5475,7037,8940,11182,13779,16859,20199,24158,27956,32882,38790,43780,47550,51789,55968,59835,64816,71592,79568,88215,96838,105554,112789,119433,124559,126833,127844,126288,121665,116024,110702,104438,98979,93812,89603,84473,79805,76393,72002,67509,63495,60535,56767,52977,50405,47886,45329,42555,40247,37483,34895,32871,31155,29326,27532,26289,24931,23460,22465,21607,20721,19790,19028,18290,17515,16846,16546,16649,16723,16623,16167,15812,15479,14499,13952,13248,12966,12393,11872,11481,10831,10262,9628,9227,8571,7953,7579,7173,6594,6061,5670,5365,4972,4612,4418,4115,3668,3224,2877,2677,2591,2668,2724,2835,2907,2819,2620,2470,2512,2509,2556,2683,2851,3004,3026,2873,2758,2639,2477,2409,2319,2352,2264,2239,2206,2127,1999,1885,1879,1898,1966,2091,2258,2313,2472,2559,2605,2601,2639,2699,2974,3296,3559,3969,4142,4365,4493,4678,4829,4989,5452,5923,6408,6898,7006,7043,7088,7289,7426,7401,7681,8008,8306,8477,8516,8546,8752,8791,8698,8723,8598,8393,8015,7750,7506,7147,6892,6850,7032,7327,7682,8213,8863,9681,10478,11617,12974,14506,16529,18661,21217,23965,26096,28479,31239,34245,37252,40650,45366,49258,52814,56541,59772,61904,63289,65876,69051,71281,73309,75284,77575,79594,80721,81660,83940,86178,89091,92041,96206,100318,103277,105959,107496,108799,109078,109725,112119,114293,115322,116031,117381,117424,115709,114224,114056,113250,112559,111663,110789,109971,109037,107839,106009,104378,103185,101397,99522,98542,96726,94866,92438,90536,88381,85867,85101,83988,83105,81990,81142,79772,78583,78746,78399,78107,77398,77477,76295,75520,75177,74830,74792,74846,75332,74610,73947,73974,73871,74172,75254,76680,77910,79204,81016,82740,83411,85800,88783,92137,96630,101559,106456,110884
prev_medium,3610,4503,5576,6938,8697,10866,13451,16539,20184,24206,28896,33712,39629,46745,52981,58059,63857,69472,75346,82979,91364,99770,109572,119161,129732,140522,150613,158602,164237,167255,168222,165953,162347,157709,151000,143943,136844,129945,122715,116522,111007,105094,99129,93420,88544,83608,78841,74668,70645,66594,62787,59425,55823,52427,49470,46695,43943,41368,39140,36987,35104,33549,32245,30783,29376,28057,26947,25972,25141,24496,24277,23938,23626,23121,22691,22348,21629,20977,20189,19473,18609,17951,17367,16527,15742,14946,14270,13467,12672,11933,11269,10460,9724,9179,8667,8107,7554,7105,6578,6044,5523,5064,4740,4568,4432,4361,4372,4363,4317,4238,4163,4245,4240,4237,4352,4499,4634,4733,4694,4643,4574,4407,4278,4213,4153,3975,3906,3843,3733,3597,3482,3378,3334,3439,3513,3629,3711,3848,3991,4133,4169,4219,4271,4579,4946,5293,5730,5897,6183,6550,6919,7189,7510,7918,8329,8945,9635,9855,10013,10211,10489,10859,11044,11144,11310,11609,11891,12229,12379,12614,12662,12654,12742,12714,12447,12117,11833,11467,11166,10835,10574,10613,10827,11109,11636,12335,13168,14218,15671,17310,19145,21507,24051,27064,30454,33366,36404,40073,44123,48335,52894,58201,62737,67501,72721,77434,81118,84282,87817,91767,95500,98228,100764,103329,106166,108587,110947,113634,115890,118903,122662,127490,132336,136328,139664,142439,145240,147145,149375,152212,154222,154966,155997,157594,158506,158251,157563,156706,155607,154641,153594,152349,151024,149699,148167,146452,144588,142865,140684,138360,136758,134470,131930,129167,126577,123783,121161,119657,117684,115755,113938,112435,110629,109729,109475,108730,107836,106612,106111,105200,104723,104472,103896,103280,102882,102928,102396,102002,101839,101772,102030,103129,104134,105198,106531,108487,110610,112458,115250,118531,122255,127223,132963,138419,144064
prev_high,4478,5504,6733,8353,10317,12739,15595,19070,23211,27794,33073,38609,45487,53626,61143,67461,74682,81667,89096,98912,109238,119650,130733,140418,152134,165365,177943,189320,198897,204725,207759,208363,206736,204265,198460,191084,182240,173242,163729,155334,147540,140516,132751,125005,118798,112408,106004,100375,95576,89956,84384,79797,75258,71064,67109,63586,59950,56231,53050,50169,47516,45147,43532,41696,39667,37688,36156,34798,33672,32958,32503,31771,31038,30303,29687,29353,28726,28172,27366,26670,25315,24320,23493,22557,21593,20577,19758,18720,17692,16701,15858,14719,13578,12897,12250,11542,10727,10123,9383,8643,7928,7437,7072,6820,6431,6217,6069,5903,5842,5779,5805,6014,6094,6070,6127,6239,6298,6416,6453,6488,6539,6371,6293,6264,6162,5861,5689,5592,5466,5341,5202,5059,4996,5015,4994,5155,5161,5268,5435,5680,5797,5924,6013,6297,6645,7063,7554,7657,7980,8424,8974,9484,10077,10493,10887,11514,12217,12624,12962,13273,13643,14248,14611,14797,14984,15110,15135,15683,16122,16577,16722,16608,16758,16810,16640,16312,16023,15592,15270,14840,14595,14575,14625,14710,15229,15869,16691,17922,19554,21409,23594,26377,29236,32668,36558,40038,43669,48304,53226,58461,64270,70463,75980,81452,87411,93438,99003,103909,108838,114127,119095,122261,125843,129232,132299,135500,139091,143043,146248,149259,152869,158276,164096,168897,172755,176575,180533,183727,188020,192089,195101,195560,196094,197879,199134,199862,199997,200216,199346,197410,195820,194790,193326,191108,189043,187271,185371,183453,180962,178083,175834,173122,170122,166713,163544,160289,157188,154999,152530,150191,146995,144592,142188,141077,140450,139796,138923,136700,135614,134367,133772,133674,133787,132910,131862,131239,130391,130252,129899,130206,130338,131061,132057,133124,134266,135883,138381,140834,144293,148330,152703,157718,163813,170074,176618
Hosp_week_day,2.42857142857143,2.42857142857143,2.42857142857143,2.42857142857143,2.42857142857143,2.42857142857143,2.42857142857143,13.5714285714286,13.5714285714286,13.5714285714286,13.5714285714286,13.5714285714286,13.5714285714286,13.5714285714286,61.8571428571429,61.8571428571429,61.8571428571429,61.8571428571429,61.8571428571429,61.8571428571429,61.8571428571429,241.428571428571,241.428571428571,241.428571428571,241.428571428571,241.428571428571,241.428571428571,241.428571428571,470,470,470,470,470,470,470,346.142857142857,346.142857142857,346.142857142857,346.142857142857,346.142857142857,346.142857142857,346.142857142857,217,217,217,217,217,217,217,129.142857142857,129.142857142857,129.142857142857,129.142857142857,129.142857142857,129.142857142857,129.142857142857,83.1428571428571,83.1428571428571,83.1428571428571,83.1428571428571,83.1428571428571,83.1428571428571,83.1428571428571,55.7142857142857,55.7142857142857,55.7142857142857,55.7142857142857,55.7142857142857,55.7142857142857,55.7142857142857,41.8571428571429,41.8571428571429,41.8571428571429,41.8571428571429,41.8571428571429,41.8571428571429,41.8571428571429,29.2857142857143,29.2857142857143,29.2857142857143,29.2857142857143,29.2857142857143,29.2857142857143,29.2857142857143,21.2857142857143,21.2857142857143,21.2857142857143,21.2857142857143,21.2857142857143,21.2857142857143,21.2857142857143,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,11.7142857142857,11.7142857142857,11.7142857142857,11.7142857142857,11.7142857142857,11.7142857142857,11.7142857142857,7.28571428571429,7.28571428571429,7.28571428571429,7.28571428571429,7.28571428571429,7.28571428571429,7.28571428571429,4.85714285714286,4.85714285714286,4.85714285714286,4.85714285714286,4.85714285714286,4.85714285714286,4.85714285714286,4.57142857142857,4.57142857142857,4.57142857142857,4.57142857142857,4.57142857142857,4.57142857142857,4.57142857142857,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,3.28571428571429,4.71428571428571,4.71428571428571,4.71428571428571,4.71428571428571,4.71428571428571,4.71428571428571,4.71428571428571,6.57142857142857,6.57142857142857,6.57142857142857,6.57142857142857,6.57142857142857,6.57142857142857,6.57142857142857,10.2857142857143,10.2857142857143,10.2857142857143,10.2857142857143,10.2857142857143,10.2857142857143,10.2857142857143,14.5714285714286,14.5714285714286,14.5714285714286,14.5714285714286,14.5714285714286,14.5714285714286,14.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,19.5714285714286,17.5714285714286,17.5714285714286,17.5714285714286,17.5714285714286,17.5714285714286,17.5714285714286,17.5714285714286,11.5714285714286,11.5714285714286,11.5714285714286,11.5714285714286,11.5714285714286,11.5714285714286,11.5714285714286,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,29.4285714285714,29.4285714285714,29.4285714285714,29.4285714285714,29.4285714285714,29.4285714285714,29.4285714285714,57.7142857142857,57.7142857142857,57.7142857142857,57.7142857142857,57.7142857142857,57.7142857142857,57.7142857142857,92.7142857142857,92.7142857142857,92.7142857142857,92.7142857142857,92.7142857142857,92.7142857142857,92.7142857142857,121,121,121,121,121,121,121,176.142857142857,176.142857142857,176.142857142857,176.142857142857,176.142857142857,176.142857142857,176.142857142857,232.142857142857,232.142857142857,232.142857142857,232.142857142857,232.142857142857,232.142857142857,232.142857142857,281.714285714286,281.714285714286,281.714285714286,281.714285714286,281.714285714286,281.714285714286,281.714285714286,284.571428571429,284.571428571429,284.571428571429,284.571428571429,284.571428571429,284.571428571429,284.571428571429,243.285714285714,243.285714285714,243.285714285714,243.285714285714,243.285714285714,243.285714285714,243.285714285714,214.714285714286,214.714285714286,214.714285714286,214.714285714286,214.714285714286,214.714285714286,214.714285714286,189.714285714286,189.714285714286,189.714285714286,189.714285714286,189.714285714286,189.714285714286,189.714285714286,162.285714285714,162.285714285714,162.285714285714,162.285714285714,162.285714285714,162.285714285714,162.285714285714,169.428571428571,169.428571428571,169.428571428571,169.428571428571,169.428571428571,169.428571428571,169.428571428571,200.714285714286,200.714285714286,200.714285714286,200.714285714286,200.714285714286,200.714285714286,200.714285714286,248.571428571429
