delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3,delta_4,gamma_4,eps_4,r_4,x0_infect_4,beta0_4,beta1_4,beta2_4,beta3_4,beta4_4,beta5_4,beta6_4,delta_5,gamma_5,eps_5,r_5,x0_infect_5,beta0_5,beta1_5,beta2_5,beta3_5,beta4_5,beta5_5,beta6_5,delta_6,gamma_6,eps_6,r_6,x0_infect_6,beta0_6,beta1_6,beta2_6,beta3_6,beta4_6,beta5_6,beta6_6,delta_7,gamma_7,eps_7,r_7,x0_infect_7,beta0_7,beta1_7,beta2_7,beta3_7,beta4_7,beta5_7,beta6_7
0.000093138191356,0.350724498400912,0.586208567610963,0.008143955614446,0.000020848183660,0.151744020982428,0.088349109338898,0.105382948378242,0.085695765843826,0.114861149820308,0.115185807987682,0.119703649008697,0.000699984285385,0.656347767240051,0.040417546957592,0.000845355189275,0.000002665370174,0.248207975605479,0.170344977999747,0.172615167550849,0.179489532781122,0.198232237680438,0.205619494780951,0.216125006537696,0.185174221969877,0.077859711905341,0.064208227480833,0.002230219240820,0.000000010048843,0.345901304304362,0.125251064829298,0.106178700826685,0.127231549798707,0.161696655377081,0.164313661838822,0.133165242965567,0.001772539306574,0.203665618561702,0.062972528100011,0.003428178392060,0.000000906239769,0.397974447353952,0.109662176889403,0.079379583006553,0.121642175046696,0.158056932064610,0.181430156833630,0.143101187409652,0.002377936116755,0.391828364881074,0.093611370117122,0.008317871291700,0.000002288884002,0.997338781430375,0.574206473387763,0.549947707031069,0.647672590579056,0.742790590822963,0.812459321485816,0.839212611750539,0.079187786224875,0.012210581988386,0.048336401239049,0.009633508038689,0.000000099073993,0.996170849519347,0.106582729249540,0.010004195541534,0.182902881428602,0.282517853927383,0.349008257016267,0.193746095370922,0.041137686918853,0.046713983967749,0.044434342055034,0.016224477762280,0.000000100657528,0.989934709663662,0.079070921537771,0.035055885591846,0.112933516465547,0.254683433607708,0.310234926543081,0.159705256718015,0.002695327502295,0.218736872360027,0.008473955696948,0.054970820533420,0.000009222960986,0.999134384582753,0.408962350334519,0.391877555724692,0.467101023663583,0.623612358644362,0.749582822264052,0.725335492526620
