0-20,20-40,40-50,50-60,60-65,65-70,70-75,75-inf,total
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
0.857142857,9.714285714,16.428571431,41.28571429,29,25.57142857,26.71428571,67.428571424,216.999999996
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
1,6.857142857,9.428571429,24.85714286,16.57142857,13.14285714,15.14285714,42.142857143,129.142857139
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0.428571429,5.142857143,6.428571429,14.714285715,11.42857143,9,9.285714286,26.714285715,83.142857147
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0,3,4.428571429,11.142857143,6.142857143,4.571428571,6.428571429,20.000000001,55.714285716
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
0.857142857,3.000000001,3.285714285,7.857142857,4.714285714,3.571428571,4,14.571428571,41.857142856
